scenario_index,feature_mode,users,rbs,rb_budget_ratio,cqi_min,cqi_max,cqi_span,mean_cost_std,max_same_cqi_cost_std,teacher_groups,cqi_groups,resource_groups,multifeature_groups,teacher_gain_vs_no_grouping,teacher_gain_vs_cqi,resource_gain_vs_cqi,multifeature_gain_vs_cqi,resource_gap_vs_teacher,multifeature_gap_vs_teacher,cqi_pairwise_vs_teacher,resource_pairwise_vs_teacher,multifeature_pairwise_vs_teacher,teacher_utility,cqi_utility,resource_utility,multifeature_utility,no_grouping_utility,split,seed,accepted,acceptance_score,selected
208,history_cost_quality,12,72,0.4166666666666667,9,13,4,0.009471823840425093,0.004629629629629629,2,2,1,2,0.014539055825136926,0.014243490695810657,-0.00029556512932626955,0.014243490695810546,0.014539055825136926,1.1102230246251565e-16,0.8333333333333334,0.45454545454545453,1.0,0.9062057224918036,0.891962231795993,0.8916666666666667,0.9062057224918035,0.8916666666666667,train,13,1,0.1251960213007896,0
209,history_cost_quality,12,72,0.4166666666666667,6,14,8,0.03206283137450412,0.00810185185185184,2,1,1,2,0.008916587657433639,0.008916587657433639,0.0,0.00331661437773223,0.008916587657433639,0.005599973279701409,0.8333333333333334,0.8333333333333334,0.5909090909090909,0.8546613659743741,0.8457447783169405,0.8457447783169405,0.8490613926946727,0.8457447783169405,train,13,0,0.18555126187955961,0
210,history_cost_quality,12,72,0.4166666666666667,7,14,7,0.015474238376297383,0.0021824283369955167,2,2,1,2,0.014539055825136926,0.002423175970856284,-0.012115879854280642,0.0,0.014539055825136926,0.002423175970856284,0.8333333333333334,0.45454545454545453,0.8333333333333334,0.8728723891584703,0.870449213187614,0.8583333333333334,0.870449213187614,0.8583333333333334,train,13,0,0.15166814178680138,0
211,history_cost_quality,12,72,0.4166666666666667,7,14,7,0.018482314146610317,0.003794813960822916,2,1,1,1,0.005141917071038726,0.005141917071038726,0.0,0.0,0.005141917071038726,0.005141917071038726,0.5909090909090909,0.5909090909090909,0.5909090909090909,0.8718085837377054,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,train,13,0,0.15289749829612517,0
212,history_cost_quality,12,72,0.4166666666666667,8,11,3,0.0153583790890147,0.005011721086715504,2,1,1,1,3.3306690738754696e-16,3.3306690738754696e-16,0.0,0.0,3.3306690738754696e-16,3.3306690738754696e-16,0.4696969696969697,0.4696969696969697,0.4696969696969697,0.8624114449836074,0.8624114449836071,0.8624114449836071,0.8624114449836071,0.8624114449836071,train,13,0,0.06175410238035117,0
213,history_cost_quality,12,72,0.4166666666666667,9,12,3,0.010371917483618879,0.007204803008095334,2,1,2,1,0.014539055825136926,0.014539055825136926,0.00029556512932626955,0.0,0.014243490695810657,0.014539055825136926,0.45454545454545453,0.8333333333333334,0.45454545454545453,0.8978723891584703,0.8833333333333334,0.8836288984626597,0.8833333333333334,0.8833333333333334,train,13,1,0.0955005652757851,0
214,history_cost_quality,12,72,0.4166666666666667,7,14,7,0.02110660396078693,0.0032736425054932755,2,2,1,1,0.01938540776684916,0.002423175970856173,-0.016962231795992988,-0.016962231795992988,0.01938540776684916,0.01938540776684916,0.8333333333333334,0.5151515151515151,0.5151515151515151,0.9027187411001826,0.9002955651293264,0.8833333333333334,0.8833333333333334,0.8833333333333334,train,13,0,0.1542309251195459,0
215,history_cost_quality,12,72,0.4166666666666667,8,12,4,0.012279190171944098,0.004330621975432801,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8707447783169405,0.8707447783169405,0.8707447783169405,0.8707447783169405,0.8707447783169405,train,13,0,0.08151571769140148,0
216,history_cost_quality,12,72,0.4166666666666667,7,13,6,0.017855611829330455,0.004772112992613032,1,1,1,1,-1.1102230246251565e-16,-1.1102230246251565e-16,0.0,0.0,-1.1102230246251565e-16,-1.1102230246251565e-16,1.0,1.0,1.0,0.8374114449836072,0.8374114449836073,0.8374114449836073,0.8374114449836073,0.8374114449836073,train,13,0,0.12167023954741431,0
217,history_cost_quality,12,72,0.4166666666666667,8,12,4,0.012882567790944446,0.005000571526549275,2,2,1,2,0.011820314724954373,0.004846351941712346,-0.006973962783242027,0.0,0.011820314724954373,0.004846351941712346,0.696969696969697,0.696969696969697,0.696969696969697,0.8492317597085616,0.8443854077668492,0.8374114449836072,0.8443854077668492,0.8374114449836072,train,13,0,0.09579277515560394,0
218,history_cost_quality,12,72,0.4166666666666667,8,13,5,0.015329277444509124,0.0038386860999483786,2,2,1,1,0.019385407766849383,0.0,-0.019385407766849383,-0.019385407766849383,0.019385407766849383,0.019385407766849383,1.0,0.5151515151515151,0.5151515151515151,0.911052074433516,0.911052074433516,0.8916666666666666,0.8916666666666666,0.8916666666666666,train,13,0,0.11006697363006417,0
219,history_cost_quality,12,72,0.4166666666666667,7,11,4,0.017916984012140466,0.0031399675847802178,1,1,1,1,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,1.0,1.0,1.0,0.8207447783169406,0.8207447783169405,0.8207447783169405,0.8207447783169405,0.8207447783169405,train,13,0,0.08109898865467333,0
220,history_cost_quality,12,72,0.4166666666666667,7,12,5,0.023317921660897495,0.009259259259259259,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8290781116502739,0.8290781116502739,0.8290781116502739,0.8290781116502739,0.8290781116502739,train,13,0,0.10324074074074074,0
221,history_cost_quality,12,72,0.4166666666666667,6,12,6,0.02789741362418593,0.008101851851851857,1,1,1,1,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,1.0,1.0,1.0,0.8124114449836073,0.8124114449836072,0.8124114449836072,0.8124114449836072,0.8124114449836072,train,13,0,0.1228356481481484,0
222,history_cost_quality,12,72,0.4166666666666667,7,12,5,0.021922102922309963,0.008101851851851846,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8457447783169406,0.8457447783169406,0.8457447783169406,0.8457447783169406,0.8457447783169406,train,13,0,0.10283564814814815,0
223,history_cost_quality,12,72,0.4166666666666667,8,14,6,0.015085813885815709,0.0034722222222222238,2,2,1,1,0.021808583737705445,0.007269527912568408,-0.014539055825137037,-0.014539055825137037,0.021808583737705445,0.021808583737705445,0.5909090909090909,0.5909090909090909,0.5909090909090909,0.8634752504043721,0.8562057224918037,0.8416666666666667,0.8416666666666667,0.8416666666666667,train,13,0,0.14411429070236836,0
224,history_cost_quality,12,72,0.4166666666666667,7,14,7,0.02311839008009847,0.0042431256434776275,2,2,1,1,0.011820314724954373,0.004846351941712346,-0.006973962783242027,-0.006973962783242027,0.011820314724954373,0.011820314724954373,0.696969696969697,0.696969696969697,0.696969696969697,0.8492317597085616,0.8443854077668492,0.8374114449836072,0.8374114449836072,0.8374114449836072,train,13,0,0.15552766909652888,0
225,history_cost_quality,12,72,0.4166666666666667,10,13,3,0.005373606588419801,0.002912744766693963,2,2,2,2,0.0169622317959931,0.011820314724954373,0.009397138754098311,-0.002423175970855951,0.002423175970856062,0.014243490695810324,0.696969696969697,0.8333333333333334,0.5909090909090909,0.9086288984626597,0.8968085837377053,0.9062057224918036,0.8943854077668494,0.8916666666666666,train,13,0,0.09838645636014613,0
226,history_cost_quality,12,72,0.4166666666666667,8,12,4,0.01660744077934482,0.004756492286241497,2,2,1,1,0.014243490695810546,0.007269527912568519,-0.006973962783242027,-0.006973962783242027,0.014243490695810546,0.014243490695810546,0.5909090909090909,0.8333333333333334,0.8333333333333334,0.8516549356794177,0.8443854077668492,0.8374114449836072,0.8374114449836072,0.8374114449836072,train,13,1,0.10115949335592261,0
227,history_cost_quality,12,72,0.4166666666666667,7,13,6,0.018454106085033024,0.007155569826771378,1,2,1,1,1.1102230246251565e-16,0.0,-1.1102230246251565e-16,-1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.5151515151515151,1.0,1.0,0.8540781116502739,0.8540781116502739,0.8540781116502738,0.8540781116502738,0.8540781116502738,train,13,0,0.12250444943937003,0
228,history_cost_quality,12,72,0.4166666666666667,5,13,8,0.039219245224847286,0.0032736425054932707,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8790781116502738,0.8790781116502738,0.8790781116502738,0.8790781116502738,0.8790781116502738,train,13,0,0.16114577487692264,0
229,history_cost_quality,12,72,0.4166666666666667,8,12,4,0.015731802336884478,0.005456070842488791,2,1,1,1,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,2.220446049250313e-16,2.220446049250313e-16,0.5909090909090909,0.5909090909090909,0.5909090909090909,0.8957447783169407,0.8957447783169404,0.8957447783169404,0.8957447783169404,0.8957447783169404,train,13,0,0.08190962479487157,0
230,history_cost_quality,12,72,0.4166666666666667,8,13,5,0.01388888888888889,0.007155569826771382,2,2,1,2,0.014243490695810657,0.009692703883424691,-0.004550786812385965,-0.002423175970856284,0.014243490695810657,0.012115879854280975,0.5151515151515151,0.8333333333333334,0.4696969696969697,0.8599882690127512,0.8502955651293265,0.8457447783169405,0.8478723891584702,0.8457447783169405,train,13,1,0.12636088724264924,0
231,history_cost_quality,12,72,0.4166666666666667,8,13,5,0.014377290196152843,0.0069444444444444475,2,2,2,2,0.014539055825136815,0.002423175970856173,0.0,0.0,0.002423175970856173,0.002423175970856173,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8978723891584702,0.8954492131876141,0.8954492131876141,0.8954492131876141,0.8833333333333334,train,13,0,0.11333484742440825,0
232,history_cost_quality,12,72,0.4166666666666667,8,13,5,0.01248355685753352,0.004629629629629629,2,1,1,1,0.0021276108415297923,0.0021276108415297923,0.0,0.0,0.0021276108415297923,0.0021276108415297923,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.8728723891584703,0.8707447783169405,0.8707447783169405,0.8707447783169405,0.8707447783169405,train,13,0,0.10640749476381241,0
233,history_cost_quality,12,72,0.4166666666666667,8,13,5,0.010613074616881884,0.004940682281969792,2,2,1,1,0.021808583737705334,0.0,-0.021808583737705334,-0.021808583737705334,0.021808583737705334,0.021808583737705334,1.0,0.5909090909090909,0.5909090909090909,0.913475250404372,0.913475250404372,0.8916666666666667,0.8916666666666667,0.8916666666666667,train,13,0,0.11154310148065683,0
234,history_cost_quality,12,72,0.4166666666666667,7,13,6,0.020432056513607428,0.0034236572818863503,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8540781116502739,0.8540781116502739,0.8540781116502739,0.8540781116502739,0.8540781116502739,train,13,0,0.12119828004866022,0
235,history_cost_quality,12,72,0.4166666666666667,8,12,4,0.013839235230852965,0.005787037037037042,2,1,1,1,0.006973962783242027,0.006973962783242027,0.0,0.0,0.006973962783242027,0.006973962783242027,0.5151515151515151,0.5151515151515151,0.5151515151515151,0.8360520744335159,0.8290781116502739,0.8290781116502739,0.8290781116502739,0.8290781116502739,train,13,0,0.09771687922525753,0
236,history_cost_quality,12,72,0.4166666666666667,7,12,5,0.022990072400369724,0.002314814814814818,2,1,1,1,0.009397138754098311,0.009397138754098311,0.0,0.0,0.009397138754098311,0.009397138754098311,0.5909090909090909,0.5909090909090909,0.5909090909090909,0.8884752504043721,0.8790781116502738,0.8790781116502738,0.8790781116502738,0.8790781116502738,train,13,0,0.1219537473819064,0
237,history_cost_quality,12,72,0.4166666666666667,8,13,5,0.014500990258219725,0.003472222222222217,2,1,1,1,0.005141917071038726,0.005141917071038726,0.0,0.0,0.005141917071038726,0.005141917071038726,0.5909090909090909,0.5909090909090909,0.5909090909090909,0.8634752504043721,0.8583333333333334,0.8583333333333334,0.8583333333333334,0.8583333333333334,train,13,0,0.11278459118761491,0
238,history_cost_quality,12,72,0.4166666666666667,9,13,4,0.01321197440290723,0.007411023422954692,2,2,2,2,0.024231759708561396,0.00969270388342447,0.0,0.0,0.00969270388342447,0.00969270388342447,0.5151515151515151,0.5151515151515151,0.5151515151515151,0.8742317597085615,0.864539055825137,0.864539055825137,0.864539055825137,0.8500000000000001,train,13,1,0.11094501705705082,0
239,history_cost_quality,12,72,0.4166666666666667,9,12,3,0.012021941705928152,0.00674878691533021,2,1,2,1,0.012115879854280642,0.012115879854280642,0.00969270388342458,0.0,0.002423175970856062,0.012115879854280642,0.4696969696969697,0.8333333333333334,0.4696969696969697,0.8871158798542808,0.8750000000000001,0.8846927038834247,0.8750000000000001,0.8750000000000001,train,13,1,0.09834623858757914,0
240,history_cost_quality,12,72,0.4166666666666667,7,12,5,0.01849740791323095,0.005272241654597396,2,1,1,1,0.009988269012750961,0.009988269012750961,0.0,0.0,0.009988269012750961,0.009988269012750961,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8766549356794178,0.8666666666666668,0.8666666666666668,0.8666666666666668,0.8666666666666668,train,13,0,0.12431888985779876,0
241,history_cost_quality,12,72,0.4166666666666667,7,13,6,0.01720501672475682,0.002699514766132085,2,1,1,1,0.0002955651293261585,0.0002955651293261585,0.0,0.0,0.0002955651293261585,0.0002955651293261585,0.4696969696969697,0.4696969696969697,0.4696969696969697,0.9086288984626597,0.9083333333333335,0.9083333333333335,0.9083333333333335,0.9083333333333335,train,13,0,0.12160985170913008,0
242,history_cost_quality,12,72,0.4166666666666667,9,12,3,0.007857026178401352,0.003450722187499674,2,2,2,2,0.021808583737705334,0.004846351941712346,0.0,-0.002423175970856173,0.004846351941712346,0.007269527912568519,0.696969696969697,0.696969696969697,0.5909090909090909,0.913475250404372,0.9086288984626597,0.9086288984626597,0.9062057224918035,0.8916666666666667,train,13,0,0.0797450489426745,0
243,history_cost_quality,12,72,0.4166666666666667,8,14,6,0.012470136079393509,0.003472222222222217,2,2,1,2,0.01938540776684916,0.0,-0.01938540776684916,0.0,0.01938540776684916,0.0,1.0,0.5151515151515151,1.0,0.886052074433516,0.886052074433516,0.8666666666666668,0.886052074433516,0.8666666666666668,train,13,0,0.12993871127285989,0
244,history_cost_quality,12,72,0.4166666666666667,8,12,4,0.013612869416957834,0.006814630298092473,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8874114449836071,0.8874114449836071,0.8874114449836071,0.8874114449836071,0.8874114449836071,train,13,0,0.08238512060433237,0
245,history_cost_quality,12,72,0.4166666666666667,8,14,6,0.014346198524809452,0.003472222222222217,2,1,1,1,0.024231759708561285,0.024231759708561285,0.0,0.0,0.024231759708561285,0.024231759708561285,0.696969696969697,0.696969696969697,0.696969696969697,0.8658984263752282,0.8416666666666669,0.8416666666666669,0.8416666666666669,0.8416666666666669,train,13,0,0.17573673712204066,0
246,history_cost_quality,12,72,0.4166666666666667,8,12,4,0.009744854120613494,0.003934428637031468,3,2,2,2,0.014243490695810657,0.00726952791256863,0.0,0.0,0.00726952791256863,0.00726952791256863,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.8516549356794179,0.8443854077668492,0.8443854077668492,0.8443854077668492,0.8374114449836072,train,13,0,0.10087177107869935,0
247,history_cost_quality,12,72,0.4166666666666667,7,12,5,0.01781701633289666,0.004293341896062825,2,2,1,1,1.1102230246251565e-16,0.0,-1.1102230246251565e-16,-1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.0,0.5909090909090909,0.5909090909090909,0.8374114449836073,0.8374114449836073,0.8374114449836072,0.8374114449836072,0.8374114449836072,train,13,0,0.10150266966362205,0
248,history_cost_quality,12,72,0.4166666666666667,8,13,5,0.019400724597355996,0.005774162633910396,2,2,1,1,0.012115879854280642,0.0,-0.012115879854280642,-0.012115879854280642,0.012115879854280642,0.012115879854280642,1.0,0.4696969696969697,0.4696969696969697,0.870449213187614,0.870449213187614,0.8583333333333334,0.8583333333333334,0.8583333333333334,train,13,0,0.10747310285629494,0
249,history_cost_quality,12,72,0.4166666666666667,6,14,8,0.029831164003645185,0.005787037037037028,2,1,1,1,0.007565093041894788,0.007565093041894788,0.0,0.0,0.007565093041894788,0.007565093041894788,0.696969696969697,0.696969696969697,0.696969696969697,0.8742317597085615,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,train,13,0,0.17904692230722624,0
250,history_cost_quality,12,72,0.4166666666666667,5,13,8,0.03134926981624509,0.0038772668291361437,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8374114449836072,0.8374114449836072,0.8374114449836072,0.8374114449836072,0.8374114449836072,train,13,0,0.16135704339019766,0
251,history_cost_quality,12,72,0.4166666666666667,8,12,4,0.012690497070523556,0.004736893965203963,2,1,1,1,0.0027187411001825534,0.0027187411001825534,0.0,0.0,0.0027187411001825534,0.0027187411001825534,0.5151515151515151,0.5151515151515151,0.5151515151515151,0.886052074433516,0.8833333333333334,0.8833333333333334,0.8833333333333334,0.8833333333333334,train,13,0,0.08777508036323213,0
252,history_cost_quality,12,72,0.4166666666666667,8,13,5,0.016004991136336064,0.007638499179484304,2,1,2,1,0.004846351941712235,0.004846351941712235,0.00029556512932638057,0.0,0.004550786812385854,0.004846351941712235,0.696969696969697,0.5909090909090909,0.696969696969697,0.8548463519417123,0.8500000000000001,0.8502955651293265,0.8500000000000001,0.8500000000000001,train,13,0,0.11384377519806578,0
253,history_cost_quality,12,72,0.4166666666666667,10,13,3,0.006770805854469232,0.0034722222222222307,2,2,2,2,0.012115879854280753,0.011820314724954484,0.004550786812385965,0.004550786812385965,0.007269527912568519,0.007269527912568519,0.696969696969697,0.5909090909090909,0.5909090909090909,0.8704492131876141,0.8586288984626597,0.8631796852750456,0.8631796852750456,0.8583333333333334,train,13,0,0.09568032779817834,0
254,history_cost_quality,12,72,0.4166666666666667,8,12,4,0.014966948102832424,0.003472222222222217,2,2,2,2,0.009397138754098311,0.007269527912568408,-0.0021276108415297923,-0.0021276108415297923,0.0093971387540982,0.0093971387540982,0.5909090909090909,0.5151515151515151,0.5151515151515151,0.8634752504043721,0.8562057224918037,0.8540781116502739,0.8540781116502739,0.8540781116502738,train,13,0,0.09852914045974515,0
255,history_cost_quality,12,72,0.4166666666666667,7,14,7,0.021413774815478973,0.005011721086715504,1,1,1,1,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,1.0,1.0,1.0,0.8916666666666667,0.8916666666666666,0.8916666666666666,0.8916666666666666,0.8916666666666666,train,13,0,0.1417541023803507,0
256,history_cost_quality,12,72,0.4166666666666667,7,13,6,0.018542615494904192,0.0034722222222222307,2,1,1,1,0.00029556512932638057,0.00029556512932638057,0.0,0.0,0.00029556512932638057,0.00029556512932638057,0.4696969696969697,0.4696969696969697,0.4696969696969697,0.8586288984626598,0.8583333333333334,0.8583333333333334,0.8583333333333334,0.8583333333333334,train,13,0,0.12188029931876214,0
257,history_cost_quality,12,72,0.4166666666666667,7,13,6,0.017654415414579554,0.004629629629629629,2,1,1,1,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,2.220446049250313e-16,2.220446049250313e-16,0.4696969696969697,0.4696969696969697,0.4696969696969697,0.8624114449836074,0.8624114449836072,0.8624114449836072,0.8624114449836072,0.8624114449836072,train,13,0,0.12162037037037086,0
258,history_cost_quality,12,72,0.4166666666666667,7,14,7,0.019900639760261556,0.005787037037037035,2,1,1,1,0.005141917071038726,0.005141917071038726,0.0,0.0,0.005141917071038726,0.005141917071038726,0.5909090909090909,0.5909090909090909,0.5909090909090909,0.8634752504043721,0.8583333333333334,0.8583333333333334,0.8583333333333334,0.8583333333333334,train,13,0,0.1535947763728001,0
259,history_cost_quality,12,72,0.4166666666666667,7,13,6,0.018075164776423576,0.005787037037037028,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8540781116502739,0.8540781116502739,0.8540781116502739,0.8540781116502739,0.8540781116502739,train,13,0,0.12202546296296296,0
260,history_cost_quality,12,72,0.4166666666666667,7,13,6,0.01704531021170874,0.0066235666332520845,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8624114449836072,0.8624114449836072,0.8624114449836072,0.8624114449836072,0.8624114449836072,train,13,0,0.12231824832163822,0
261,history_cost_quality,12,72,0.4166666666666667,8,12,4,0.013547106378147716,0.006075623359577012,2,2,2,2,0.012115879854280642,0.002423175970855951,0.0,0.0,0.002423175970855951,0.002423175970855951,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9121158798542807,0.9096927038834247,0.9096927038834247,0.9096927038834247,0.9,train,13,0,0.09194033085781896,0
262,history_cost_quality,12,72,0.4166666666666667,7,14,7,0.01761537910002293,0.002314814814814818,1,1,1,1,-1.1102230246251565e-16,-1.1102230246251565e-16,0.0,0.0,-1.1102230246251565e-16,-1.1102230246251565e-16,1.0,1.0,1.0,0.8416666666666667,0.8416666666666668,0.8416666666666668,0.8416666666666668,0.8416666666666668,train,13,0,0.14081018518518496,0
263,history_cost_quality,12,72,0.4166666666666667,8,13,5,0.013672874341565857,0.0076384991794843145,2,2,2,2,0.016962231795992988,0.004846351941712235,0.0,0.0,0.004846351941712235,0.004846351941712235,0.696969696969697,0.696969696969697,0.696969696969697,0.891962231795993,0.8871158798542808,0.8871158798542808,0.8871158798542808,0.875,train,13,0,0.11902991251609839,0
264,history_cost_quality,12,72,0.4166666666666667,9,12,3,0.012357729458369576,0.0041408666249996085,2,1,2,2,0.012115879854280642,0.012115879854280642,0.00029556512932626955,0.00029556512932626955,0.011820314724954373,0.011820314724954373,0.4696969696969697,0.696969696969697,0.696969696969697,0.8704492131876141,0.8583333333333335,0.8586288984626598,0.8586288984626598,0.8583333333333335,train,13,1,0.08921249371073596,0
265,history_cost_quality,12,72,0.4166666666666667,8,14,6,0.019900639760261556,0.005787037037037035,2,2,2,2,0.012115879854280864,0.002423175970856284,0.0,0.0,0.002423175970856284,0.002423175970856284,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9037825465209476,0.9013593705500913,0.9013593705500913,0.9013593705500913,0.8916666666666667,train,13,0,0.13183932564493067,0
266,history_cost_quality,12,72,0.4166666666666667,6,14,8,0.027553833002586604,0.005787037037037042,1,1,1,1,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,1.0,1.0,1.0,0.8750000000000001,0.875,0.875,0.875,0.875,train,13,0,0.16202546296296322,0
267,history_cost_quality,12,72,0.4166666666666667,7,13,6,0.017606927436300244,0.0032736425054932837,2,1,1,1,0.014243490695810546,0.014243490695810546,0.0,0.0,0.014243490695810546,0.014243490695810546,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8683216023460845,0.8540781116502739,0.8540781116502739,0.8540781116502739,0.8540781116502739,train,13,0,0.15319362894249638,0
268,history_cost_quality,12,72,0.4166666666666667,7,12,5,0.019308440377665492,0.0047564922862414925,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.85,0.85,0.85,0.85,0.85,train,13,0,0.10166477230018453,0
269,history_cost_quality,12,72,0.4166666666666667,8,12,4,0.015949094605396907,0.005774162633910404,2,2,2,2,0.014243490695810657,0.014243490695810546,0.0,0.0,0.014243490695810546,0.014243490695810546,0.4696969696969697,0.4696969696969697,0.4696969696969697,0.8683216023460845,0.8540781116502739,0.8540781116502739,0.8540781116502739,0.8540781116502738,train,13,1,0.11406881098744243,0
0,history_cost_quality,12,72,0.4166666666666667,9,15,6,0.011670126128282544,0.006637596656668699,2,2,1,1,0.00969270388342447,0.006973962783242138,-0.0027187411001823314,-0.0027187411001823314,0.00969270388342447,0.00969270388342447,0.5151515151515151,0.5151515151515151,0.5151515151515151,0.9096927038834247,0.9027187411001826,0.9000000000000002,0.9000000000000002,0.9000000000000002,test,1013,0,0.1392380085872109,0
1,history_cost_quality,12,72,0.4166666666666667,7,12,5,0.020793106739839907,0.004488592460570675,2,1,1,1,0.00998826901275085,0.00998826901275085,0.0,0.0,0.00998826901275085,0.00998826901275085,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.859988269012751,0.8500000000000002,0.8500000000000002,0.8500000000000002,0.8500000000000002,test,1013,0,0.12404461263988915,0
2,history_cost_quality,12,72,0.4166666666666667,8,13,5,0.017356823887657396,0.004392052305789418,2,1,1,2,0.01938540776684905,0.01938540776684905,0.0,0.01938540776684905,0.01938540776684905,0.0,0.5151515151515151,0.5151515151515151,1.0,0.8527187411001825,0.8333333333333335,0.8333333333333335,0.8527187411001825,0.8333333333333335,test,1013,1,0.16066271199591592,1
3,history_cost_quality,12,72,0.4166666666666667,9,14,5,0.013727196662544135,0.006928995160692489,2,2,2,2,0.01938540776684916,0.002423175970856173,0.0,0.0,0.002423175970856173,0.002423175970856173,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8943854077668493,0.8919622317959931,0.8919622317959931,0.8919622317959931,0.8750000000000001,test,1013,0,0.1155102985488656,0
4,history_cost_quality,12,72,0.4166666666666667,8,14,6,0.01559878153900003,0.0069444444444444475,2,2,1,1,0.016962231795992877,0.01182031472495415,-0.005141917071038726,-0.005141917071038726,0.016962231795992877,0.016962231795992877,0.696969696969697,0.4696969696969697,0.4696969696969697,0.9002955651293263,0.8884752504043721,0.8833333333333334,0.8833333333333334,0.8833333333333334,test,1013,1,0.1513401263686698,1
5,history_cost_quality,12,72,0.4166666666666667,8,13,5,0.017514752257432355,0.00852265510585436,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8624114449836072,0.8624114449836072,0.8624114449836072,0.8624114449836072,0.8624114449836072,test,1013,0,0.10298292928704904,0
6,history_cost_quality,12,72,0.4166666666666667,5,12,7,0.04390357514174784,0.004629629629629629,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8290781116502739,0.8290781116502739,0.8290781116502739,0.8290781116502739,0.8290781116502739,test,1013,0,0.1416203703703704,0
7,history_cost_quality,12,72,0.4166666666666667,9,12,3,0.011000445547363624,0.004050082246665308,2,2,1,1,0.014243490695810546,0.007269527912568408,-0.006973962783242138,-0.006973962783242138,0.014243490695810546,0.014243490695810546,0.5909090909090909,0.8333333333333334,0.8333333333333334,0.8933216023460844,0.886052074433516,0.8790781116502738,0.8790781116502738,0.8790781116502738,test,1013,1,0.08091224984207074,0
8,history_cost_quality,12,72,0.4166666666666667,8,12,4,0.013200703789294466,0.003450722187499679,2,2,2,2,0.009692703883424691,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8763593705500914,0.8763593705500914,0.8763593705500914,0.8763593705500914,0.8666666666666667,test,1013,0,0.085569469513166,0
9,history_cost_quality,12,72,0.4166666666666667,7,13,6,0.020475718691111755,0.006075623359577019,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8707447783169405,0.8707447783169405,0.8707447783169405,0.8707447783169405,0.8707447783169405,test,1013,0,0.12212646817585195,0
10,history_cost_quality,12,72,0.4166666666666667,8,12,4,0.015320779052210482,0.005787037037037049,2,1,1,1,0.009988269012750961,0.009988269012750961,0.0,0.0,0.009988269012750961,0.009988269012750961,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8433216023460844,0.8333333333333335,0.8333333333333335,0.8333333333333335,0.8333333333333335,test,1013,0,0.10449906824165263,0
11,history_cost_quality,12,72,0.4166666666666667,8,13,5,0.01714435157322912,0.005272241654597386,2,1,1,1,0.009988269012750961,0.009988269012750961,0.0,0.0,0.009988269012750961,0.009988269012750961,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8433216023460844,0.8333333333333335,0.8333333333333335,0.8333333333333335,0.8333333333333335,test,1013,0,0.12431888985779875,0
