scenario_id,timestamp_s,ue_id,user_index,cqi_now,previous_quality,distance_m,mean_resource_cost
simu5g_00000833,43.0,1,1,15,1,88.78486952767727,3.166667
simu5g_00000833,43.0,15,2,15,1,107.0266505042576,3.166667
simu5g_00000833,43.0,2,3,15,1,86.70840146025238,3.166667
simu5g_00000833,43.0,3,4,15,1,87.94496357440454,3.166667
simu5g_00000833,43.0,4,5,15,1,102.10242894962536,3.166667
simu5g_00000833,43.0,5,6,14,1,96.21162471454389,3.166667
simu5g_00000835,43.1,0,0,15,1,94.33364666610764,3.166667
simu5g_00000835,43.1,1,1,15,1,89.00382906335169,3.166667
simu5g_00000835,43.1,15,2,15,1,107.47948229493123,3.166667
simu5g_00000835,43.1,2,3,15,1,86.74973504220274,3.166667
simu5g_00000835,43.1,3,4,15,1,87.77586507632687,3.166667
simu5g_00000835,43.1,4,5,14,1,102.50289192614221,3.166667
simu5g_00000835,43.1,5,6,14,1,96.45918567093021,3.166667
simu5g_00000837,43.2,0,0,15,1,94.7252445624821,3.166667
simu5g_00000837,43.2,1,1,15,1,89.2322108213024,3.166667
simu5g_00000837,43.2,15,2,15,1,107.94056655468508,3.166667
simu5g_00000837,43.2,2,3,15,1,86.80215715323615,3.166667
simu5g_00000837,43.2,3,4,15,1,87.61817426177463,3.166667
simu5g_00000837,43.2,4,5,14,1,102.91081358299085,3.166667
simu5g_00000837,43.2,5,6,15,1,96.71702254349206,3.166667
simu5g_00000839,43.3,0,0,15,1,95.1243031766186,3.166667
simu5g_00000839,43.3,1,1,15,1,89.47082423040216,3.166667
simu5g_00000839,43.3,15,2,15,1,108.41056827685952,3.166667
simu5g_00000839,43.3,2,3,15,1,86.86536876470315,3.166667
simu5g_00000839,43.3,3,4,15,1,87.4726696599403,3.166667
simu5g_00000839,43.3,4,5,14,1,103.32694519097613,3.166667
simu5g_00000839,43.3,5,6,15,1,96.98381085559076,3.166667
simu5g_00000841,43.4,0,0,15,1,95.53177468861462,3.166667
simu5g_00000841,43.4,1,1,15,1,89.71873906286285,3.166667
simu5g_00000841,43.4,15,2,12,1,108.88838130923307,3.500000
simu5g_00000841,43.4,2,3,15,1,86.93971505338381,3.166667
simu5g_00000841,43.4,3,4,15,1,87.33915330803646,3.166667
simu5g_00000841,43.4,4,5,14,1,103.74894783313579,3.333333
simu5g_00000841,43.4,5,6,15,1,97.25967089359555,3.166667
simu5g_00000843,43.5,0,0,15,1,95.94820510908585,3.166667
simu5g_00000843,43.5,1,1,15,1,89.9765094284648,3.166667
simu5g_00000843,43.5,15,2,12,1,109.37499632441278,3.500000
simu5g_00000843,43.5,2,3,15,1,87.02488986589934,3.166667
simu5g_00000843,43.5,3,4,15,1,87.21741926682782,3.166667
simu5g_00000843,43.5,4,5,15,1,104.17951424012895,3.333333
simu5g_00000843,43.5,5,6,15,1,97.54494492672598,3.166667
simu5g_00000845,43.6,0,0,15,1,96.37294136133376,3.166667
simu5g_00000845,43.6,1,1,15,1,90.24495692104264,3.166667
simu5g_00000845,43.6,15,2,8,1,109.86861172505965,5.500000
simu5g_00000845,43.6,2,3,15,1,87.12088291597563,3.166667
simu5g_00000845,43.6,3,4,15,1,87.1071034564984,3.166667
simu5g_00000845,43.6,4,5,15,1,104.6166481779171,3.333333
simu5g_00000845,43.6,5,6,15,1,97.83921943705447,3.166667
simu5g_00000847,43.7,0,0,15,1,96.80373448236192,3.166667
simu5g_00000847,43.7,1,1,15,1,90.5229456634841,3.166667
simu5g_00000847,43.7,15,2,7,1,110.37099058107012,5.333333
simu5g_00000847,43.7,2,3,15,1,87.22787850903127,3.166667
simu5g_00000847,43.7,3,4,15,1,87.00922919783929,3.166667
