dispersion,load,seed,method,mean_utility
low,heavy,seed_0050,MethodB_cutpoint_stddev,1441.9642857142858
low,heavy,seed_0050,CQI_kmeans_published,1500.0
low,heavy,seed_0050,Candidate_union_final,1500.0
low,heavy,seed_0050,OptimalCutpoint_upperbound,1500.0
mid,light,seed_0031,NoGrouping_single_group,1967.857142857143
mid,light,seed_0031,MethodA_proxy_kmeans,4378.125000000001
mid,light,seed_0031,MethodB_cutpoint_stddev,5217.1130952380945
mid,light,seed_0031,CQI_kmeans_published,4896.279761904762
mid,light,seed_0031,Candidate_union_final,4985.565476190475
mid,light,seed_0031,OptimalCutpoint_upperbound,5324.107142857143
mid,light,seed_0032,NoGrouping_single_group,2250.0
mid,light,seed_0032,MethodA_proxy_kmeans,4216.666666666667
mid,light,seed_0032,MethodB_cutpoint_stddev,5085.8630952380945
mid,light,seed_0032,CQI_kmeans_published,4852.232142857143
mid,light,seed_0032,Candidate_union_final,4977.976190476191
mid,light,seed_0032,OptimalCutpoint_upperbound,5268.154761904762
mid,light,seed_0033,NoGrouping_single_group,2357.1428571428573
mid,light,seed_0033,MethodA_proxy_kmeans,3955.2083333333335
mid,light,seed_0033,MethodB_cutpoint_stddev,4751.636904761904
mid,light,seed_0033,CQI_kmeans_published,4368.601190476191
mid,light,seed_0033,Candidate_union_final,4579.464285714286
mid,light,seed_0033,OptimalCutpoint_upperbound,4991.2202380952385
mid,light,seed_0034,NoGrouping_single_group,2464.285714285714
mid,light,seed_0034,MethodA_proxy_kmeans,4150.0
mid,light,seed_0034,MethodB_cutpoint_stddev,4914.434523809525
mid,light,seed_0034,CQI_kmeans_published,4780.803571428572
mid,light,seed_0034,Candidate_union_final,4901.190476190475
mid,light,seed_0034,OptimalCutpoint_upperbound,5213.690476190476
mid,light,seed_0035,NoGrouping_single_group,2357.1428571428573
mid,light,seed_0035,MethodA_proxy_kmeans,3980.059523809524
mid,light,seed_0035,MethodB_cutpoint_stddev,4971.875
mid,light,seed_0035,CQI_kmeans_published,4768.75
mid,light,seed_0035,Candidate_union_final,4831.8452380952385
mid,light,seed_0035,OptimalCutpoint_upperbound,5082.440476190476
mid,light,seed_0036,NoGrouping_single_group,2250.0
mid,light,seed_0036,MethodA_proxy_kmeans,4013.5416666666665
mid,light,seed_0036,MethodB_cutpoint_stddev,4654.6130952380945
mid,light,seed_0036,CQI_kmeans_published,4411.160714285715
mid,light,seed_0036,Candidate_union_final,4631.398809523809
mid,light,seed_0036,OptimalCutpoint_upperbound,4932.886904761904
mid,light,seed_0037,NoGrouping_single_group,2464.285714285714
mid,light,seed_0037,MethodA_proxy_kmeans,3991.0714285714284
mid,light,seed_0037,MethodB_cutpoint_stddev,4838.392857142856
mid,light,seed_0037,CQI_kmeans_published,4445.2380952380945
mid,light,seed_0037,Candidate_union_final,4528.125
mid,light,seed_0037,OptimalCutpoint_upperbound,4930.6547619047615
mid,light,seed_0038,NoGrouping_single_group,2892.8571428571427
mid,light,seed_0038,MethodA_proxy_kmeans,4251.190476190475
mid,light,seed_0038,MethodB_cutpoint_stddev,5070.2380952380945
mid,light,seed_0038,CQI_kmeans_published,4820.2380952380945
mid,light,seed_0038,Candidate_union_final,4924.4047619047615
mid,light,seed_0038,OptimalCutpoint_upperbound,5202.380952380953
mid,light,seed_0039,NoGrouping_single_group,2357.1428571428573
mid,light,seed_0039,MethodA_proxy_kmeans,4285.416666666666
mid,light,seed_0039,MethodB_cutpoint_stddev,4975.446428571428
mid,light,seed_0039,CQI_kmeans_published,4597.023809523809
mid,light,seed_0039,Candidate_union_final,4780.357142857143
mid,light,seed_0039,OptimalCutpoint_upperbound,5226.190476190475
mid,light,seed_0040,NoGrouping_single_group,2142.8571428571427
mid,light,seed_0040,MethodA_proxy_kmeans,3930.208333333333
mid,light,seed_0040,MethodB_cutpoint_stddev,4784.523809523808
mid,light,seed_0040,CQI_kmeans_published,4286.607142857143
mid,light,seed_0040,Candidate_union_final,4404.166666666666
mid,light,seed_0040,OptimalCutpoint_upperbound,4838.392857142857
mid,light,seed_0041,NoGrouping_single_group,2571.4285714285716
mid,light,seed_0041,MethodA_proxy_kmeans,4389.732142857143
mid,light,seed_0041,MethodB_cutpoint_stddev,5087.35119047619
mid,light,seed_0041,CQI_kmeans_published,4896.428571428572
mid,light,seed_0041,Candidate_union_final,4959.821428571428
mid,light,seed_0041,OptimalCutpoint_upperbound,5193.89880952381
mid,light,seed_0042,NoGrouping_single_group,2357.1428571428573
mid,light,seed_0042,MethodA_proxy_kmeans,4222.619047619048
mid,light,seed_0042,MethodB_cutpoint_stddev,4938.839285714285
mid,light,seed_0042,CQI_kmeans_published,4635.714285714285
mid,light,seed_0042,Candidate_union_final,4684.821428571428
mid,light,seed_0042,OptimalCutpoint_upperbound,5026.488095238096
mid,light,seed_0043,NoGrouping_single_group,2571.4285714285716
mid,light,seed_0043,MethodA_proxy_kmeans,4068.3035714285716
mid,light,seed_0043,MethodB_cutpoint_stddev,4804.910714285715
mid,light,seed_0043,CQI_kmeans_published,4493.898809523809
mid,light,seed_0043,Candidate_union_final,4601.190476190475
mid,light,seed_0043,OptimalCutpoint_upperbound,4840.327380952382
mid,light,seed_0044,NoGrouping_single_group,2678.5714285714284
mid,light,seed_0044,MethodA_proxy_kmeans,4354.910714285715
mid,light,seed_0044,MethodB_cutpoint_stddev,5213.541666666666
mid,light,seed_0044,CQI_kmeans_published,4851.190476190476
mid,light,seed_0044,Candidate_union_final,4954.315476190475
mid,light,seed_0044,OptimalCutpoint_upperbound,5400.0
mid,light,seed_0045,NoGrouping_single_group,2785.714285714286
mid,light,seed_0045,MethodA_proxy_kmeans,4174.404761904762
mid,light,seed_0045,MethodB_cutpoint_stddev,5012.797619047619
mid,light,seed_0045,CQI_kmeans_published,4742.261904761904
mid,light,seed_0045,Candidate_union_final,4932.886904761904
mid,light,seed_0045,OptimalCutpoint_upperbound,5265.625
mid,light,seed_0046,NoGrouping_single_group,2571.4285714285716
mid,light,seed_0046,MethodA_proxy_kmeans,4084.821428571429
mid,light,seed_0046,MethodB_cutpoint_stddev,5018.601190476191
mid,light,seed_0046,CQI_kmeans_published,4716.964285714285
mid,light,seed_0046,Candidate_union_final,4852.083333333333
mid,light,seed_0046,OptimalCutpoint_upperbound,5071.428571428572
