dispersion,load,seed,method,mean_utility
low,heavy,seed_0034,CQI+cost+switching 3-way union,0.5559363916924875
low,heavy,seed_0034,CQI+cost+regret-graph 3-way union,0.5559363916924875
low,heavy,seed_0034,CQI+cost+switching+regret-graph 4-way union,0.5559363916924875
low,heavy,seed_0035,CQI k-means,0.5559363916924875
low,heavy,seed_0035,CQI+cost 2-way union,0.5559363916924875
low,heavy,seed_0035,CQI+cost+switching 3-way union,0.5559363916924875
low,heavy,seed_0035,CQI+cost+regret-graph 3-way union,0.5559363916924875
low,heavy,seed_0035,CQI+cost+switching+regret-graph 4-way union,0.5559363916924875
low,heavy,seed_0036,CQI k-means,0.5559363916924875
low,heavy,seed_0036,CQI+cost 2-way union,0.5559363916924875
low,heavy,seed_0036,CQI+cost+switching 3-way union,0.5559363916924875
low,heavy,seed_0036,CQI+cost+regret-graph 3-way union,0.5559363916924875
low,heavy,seed_0036,CQI+cost+switching+regret-graph 4-way union,0.5559363916924875
low,heavy,seed_0037,CQI k-means,0.5559363916924875
low,heavy,seed_0037,CQI+cost 2-way union,0.5559363916924875
low,heavy,seed_0037,CQI+cost+switching 3-way union,0.5559363916924875
low,heavy,seed_0037,CQI+cost+regret-graph 3-way union,0.5559363916924875
low,heavy,seed_0037,CQI+cost+switching+regret-graph 4-way union,0.5559363916924875
low,heavy,seed_0038,CQI k-means,0.5559363916924875
low,heavy,seed_0038,CQI+cost 2-way union,0.5559363916924875
low,heavy,seed_0038,CQI+cost+switching 3-way union,0.5559363916924875
low,heavy,seed_0038,CQI+cost+regret-graph 3-way union,0.5559363916924875
low,heavy,seed_0038,CQI+cost+switching+regret-graph 4-way union,0.5559363916924875
low,heavy,seed_0039,CQI k-means,0.5559363916924875
low,heavy,seed_0039,CQI+cost 2-way union,0.5559363916924875
low,heavy,seed_0039,CQI+cost+switching 3-way union,0.5559363916924875
low,heavy,seed_0039,CQI+cost+regret-graph 3-way union,0.5559363916924875
low,heavy,seed_0039,CQI+cost+switching+regret-graph 4-way union,0.5559363916924875
low,heavy,seed_0040,CQI k-means,0.5559363916924875
low,heavy,seed_0040,CQI+cost 2-way union,0.5559363916924875
low,heavy,seed_0040,CQI+cost+switching 3-way union,0.5559363916924875
low,heavy,seed_0040,CQI+cost+regret-graph 3-way union,0.5559363916924875
low,heavy,seed_0040,CQI+cost+switching+regret-graph 4-way union,0.5559363916924875
low,heavy,seed_0041,CQI k-means,0.5559363916924875
low,heavy,seed_0041,CQI+cost 2-way union,0.5559363916924875
low,heavy,seed_0041,CQI+cost+switching 3-way union,0.5559363916924875
low,heavy,seed_0041,CQI+cost+regret-graph 3-way union,0.5559363916924875
low,heavy,seed_0041,CQI+cost+switching+regret-graph 4-way union,0.5559363916924875
low,heavy,seed_0042,CQI k-means,0.5559363916924875
low,heavy,seed_0042,CQI+cost 2-way union,0.5559363916924875
low,heavy,seed_0042,CQI+cost+switching 3-way union,0.5559363916924875
low,heavy,seed_0042,CQI+cost+regret-graph 3-way union,0.5559363916924875
low,heavy,seed_0042,CQI+cost+switching+regret-graph 4-way union,0.5559363916924875
low,heavy,seed_0043,CQI k-means,0.5559363916924875
low,heavy,seed_0043,CQI+cost 2-way union,0.5559363916924875
low,heavy,seed_0043,CQI+cost+switching 3-way union,0.5559363916924875
low,heavy,seed_0043,CQI+cost+regret-graph 3-way union,0.5559363916924875
low,heavy,seed_0043,CQI+cost+switching+regret-graph 4-way union,0.5559363916924875
low,heavy,seed_0044,CQI k-means,0.5559363916924875
low,heavy,seed_0044,CQI+cost 2-way union,0.5559363916924875
low,heavy,seed_0044,CQI+cost+switching 3-way union,0.5559363916924875
low,heavy,seed_0044,CQI+cost+regret-graph 3-way union,0.5559363916924875
low,heavy,seed_0044,CQI+cost+switching+regret-graph 4-way union,0.5559363916924875
low,heavy,seed_0045,CQI k-means,0.5559363916924875
low,heavy,seed_0045,CQI+cost 2-way union,0.5559363916924875
low,heavy,seed_0045,CQI+cost+switching 3-way union,0.5559363916924875
low,heavy,seed_0045,CQI+cost+regret-graph 3-way union,0.5559363916924875
low,heavy,seed_0045,CQI+cost+switching+regret-graph 4-way union,0.5559363916924875
low,heavy,seed_0046,CQI k-means,0.5559363916924875
low,heavy,seed_0046,CQI+cost 2-way union,0.5559363916924875
low,heavy,seed_0046,CQI+cost+switching 3-way union,0.5559363916924875
low,heavy,seed_0046,CQI+cost+regret-graph 3-way union,0.5559363916924875
low,heavy,seed_0046,CQI+cost+switching+regret-graph 4-way union,0.5559363916924875
low,heavy,seed_0047,CQI k-means,0.5559363916924875
low,heavy,seed_0047,CQI+cost 2-way union,0.5559363916924875
low,heavy,seed_0047,CQI+cost+switching 3-way union,0.5559363916924875
low,heavy,seed_0047,CQI+cost+regret-graph 3-way union,0.5559363916924875
low,heavy,seed_0047,CQI+cost+switching+regret-graph 4-way union,0.5559363916924875
low,heavy,seed_0048,CQI k-means,0.5559363916924875
low,heavy,seed_0048,CQI+cost 2-way union,0.5559363916924875
low,heavy,seed_0048,CQI+cost+switching 3-way union,0.5559363916924875
low,heavy,seed_0048,CQI+cost+regret-graph 3-way union,0.5559363916924875
low,heavy,seed_0048,CQI+cost+switching+regret-graph 4-way union,0.5559363916924875
low,heavy,seed_0049,CQI k-means,0.5559363916924875
low,heavy,seed_0049,CQI+cost 2-way union,0.5559363916924875
low,heavy,seed_0049,CQI+cost+switching 3-way union,0.5559363916924875
low,heavy,seed_0049,CQI+cost+regret-graph 3-way union,0.5559363916924875
low,heavy,seed_0049,CQI+cost+switching+regret-graph 4-way union,0.5559363916924875
low,heavy,seed_0050,CQI k-means,0.5559363916924875
low,heavy,seed_0050,CQI+cost 2-way union,0.5559363916924875
low,heavy,seed_0050,CQI+cost+switching 3-way union,0.5559363916924875
low,heavy,seed_0050,CQI+cost+regret-graph 3-way union,0.5559363916924875
low,heavy,seed_0050,CQI+cost+switching+regret-graph 4-way union,0.5559363916924875
mid,light,seed_0031,CQI k-means,0.687184603241836
mid,light,seed_0031,CQI+cost 2-way union,0.7125888230038087
mid,light,seed_0031,CQI+cost+switching 3-way union,0.7141413990585038
mid,light,seed_0031,CQI+cost+regret-graph 3-way union,0.7125888230038087
mid,light,seed_0031,CQI+cost+switching+regret-graph 4-way union,0.7141413990585038
mid,light,seed_0032,CQI k-means,0.7074287645846384
mid,light,seed_0032,CQI+cost 2-way union,0.7140851948778849
mid,light,seed_0032,CQI+cost+switching 3-way union,0.7158484135150864
mid,light,seed_0032,CQI+cost+regret-graph 3-way union,0.7140851948778849
mid,light,seed_0032,CQI+cost+switching+regret-graph 4-way union,0.7064893288543415
mid,light,seed_0033,CQI k-means,0.6911396224888522
mid,light,seed_0033,CQI+cost 2-way union,0.7231737254726597
mid,light,seed_0033,CQI+cost+switching 3-way union,0.7231737254726597
mid,light,seed_0033,CQI+cost+regret-graph 3-way union,0.7239907897108215
mid,light,seed_0033,CQI+cost+switching+regret-graph 4-way union,0.7239907897108215
mid,light,seed_0034,CQI k-means,0.7013912411508503
mid,light,seed_0034,CQI+cost 2-way union,0.7161632281000656
mid,light,seed_0034,CQI+cost+switching 3-way union,0.7180596126873036
mid,light,seed_0034,CQI+cost+regret-graph 3-way union,0.7161632281000656
mid,light,seed_0034,CQI+cost+switching+regret-graph 4-way union,0.7180596126873036
mid,light,seed_0035,CQI k-means,0.6856643053057827
mid,light,seed_0035,CQI+cost 2-way union,0.7297698555582562
mid,light,seed_0035,CQI+cost+switching 3-way union,0.7297698555582562
mid,light,seed_0035,CQI+cost+regret-graph 3-way union,0.7315034733343962
mid,light,seed_0035,CQI+cost+switching+regret-graph 4-way union,0.7315034733343962
mid,light,seed_0036,CQI k-means,0.6772361033483555
mid,light,seed_0036,CQI+cost 2-way union,0.7108042407151836
mid,light,seed_0036,CQI+cost+switching 3-way union,0.7108042407151836
mid,light,seed_0036,CQI+cost+regret-graph 3-way union,0.7111187414519239
mid,light,seed_0036,CQI+cost+switching+regret-graph 4-way union,0.7111187414519239
mid,light,seed_0037,CQI k-means,0.695534514597995
mid,light,seed_0037,CQI+cost 2-way union,0.7147289988383093
mid,light,seed_0037,CQI+cost+switching 3-way union,0.7176566552338033
mid,light,seed_0037,CQI+cost+regret-graph 3-way union,0.7167771173511898
mid,light,seed_0037,CQI+cost+switching+regret-graph 4-way union,0.719701211317806
mid,light,seed_0038,CQI k-means,0.733447137716887
