mode,dispersion,seed,scenario_index,method,utility
aligned,mid_v2,5,15,CQI+cost+RBprofile hybrid (3-way),0.7210855686751096
aligned,mid_v2,5,16,CQI k-means,0.6817110839388919
aligned,mid_v2,5,16,Multi-feature k-means,0.6778508447506849
aligned,mid_v2,5,16,CQI+cost hybrid (2-way),0.7070860347391619
aligned,mid_v2,5,16,CQI+cost+RBprofile hybrid (3-way),0.7215128674010556
aligned,mid_v2,5,17,CQI k-means,0.6241015826201747
aligned,mid_v2,5,17,Multi-feature k-means,0.6604181867406337
aligned,mid_v2,5,17,CQI+cost hybrid (2-way),0.7222250479307746
aligned,mid_v2,5,17,CQI+cost+RBprofile hybrid (3-way),0.7222250479307746
aligned,mid_v2,5,18,CQI k-means,0.6885175114173516
aligned,mid_v2,5,18,Multi-feature k-means,0.6885175114173516
aligned,mid_v2,5,18,CQI+cost hybrid (2-way),0.7034196011045214
aligned,mid_v2,5,18,CQI+cost+RBprofile hybrid (3-way),0.7034196011045214
aligned,mid_v2,5,19,CQI k-means,0.6885175114173516
aligned,mid_v2,5,19,Multi-feature k-means,0.7021314145879021
aligned,mid_v2,5,19,CQI+cost hybrid (2-way),0.7063801357319489
aligned,mid_v2,5,19,CQI+cost+RBprofile hybrid (3-way),0.7063801357319489
aligned,mid_v2,6,0,CQI k-means,0.6988158079374845
aligned,mid_v2,6,0,Multi-feature k-means,0.75354326019796
aligned,mid_v2,6,0,CQI+cost hybrid (2-way),0.7634937060635008
aligned,mid_v2,6,0,CQI+cost+RBprofile hybrid (3-way),0.7634937060635008
aligned,mid_v2,6,1,CQI k-means,0.6885175114173516
aligned,mid_v2,6,1,Multi-feature k-means,0.7226671455341076
aligned,mid_v2,6,1,CQI+cost hybrid (2-way),0.737592814332419
aligned,mid_v2,6,1,CQI+cost+RBprofile hybrid (3-way),0.737592814332419
aligned,mid_v2,6,2,CQI k-means,0.6805175114173516
aligned,mid_v2,6,2,Multi-feature k-means,0.719383366335233
aligned,mid_v2,6,2,CQI+cost hybrid (2-way),0.69283814944356
aligned,mid_v2,6,2,CQI+cost+RBprofile hybrid (3-way),0.69283814944356
aligned,mid_v2,6,3,CQI k-means,0.7134329204696922
aligned,mid_v2,6,3,Multi-feature k-means,0.7383090351335446
aligned,mid_v2,6,3,CQI+cost hybrid (2-way),0.7237522353417764
aligned,mid_v2,6,3,CQI+cost+RBprofile hybrid (3-way),0.7237522353417764
aligned,mid_v2,6,4,CQI k-means,0.7033034194038698
aligned,mid_v2,6,4,Multi-feature k-means,0.7406175913996484
aligned,mid_v2,6,4,CQI+cost hybrid (2-way),0.7605184831307302
aligned,mid_v2,6,4,CQI+cost+RBprofile hybrid (3-way),0.7605184831307302
aligned,mid_v2,6,5,CQI k-means,0.6916615298044327
aligned,mid_v2,6,5,Multi-feature k-means,0.7389261476657523
aligned,mid_v2,6,5,CQI+cost hybrid (2-way),0.7100723745079753
aligned,mid_v2,6,5,CQI+cost+RBprofile hybrid (3-way),0.7100723745079753
aligned,mid_v2,6,6,CQI k-means,0.6887186715405978
aligned,mid_v2,6,6,Multi-feature k-means,0.6921689588801151
aligned,mid_v2,6,6,CQI+cost hybrid (2-way),0.7147524683738024
aligned,mid_v2,6,6,CQI+cost+RBprofile hybrid (3-way),0.7147524683738024
aligned,mid_v2,6,7,CQI k-means,0.6830444172722251
aligned,mid_v2,6,7,Multi-feature k-means,0.6818508447506849
aligned,mid_v2,6,7,CQI+cost hybrid (2-way),0.6830444172722251
aligned,mid_v2,6,7,CQI+cost+RBprofile hybrid (3-way),0.7054329204696923
aligned,mid_v2,6,8,CQI k-means,0.7039700860705365
aligned,mid_v2,6,8,Multi-feature k-means,0.7313338122007742
aligned,mid_v2,6,8,CQI+cost hybrid (2-way),0.7111383920472515
aligned,mid_v2,6,8,CQI+cost+RBprofile hybrid (3-way),0.7111383920472515
aligned,mid_v2,6,9,CQI k-means,0.6954824746041511
aligned,mid_v2,6,9,Multi-feature k-means,0.7303090351335446
aligned,mid_v2,6,9,CQI+cost hybrid (2-way),0.7202922041162511
aligned,mid_v2,6,9,CQI+cost+RBprofile hybrid (3-way),0.7202922041162511
aligned,mid_v2,6,10,CQI k-means,0.6919944288832481
aligned,mid_v2,6,10,Multi-feature k-means,0.7054329204696923
aligned,mid_v2,6,10,CQI+cost hybrid (2-way),0.72287799172345
aligned,mid_v2,6,10,CQI+cost+RBprofile hybrid (3-way),0.72287799172345
aligned,mid_v2,6,11,CQI k-means,0.7340004788674408
aligned,mid_v2,6,11,Multi-feature k-means,0.7713146508632195
aligned,mid_v2,6,11,CQI+cost hybrid (2-way),0.7557508371496195
aligned,mid_v2,6,11,CQI+cost+RBprofile hybrid (3-way),0.7557508371496195
aligned,mid_v2,6,12,CQI k-means,0.7406671455341075
aligned,mid_v2,6,12,Multi-feature k-means,0.7779813175298861
aligned,mid_v2,6,12,CQI+cost hybrid (2-way),0.7416568623745932
aligned,mid_v2,6,12,CQI+cost+RBprofile hybrid (3-way),0.7555928143324189
aligned,mid_v2,6,13,CQI k-means,0.6831841780840183
aligned,mid_v2,6,13,Multi-feature k-means,0.6831841780840183
aligned,mid_v2,6,13,CQI+cost hybrid (2-way),0.6831841780840183
aligned,mid_v2,6,13,CQI+cost+RBprofile hybrid (3-way),0.7080995871363589
aligned,mid_v2,6,14,CQI k-means,0.6890469144516219
aligned,mid_v2,6,14,Multi-feature k-means,0.7548765935312932
aligned,mid_v2,6,14,CQI+cost hybrid (2-way),0.7872155425943013
aligned,mid_v2,6,14,CQI+cost+RBprofile hybrid (3-way),0.7872155425943013
aligned,mid_v2,6,15,CQI k-means,0.7067662538030256
aligned,mid_v2,6,15,Multi-feature k-means,0.7490556487315747
aligned,mid_v2,6,15,CQI+cost hybrid (2-way),0.7300376192509034
aligned,mid_v2,6,15,CQI+cost+RBprofile hybrid (3-way),0.7300376192509034
aligned,mid_v2,6,16,CQI k-means,0.7074824746041511
aligned,mid_v2,6,16,Multi-feature k-means,0.7522594809990856
aligned,mid_v2,6,16,CQI+cost hybrid (2-way),0.7074824746041511
aligned,mid_v2,6,16,CQI+cost+RBprofile hybrid (3-way),0.7199205319360775
aligned,mid_v2,6,17,CQI k-means,0.7306671455341075
aligned,mid_v2,6,17,Multi-feature k-means,0.777931763395427
aligned,mid_v2,6,17,CQI+cost hybrid (2-way),0.7415827642049309
aligned,mid_v2,6,17,CQI+cost+RBprofile hybrid (3-way),0.7415827642049309
aligned,mid_v2,6,18,CQI k-means,0.7315128674010555
aligned,mid_v2,6,18,Multi-feature k-means,0.7588765935312931
aligned,mid_v2,6,18,CQI+cost hybrid (2-way),0.7315128674010555
aligned,mid_v2,6,18,CQI+cost+RBprofile hybrid (3-way),0.746438536199367
aligned,mid_v2,6,19,CQI k-means,0.7049453090033071
aligned,mid_v2,6,19,Multi-feature k-means,0.7323090351335445
aligned,mid_v2,6,19,CQI+cost hybrid (2-way),0.7440844035149791
aligned,mid_v2,6,19,CQI+cost+RBprofile hybrid (3-way),0.7440844035149791
aligned,mid_v2,7,0,CQI k-means,0.7239374981764777
aligned,mid_v2,7,0,Multi-feature k-means,0.7200500330018998
aligned,mid_v2,7,0,CQI+cost hybrid (2-way),0.7048298357811474
aligned,mid_v2,7,0,CQI+cost+RBprofile hybrid (3-way),0.7076119756699738
aligned,mid_v2,7,1,CQI k-means,0.7148957548688478
aligned,mid_v2,7,1,Multi-feature k-means,0.7522099268646266
aligned,mid_v2,7,1,CQI+cost hybrid (2-way),0.7671919306872025
aligned,mid_v2,7,1,CQI+cost+RBprofile hybrid (3-way),0.7671919306872025
aligned,mid_v2,7,2,CQI k-means,0.7072538652694107
aligned,mid_v2,7,2,Multi-feature k-means,0.7221795340677223
aligned,mid_v2,7,2,CQI+cost hybrid (2-way),0.7404179698803386
aligned,mid_v2,7,2,CQI+cost+RBprofile hybrid (3-way),0.7404179698803386
aligned,mid_v2,7,3,CQI k-means,0.7239584545355316
aligned,mid_v2,7,3,Multi-feature k-means,0.7341299799332631
aligned,mid_v2,7,3,CQI+cost hybrid (2-way),0.7560839374509267
aligned,mid_v2,7,3,CQI+cost+RBprofile hybrid (3-way),0.7560839374509267
aligned,mid_v2,7,4,CQI k-means,0.6898508447506849
aligned,mid_v2,7,4,Multi-feature k-means,0.7130748100691293
aligned,mid_v2,7,4,CQI+cost hybrid (2-way),0.7028052917459443
aligned,mid_v2,7,4,CQI+cost+RBprofile hybrid (3-way),0.7155624215355146
aligned,mid_v2,7,5,CQI k-means,0.6945175114173516
aligned,mid_v2,7,5,Multi-feature k-means,0.7055624215355145
aligned,mid_v2,7,5,CQI+cost hybrid (2-way),0.6945175114173516
aligned,mid_v2,7,5,CQI+cost+RBprofile hybrid (3-way),0.6945175114173516
aligned,mid_v2,7,6,CQI k-means,0.6954824746041511
aligned,mid_v2,7,6,Multi-feature k-means,0.7310230772870913
aligned,mid_v2,7,6,CQI+cost hybrid (2-way),0.7370846365470052
aligned,mid_v2,7,6,CQI+cost+RBprofile hybrid (3-way),0.7370846365470052
aligned,mid_v2,7,7,CQI k-means,0.7104979572459541
aligned,mid_v2,7,7,Multi-feature k-means,0.7216919226013369
aligned,mid_v2,7,7,CQI+cost hybrid (2-way),0.7714441519290418
aligned,mid_v2,7,7,CQI+cost+RBprofile hybrid (3-way),0.7714441519290418
aligned,mid_v2,7,8,CQI k-means,0.7071243642035884
aligned,mid_v2,7,8,Multi-feature k-means,0.6845175114173516
aligned,mid_v2,7,8,CQI+cost hybrid (2-way),0.7071243642035884
aligned,mid_v2,7,8,CQI+cost+RBprofile hybrid (3-way),0.7071243642035884
aligned,mid_v2,7,9,CQI k-means,0.7087662538030256
aligned,mid_v2,7,9,Multi-feature k-means,0.7162290882021813
aligned,mid_v2,7,9,CQI+cost hybrid (2-way),0.7809069863281975
aligned,mid_v2,7,9,CQI+cost+RBprofile hybrid (3-way),0.7809069863281975
aligned,mid_v2,7,10,CQI k-means,0.6183349749830673
aligned,mid_v2,7,10,Multi-feature k-means,0.634589926176837
aligned,mid_v2,7,10,CQI+cost hybrid (2-way),0.676943229928954
aligned,mid_v2,7,10,CQI+cost+RBprofile hybrid (3-way),0.676943229928954
aligned,mid_v2,7,11,CQI k-means,0.7155624215355144
aligned,mid_v2,7,11,Multi-feature k-means,0.7479013705985227
aligned,mid_v2,7,11,CQI+cost hybrid (2-way),0.7610837044189007
aligned,mid_v2,7,11,CQI+cost+RBprofile hybrid (3-way),0.7610837044189007
aligned,mid_v2,7,12,CQI k-means,0.7199934967551437
aligned,mid_v2,7,12,Multi-feature k-means,0.7321795340677223
aligned,mid_v2,7,12,CQI+cost hybrid (2-way),0.7427515362456979
aligned,mid_v2,7,12,CQI+cost+RBprofile hybrid (3-way),0.7427515362456979
aligned,mid_v2,7,13,CQI k-means,0.6811841780840183
aligned,mid_v2,7,13,Multi-feature k-means,0.7260004788674408
aligned,mid_v2,7,13,CQI+cost hybrid (2-way),0.6811841780840183
aligned,mid_v2,7,13,CQI+cost+RBprofile hybrid (3-way),0.6961491412708178
aligned,mid_v2,7,14,CQI k-means,0.7935164990629703
aligned,mid_v2,7,14,Multi-feature k-means,0.7215128674010556
aligned,mid_v2,7,14,CQI+cost hybrid (2-way),0.7935164990629703
aligned,mid_v2,7,14,CQI+cost+RBprofile hybrid (3-way),0.7935164990629703
aligned,mid_v2,7,15,CQI k-means,0.702636752737203
aligned,mid_v2,7,15,Multi-feature k-means,0.7499013705985228
aligned,mid_v2,7,15,CQI+cost hybrid (2-way),0.7658674103835809
aligned,mid_v2,7,15,CQI+cost+RBprofile hybrid (3-way),0.7658674103835809
aligned,mid_v2,7,16,CQI k-means,0.7094329204696923
aligned,mid_v2,7,16,Multi-feature k-means,0.7492347039318561
aligned,mid_v2,7,16,CQI+cost hybrid (2-way),0.7989869332595609
aligned,mid_v2,7,16,CQI+cost+RBprofile hybrid (3-way),0.7989869332595609
aligned,mid_v2,7,17,CQI k-means,0.693850844750685
aligned,mid_v2,7,17,Multi-feature k-means,0.7253338122007741
aligned,mid_v2,7,17,CQI+cost hybrid (2-way),0.7070860347391618
aligned,mid_v2,7,17,CQI+cost+RBprofile hybrid (3-way),0.7070860347391618
aligned,mid_v2,7,18,CQI k-means,0.708770316123161
aligned,mid_v2,7,18,Multi-feature k-means,0.7480804257988042
aligned,mid_v2,7,18,CQI+cost hybrid (2-way),0.7704689289962713
aligned,mid_v2,7,18,CQI+cost+RBprofile hybrid (3-way),0.7704689289962713
aligned,mid_v2,7,19,CQI k-means,0.7162290882021813
aligned,mid_v2,7,19,Multi-feature k-means,0.6978023768303973
aligned,mid_v2,7,19,CQI+cost hybrid (2-way),0.7459377159398551
aligned,mid_v2,7,19,CQI+cost+RBprofile hybrid (3-way),0.7459377159398551
aligned,mid_v2,8,0,CQI k-means,0.700149141270818
aligned,mid_v2,8,0,Multi-feature k-means,0.6811841780840183
aligned,mid_v2,8,0,CQI+cost hybrid (2-way),0.7134057078413086
aligned,mid_v2,8,0,CQI+cost+RBprofile hybrid (3-way),0.7134057078413086
aligned,mid_v2,8,1,CQI k-means,0.6994824746041514
aligned,mid_v2,8,1,Multi-feature k-means,0.685850844750685
aligned,mid_v2,8,1,CQI+cost hybrid (2-way),0.7452066962613424
aligned,mid_v2,8,1,CQI+cost+RBprofile hybrid (3-way),0.7452066962613424
aligned,mid_v2,8,2,CQI k-means,0.7200500330018998
aligned,mid_v2,8,2,Multi-feature k-means,0.7548765935312932
aligned,mid_v2,8,2,CQI+cost hybrid (2-way),0.7222431160458442
aligned,mid_v2,8,2,CQI+cost+RBprofile hybrid (3-way),0.7300004788674407
aligned,mid_v2,8,3,CQI k-means,0.6918405850047141
aligned,mid_v2,8,3,Multi-feature k-means,0.7316423684668779
aligned,mid_v2,8,3,CQI+cost hybrid (2-way),0.6964476474094335
aligned,mid_v2,8,3,CQI+cost+RBprofile hybrid (3-way),0.7167166996685665
aligned,mid_v2,8,4,CQI k-means,0.7231710807593067
aligned,mid_v2,8,4,Multi-feature k-means,0.7142290882021812
aligned,mid_v2,8,4,CQI+cost hybrid (2-way),0.7670832383548484
aligned,mid_v2,8,4,CQI+cost+RBprofile hybrid (3-way),0.7670832383548484
aligned,mid_v2,8,5,CQI k-means,0.6911841780840183
aligned,mid_v2,8,5,Multi-feature k-means,0.7462099268646265
aligned,mid_v2,8,5,CQI+cost hybrid (2-way),0.7494172707842601
aligned,mid_v2,8,5,CQI+cost+RBprofile hybrid (3-way),0.7494172707842601
aligned,mid_v2,8,6,CQI k-means,0.7048324253298075
aligned,mid_v2,8,6,Multi-feature k-means,0.7132043111349516
aligned,mid_v2,8,6,CQI+cost hybrid (2-way),0.765749438957463
aligned,mid_v2,8,6,CQI+cost+RBprofile hybrid (3-way),0.765749438957463
aligned,mid_v2,8,7,CQI k-means,0.7187172733484412
aligned,mid_v2,8,7,Multi-feature k-means,0.765135595662938
aligned,mid_v2,8,7,CQI+cost hybrid (2-way),0.765135595662938
aligned,mid_v2,8,7,CQI+cost+RBprofile hybrid (3-way),0.765135595662938
aligned,mid_v2,8,8,CQI k-means,0.7132538652694109
aligned,mid_v2,8,8,Multi-feature k-means,0.7630060945971157
aligned,mid_v2,8,8,CQI+cost hybrid (2-way),0.7928574321937385
aligned,mid_v2,8,8,CQI+cost+RBprofile hybrid (3-way),0.7928574321937385
aligned,mid_v2,8,9,CQI k-means,0.6969881746589778
aligned,mid_v2,8,9,Multi-feature k-means,0.726488090333826
aligned,mid_v2,8,9,CQI+cost hybrid (2-way),0.7307515362456979
aligned,mid_v2,8,9,CQI+cost+RBprofile hybrid (3-way),0.7307515362456979
aligned,mid_v2,8,10,CQI k-means,0.7299294335081641
aligned,mid_v2,8,10,Multi-feature k-means,0.7291813286888627
aligned,mid_v2,8,10,CQI+cost hybrid (2-way),0.760417037752234
aligned,mid_v2,8,10,CQI+cost+RBprofile hybrid (3-way),0.760417037752234
aligned,mid_v2,8,11,CQI k-means,0.7100995871363589
aligned,mid_v2,8,11,Multi-feature k-means,0.7442988346297414
aligned,mid_v2,8,11,CQI+cost hybrid (2-way),0.7698022623296046
aligned,mid_v2,8,11,CQI+cost+RBprofile hybrid (3-way),0.7698022623296046
aligned,mid_v2,8,12,CQI k-means,0.6911841780840183
aligned,mid_v2,8,12,Multi-feature k-means,0.7178709778016185
aligned,mid_v2,8,12,CQI+cost hybrid (2-way),0.7497508371496197
aligned,mid_v2,8,12,CQI+cost+RBprofile hybrid (3-way),0.7497508371496197
aligned,mid_v2,8,13,CQI k-means,0.707791030870255
aligned,mid_v2,8,13,Multi-feature k-means,0.6718508447506849
aligned,mid_v2,8,13,CQI+cost hybrid (2-way),0.7150327985633586
aligned,mid_v2,8,13,CQI+cost+RBprofile hybrid (3-way),0.7326671455341075
aligned,mid_v2,8,14,CQI k-means,0.6941986954052769
aligned,mid_v2,8,14,Multi-feature k-means,0.7190748100691293
aligned,mid_v2,8,14,CQI+cost hybrid (2-way),0.7427322935880837
aligned,mid_v2,8,14,CQI+cost+RBprofile hybrid (3-way),0.7427322935880837
aligned,mid_v2,8,15,CQI k-means,0.697482474604151
aligned,mid_v2,8,15,Multi-feature k-means,0.7323090351335445
aligned,mid_v2,8,15,CQI+cost hybrid (2-way),0.7154191350404692
aligned,mid_v2,8,15,CQI+cost+RBprofile hybrid (3-way),0.7154191350404692
aligned,mid_v2,8,16,CQI k-means,0.7087662538030256
aligned,mid_v2,8,16,Multi-feature k-means,0.7336423684668779
aligned,mid_v2,8,16,CQI+cost hybrid (2-way),0.7549820166259644
aligned,mid_v2,8,16,CQI+cost+RBprofile hybrid (3-way),0.7549820166259644
aligned,mid_v2,8,17,CQI k-means,0.6906863068716622
aligned,mid_v2,8,17,Multi-feature k-means,0.7205376444682849
aligned,mid_v2,8,17,CQI+cost hybrid (2-way),0.7210855686751096
aligned,mid_v2,8,17,CQI+cost+RBprofile hybrid (3-way),0.7210855686751096
aligned,mid_v2,8,18,CQI k-means,0.6971739183380473
aligned,mid_v2,8,18,Multi-feature k-means,0.7170748100691294
aligned,mid_v2,8,18,CQI+cost hybrid (2-way),0.6987534005019068
aligned,mid_v2,8,18,CQI+cost+RBprofile hybrid (3-way),0.7046367527372032
aligned,mid_v2,8,19,CQI k-means,0.6308265973775646
aligned,mid_v2,8,19,Multi-feature k-means,0.6710369763689584
aligned,mid_v2,8,19,CQI+cost hybrid (2-way),0.6987534005019069
aligned,mid_v2,8,19,CQI+cost+RBprofile hybrid (3-way),0.6987534005019069
aligned,mid_v2,9,0,CQI k-means,0.6891841780840183
aligned,mid_v2,9,0,Multi-feature k-means,0.7246671455341075
aligned,mid_v2,9,0,CQI+cost hybrid (2-way),0.756417037752234
aligned,mid_v2,9,0,CQI+cost+RBprofile hybrid (3-way),0.756417037752234
aligned,mid_v2,9,1,CQI k-means,0.7081036494564944
aligned,mid_v2,9,1,Multi-feature k-means,0.7510556487315747
aligned,mid_v2,9,1,CQI+cost hybrid (2-way),0.7472910389561204
aligned,mid_v2,9,1,CQI+cost+RBprofile hybrid (3-way),0.7472910389561204
aligned,mid_v2,9,2,CQI k-means,0.6971739183380475
aligned,mid_v2,9,2,Multi-feature k-means,0.7469261476657522
aligned,mid_v2,9,2,CQI+cost hybrid (2-way),0.7216082403682386
aligned,mid_v2,9,2,CQI+cost+RBprofile hybrid (3-way),0.7469261476657522
aligned,mid_v2,9,3,CQI k-means,0.7195624215355146
aligned,mid_v2,9,3,Multi-feature k-means,0.7469261476657523
aligned,mid_v2,9,3,CQI+cost hybrid (2-way),0.7195624215355146
aligned,mid_v2,9,3,CQI+cost+RBprofile hybrid (3-way),0.7344880903338261
aligned,mid_v2,9,4,CQI k-means,0.7071243642035884
aligned,mid_v2,9,4,Multi-feature k-means,0.714587198602744
aligned,mid_v2,9,4,CQI+cost hybrid (2-way),0.7507330886302138
aligned,mid_v2,9,4,CQI+cost+RBprofile hybrid (3-way),0.7507330886302138
aligned,mid_v2,9,5,CQI k-means,0.7293338122007741
aligned,mid_v2,9,5,Multi-feature k-means,0.7765984300620937
aligned,mid_v2,9,5,CQI+cost hybrid (2-way),0.7610837044189005
aligned,mid_v2,9,5,CQI+cost+RBprofile hybrid (3-way),0.7610837044189005
aligned,mid_v2,9,6,CQI k-means,0.711945345678028
aligned,mid_v2,9,6,Multi-feature k-means,0.753185149797397
aligned,mid_v2,9,6,CQI+cost hybrid (2-way),0.7314182029123647
aligned,mid_v2,9,6,CQI+cost+RBprofile hybrid (3-way),0.7432347039318561
aligned,mid_v2,9,7,CQI k-means,0.709791030870255
aligned,mid_v2,9,7,Multi-feature k-means,0.7054502713509573
aligned,mid_v2,9,7,CQI+cost hybrid (2-way),0.709791030870255
aligned,mid_v2,9,7,CQI+cost+RBprofile hybrid (3-way),0.7122786423366404
aligned,mid_v2,9,8,CQI k-means,0.6913529735383289
aligned,mid_v2,9,8,Multi-feature k-means,0.743592814332419
aligned,mid_v2,9,8,CQI+cost hybrid (2-way),0.7130860347391619
aligned,mid_v2,9,8,CQI+cost+RBprofile hybrid (3-way),0.7336423684668779
aligned,mid_v2,9,9,CQI k-means,0.7584689289962714
aligned,mid_v2,9,9,Multi-feature k-means,0.7584689289962714
aligned,mid_v2,9,9,CQI+cost hybrid (2-way),0.7217517692777241
aligned,mid_v2,9,9,CQI+cost+RBprofile hybrid (3-way),0.7217517692777241
aligned,mid_v2,9,10,CQI k-means,0.7002445102425015
aligned,mid_v2,9,10,Multi-feature k-means,0.7339509247329817
aligned,mid_v2,9,10,CQI+cost hybrid (2-way),0.7037805146787146
aligned,mid_v2,9,10,CQI+cost+RBprofile hybrid (3-way),0.7140500330018998
aligned,mid_v2,9,11,CQI k-means,0.6911841780840183
aligned,mid_v2,9,11,Multi-feature k-means,0.7050748100691295
aligned,mid_v2,9,11,CQI+cost hybrid (2-way),0.7680830053228224
aligned,mid_v2,9,11,CQI+cost+RBprofile hybrid (3-way),0.7680830053228224
aligned,mid_v2,9,12,CQI k-means,0.7472842580663152
aligned,mid_v2,9,12,Multi-feature k-means,0.690420766264652
aligned,mid_v2,9,12,CQI+cost hybrid (2-way),0.7472842580663152
aligned,mid_v2,9,12,CQI+cost+RBprofile hybrid (3-way),0.7472842580663152
aligned,mid_v2,9,13,CQI k-means,0.7092538652694108
aligned,mid_v2,9,13,Multi-feature k-means,0.7515432601979599
aligned,mid_v2,9,13,CQI+cost hybrid (2-way),0.7324184359443907
aligned,mid_v2,9,13,CQI+cost+RBprofile hybrid (3-way),0.7324184359443907
aligned,mid_v2,9,14,CQI k-means,0.6913529735383289
aligned,mid_v2,9,14,Multi-feature k-means,0.7286671455341075
aligned,mid_v2,9,14,CQI+cost hybrid (2-way),0.7167524683738024
aligned,mid_v2,9,14,CQI+cost+RBprofile hybrid (3-way),0.7167524683738024
aligned,mid_v2,9,15,CQI k-means,0.7111429918600434
aligned,mid_v2,9,15,Multi-feature k-means,0.7467470924654708
aligned,mid_v2,9,15,CQI+cost hybrid (2-way),0.7964993217931755
aligned,mid_v2,9,15,CQI+cost+RBprofile hybrid (3-way),0.7964993217931755
aligned,mid_v2,9,16,CQI k-means,0.6567246982234897
aligned,mid_v2,9,16,Multi-feature k-means,0.7100858017071358
aligned,mid_v2,9,16,CQI+cost hybrid (2-way),0.7136420875056122
aligned,mid_v2,9,16,CQI+cost+RBprofile hybrid (3-way),0.7136420875056122
aligned,mid_v2,9,17,CQI k-means,0.6831841780840182
aligned,mid_v2,9,17,Multi-feature k-means,0.7289757018002112
aligned,mid_v2,9,17,CQI+cost hybrid (2-way),0.7747930791818923
aligned,mid_v2,9,17,CQI+cost+RBprofile hybrid (3-way),0.7747930791818923
aligned,mid_v2,9,18,CQI k-means,0.689850844750685
aligned,mid_v2,9,18,Multi-feature k-means,0.7092538652694107
aligned,mid_v2,9,18,CQI+cost hybrid (2-way),0.7034196011045214
aligned,mid_v2,9,18,CQI+cost+RBprofile hybrid (3-way),0.7034196011045214
aligned,mid_v2,9,19,CQI k-means,0.6980196402049956
aligned,mid_v2,9,19,Multi-feature k-means,0.7082476609764176
aligned,mid_v2,9,19,CQI+cost hybrid (2-way),0.7288181930638751
aligned,mid_v2,9,19,CQI+cost+RBprofile hybrid (3-way),0.7288181930638751
aligned,mid_v2,10,0,CQI k-means,0.7210252559346703
aligned,mid_v2,10,0,Multi-feature k-means,0.7608270393968342
aligned,mid_v2,10,0,CQI+cost hybrid (2-way),0.7477508371496195
aligned,mid_v2,10,0,CQI+cost+RBprofile hybrid (3-way),0.7477508371496195
aligned,mid_v2,10,1,CQI k-means,0.7208957548688478
aligned,mid_v2,10,1,Multi-feature k-means,0.7557223153982413
aligned,mid_v2,10,1,CQI+cost hybrid (2-way),0.7557223153982413
aligned,mid_v2,10,1,CQI+cost+RBprofile hybrid (3-way),0.7557223153982413
aligned,mid_v2,10,2,CQI k-means,0.7235677782435413
aligned,mid_v2,10,2,Multi-feature k-means,0.7026473265973053
aligned,mid_v2,10,2,CQI+cost hybrid (2-way),0.7278604616100781
aligned,mid_v2,10,2,CQI+cost+RBprofile hybrid (3-way),0.7278604616100781
aligned,mid_v2,10,3,CQI k-means,0.6791841780840183
