dispersion,load,seed,method,mean_utility
mid,medium,seed_0021,"Conditional switching gate (fixed eta=.020, confirmatory)",0.5061713168380597
mid,medium,seed_0022,CQI k-means,0.522114300436656
mid,medium,seed_0022,CQI+cost 2-way union,0.5350162333478068
mid,medium,seed_0022,CQI+cost+switching 3-way union,0.5350162333478068
mid,medium,seed_0022,"Conditional switching gate (fixed eta=.020, confirmatory)",0.5350162333478068
mid,medium,seed_0023,CQI k-means,0.5270442671271885
mid,medium,seed_0023,CQI+cost 2-way union,0.5400259717764667
mid,medium,seed_0023,CQI+cost+switching 3-way union,0.5400259717764667
mid,medium,seed_0023,"Conditional switching gate (fixed eta=.020, confirmatory)",0.5400259717764667
mid,medium,seed_0024,CQI k-means,0.5385398666806556
mid,medium,seed_0024,CQI+cost 2-way union,0.5599137296638468
mid,medium,seed_0024,CQI+cost+switching 3-way union,0.5556269964103009
mid,medium,seed_0024,"Conditional switching gate (fixed eta=.020, confirmatory)",0.5556269964103009
mid,medium,seed_0025,CQI k-means,0.5276783778898855
mid,medium,seed_0025,CQI+cost 2-way union,0.5409077129423296
mid,medium,seed_0025,CQI+cost+switching 3-way union,0.5409077129423296
mid,medium,seed_0025,"Conditional switching gate (fixed eta=.020, confirmatory)",0.5409077129423296
mid,medium,seed_0026,CQI k-means,0.5321929047331873
mid,medium,seed_0026,CQI+cost 2-way union,0.5451781440404359
mid,medium,seed_0026,CQI+cost+switching 3-way union,0.5459634350426393
mid,medium,seed_0026,"Conditional switching gate (fixed eta=.020, confirmatory)",0.5459634350426393
mid,medium,seed_0027,CQI k-means,0.5293101252844996
mid,medium,seed_0027,CQI+cost 2-way union,0.5350138522660972
mid,medium,seed_0027,CQI+cost+switching 3-way union,0.5350138522660972
mid,medium,seed_0027,"Conditional switching gate (fixed eta=.020, confirmatory)",0.5350138522660972
mid,medium,seed_0028,CQI k-means,0.5251480984468586
mid,medium,seed_0028,CQI+cost 2-way union,0.5276253379261213
mid,medium,seed_0028,CQI+cost+switching 3-way union,0.531034820450645
mid,medium,seed_0028,"Conditional switching gate (fixed eta=.020, confirmatory)",0.5327602236442013
mid,medium,seed_0029,CQI k-means,0.4943748167766821
mid,medium,seed_0029,CQI+cost 2-way union,0.5324780102330063
mid,medium,seed_0029,CQI+cost+switching 3-way union,0.5324780102330063
mid,medium,seed_0029,"Conditional switching gate (fixed eta=.020, confirmatory)",0.5324780102330063
