dispersion,load,seed,step,is_warmup,method,utility,adr_kbps,served_ratio,average_quality,system_spectral_efficiency,fairness,avg_switching,quality_switch_rate,quality_change_levels,pairwise_group_churn,groups,eta,eta_label,best_2way_candidate_utility,best_switching_candidate_utility,switching_margin,switching_admitted,selected_source,unique_candidate_count
high,light,seed_0020,5,0,CQI+cost+switching 3-way union,0.39892667284319766,1104.1666666666667,1.0,1.5833333333333333,12.268518518518519,0.8475138788317644,0.08333333333333333,0.4166666666666667,0.4166666666666667,0.391304347826087,2,,,,,,,,
high,light,seed_0020,6,0,CQI+cost+switching 3-way union,0.476465837486105,1341.6666666666667,1.0,1.8333333333333333,14.907407407407407,0.9348986510856236,0.06666666666666667,0.3333333333333333,0.3333333333333333,0.463768115942029,2,,,,,,,,
high,light,seed_0020,7,0,CQI+cost+switching 3-way union,0.33680226243323236,981.25,1.0,1.375,10.902777777777779,0.7743465694898216,0.09166666666666667,0.4166666666666667,0.4583333333333333,0.44565217391304346,3,,,,,,,,
high,light,seed_0020,8,0,CQI+cost+switching 3-way union,0.4176378048450644,1233.3333333333333,1.0,1.6666666666666667,13.703703703703704,0.8735742203078887,0.09166666666666667,0.4166666666666667,0.4583333333333333,0.38768115942028986,3,,,,,,,,
high,light,seed_0020,9,0,CQI+cost+switching 3-way union,0.5226030583591543,1500.0,1.0,2.0,16.666666666666668,1.0,0.06666666666666667,0.25,0.3333333333333333,0.42028985507246375,1,,,,,,,,
high,light,seed_0020,10,0,CQI+cost+switching 3-way union,0.429946993077073,1283.3333333333333,1.0,1.6666666666666667,14.25925925925926,0.8752583407144966,0.06666666666666667,0.16666666666666666,0.3333333333333333,0.6195652173913043,3,,,,,,,,
high,light,seed_0020,11,0,CQI+cost+switching 3-way union,0.40028562710269905,1175.0,1.0,1.5,13.055555555555555,0.8133284241531664,0.03333333333333333,0.08333333333333333,0.16666666666666666,0.3007246376811594,2,,,,,,,,
high,light,seed_0020,12,0,CQI+cost+switching 3-way union,0.4681325041527717,1341.6666666666667,1.0,1.8333333333333333,14.907407407407407,0.9348986510856236,0.08333333333333333,0.2916666666666667,0.4166666666666667,0.2898550724637681,2,,,,,,,,
high,light,seed_0020,13,0,CQI+cost+switching 3-way union,0.5097991708194383,1341.6666666666667,1.0,1.8333333333333333,14.907407407407407,0.9348986510856236,0.0,0.0,0.0,0.0,2,,,,,,,,
high,light,seed_0020,14,0,CQI+cost+switching 3-way union,0.40610349962680203,1193.75,1.0,1.625,13.26388888888889,0.8584034008910083,0.09166666666666667,0.4166666666666667,0.4583333333333333,0.4891304347826087,3,,,,,,,,
high,light,seed_0020,0,1,"Conditional switching gate (fixed eta=.020, confirmatory)",0.2966136597437397,1283.3333333333333,1.0,1.6666666666666667,14.25925925925926,0.8752583407144966,0.3333333333333333,0.8333333333333334,1.6666666666666667,0.0,3,0.02,eta_0.020,0.2966136597437397,0.2966136597437397,0.0,0,two_way,5
high,light,seed_0020,1,0,"Conditional switching gate (fixed eta=.020, confirmatory)",0.3832257009582687,1064.5833333333333,1.0,1.5416666666666667,11.828703703703704,0.8349352825313995,0.09166666666666667,0.4583333333333333,0.4583333333333333,0.4057971014492754,2,0.02,eta_0.020,0.3832257009582687,0.36379348154216357,-0.019432219416105123,0,two_way,7
high,light,seed_0020,2,0,"Conditional switching gate (fixed eta=.020, confirmatory)",0.41123586107520643,1154.1666666666667,1.0,1.5833333333333333,12.824074074074074,0.8436579144126314,0.05833333333333333,0.25,0.2916666666666667,0.3442028985507246,3,0.02,eta_0.020,0.41123586107520643,0.4078862370800129,-0.003349623995193507,0,two_way,7
high,light,seed_0020,3,0,"Conditional switching gate (fixed eta=.020, confirmatory)",0.34504018988256996,1006.25,1.0,1.375,11.180555555555555,0.7707854254222504,0.075,0.2916666666666667,0.375,0.322463768115942,3,0.02,eta_0.020,0.34504018988256996,0.2894383408152222,-0.055601849067347775,0,two_way,7
high,light,seed_0020,4,0,"Conditional switching gate (fixed eta=.020, confirmatory)",0.4091136597437397,1283.3333333333333,1.0,1.6666666666666667,14.25925925925926,0.8752583407144966,0.10833333333333334,0.4166666666666667,0.5416666666666666,0.4384057971014493,2,0.02,eta_0.020,0.4091136597437397,0.40911365974373964,-5.551115123125783e-17,0,two_way,6
high,light,seed_0020,5,0,"Conditional switching gate (fixed eta=.020, confirmatory)",0.39892667284319766,1104.1666666666667,1.0,1.5833333333333333,12.268518518518519,0.8475138788317644,0.08333333333333333,0.4166666666666667,0.4166666666666667,0.391304347826087,2,0.02,eta_0.020,0.39892667284319766,0.36379348154216357,-0.035133191301034095,0,two_way,7
high,light,seed_0020,6,0,"Conditional switching gate (fixed eta=.020, confirmatory)",0.476465837486105,1341.6666666666667,1.0,1.8333333333333333,14.907407407407407,0.9348986510856236,0.06666666666666667,0.3333333333333333,0.3333333333333333,0.463768115942029,2,0.02,eta_0.020,0.476465837486105,0.4405933395098643,-0.0358724979762407,0,two_way,7
high,light,seed_0020,7,0,"Conditional switching gate (fixed eta=.020, confirmatory)",0.33680226243323236,981.25,1.0,1.375,10.902777777777779,0.7743465694898216,0.09166666666666667,0.4166666666666667,0.4583333333333333,0.44565217391304346,3,0.02,eta_0.020,0.33680226243323236,0.16966007420167425,-0.1671421882315581,0,two_way,7
high,light,seed_0020,8,0,"Conditional switching gate (fixed eta=.020, confirmatory)",0.4176378048450644,1233.3333333333333,1.0,1.6666666666666667,13.703703703703704,0.8735742203078887,0.09166666666666667,0.4166666666666667,0.4583333333333333,0.38768115942028986,3,0.02,eta_0.020,0.4176378048450644,0.32691312912645837,-0.09072467571860604,0,two_way,6
high,light,seed_0020,9,0,"Conditional switching gate (fixed eta=.020, confirmatory)",0.5226030583591543,1500.0,1.0,2.0,16.666666666666668,1.0,0.06666666666666667,0.25,0.3333333333333333,0.42028985507246375,1,0.02,eta_0.020,0.5226030583591543,0.5226030583591543,0.0,0,two_way,7
high,light,seed_0020,10,0,"Conditional switching gate (fixed eta=.020, confirmatory)",0.429946993077073,1283.3333333333333,1.0,1.6666666666666667,14.25925925925926,0.8752583407144966,0.06666666666666667,0.16666666666666666,0.3333333333333333,0.6195652173913043,3,0.02,eta_0.020,0.429946993077073,0.36695229376936567,-0.06299469930770735,0,two_way,5
high,light,seed_0020,11,0,"Conditional switching gate (fixed eta=.020, confirmatory)",0.40028562710269905,1175.0,1.0,1.5,13.055555555555555,0.8133284241531664,0.03333333333333333,0.08333333333333333,0.16666666666666666,0.3007246376811594,2,0.02,eta_0.020,0.40028562710269905,0.33513677033080064,-0.06514885677189841,0,two_way,7
high,light,seed_0020,12,0,"Conditional switching gate (fixed eta=.020, confirmatory)",0.4681325041527717,1341.6666666666667,1.0,1.8333333333333333,14.907407407407407,0.9348986510856236,0.08333333333333333,0.2916666666666667,0.4166666666666667,0.2898550724637681,2,0.02,eta_0.020,0.4681325041527717,0.46173056038291366,-0.006401943769858032,0,two_way,7
high,light,seed_0020,13,0,"Conditional switching gate (fixed eta=.020, confirmatory)",0.5097991708194383,1341.6666666666667,1.0,1.8333333333333333,14.907407407407407,0.9348986510856236,0.0,0.0,0.0,0.0,2,0.02,eta_0.020,0.47006389371624696,0.5097991708194383,0.0397352771031913,1,switching,7
high,light,seed_0020,14,0,"Conditional switching gate (fixed eta=.020, confirmatory)",0.40610349962680203,1193.75,1.0,1.625,13.26388888888889,0.8584034008910083,0.09166666666666667,0.4166666666666667,0.4583333333333333,0.4891304347826087,3,0.02,eta_0.020,0.40610349962680203,0.33670685654923665,-0.06939664307756538,0,two_way,7
high,medium,seed_0020,0,1,CQI k-means,0.16313751285905684,795.8333333333334,1.0,0.9166666666666666,17.685185185185187,0.601520247988392,0.18333333333333335,0.4583333333333333,0.9166666666666666,0.0,2,,,,,,,,
high,medium,seed_0020,1,0,CQI k-means,0.2511322121667641,904.1666666666666,1.0,1.0833333333333333,20.09259259259259,0.6608425957112384,0.10000000000000002,0.25,0.5,0.391304347826087,2,,,,,,,,
high,medium,seed_0020,2,0,CQI k-means,0.2381375128590568,795.8333333333334,1.0,0.9166666666666666,17.685185185185187,0.601520247988392,0.03333333333333333,0.08333333333333333,0.16666666666666666,0.15942028985507245,2,,,,,,,,
high,medium,seed_0020,3,0,CQI k-means,0.057093488791504575,360.4166666666667,1.0,0.4583333333333333,8.00925925925926,0.8102934806151181,0.1416666666666667,0.5833333333333334,0.7083333333333334,0.391304347826087,2,,,,,,,,
high,medium,seed_0020,4,0,CQI k-means,0.19509422204515983,491.6666666666667,1.0,0.8333333333333334,10.925925925925926,0.9342458400429415,0.075,0.375,0.375,0.4891304347826087,2,,,,,,,,
high,medium,seed_0020,5,0,CQI k-means,0.2624463997875251,550.0,1.0,1.0,12.222222222222221,1.0,0.03333333333333333,0.16666666666666666,0.16666666666666666,0.2898550724637681,1,,,,,,,,
high,medium,seed_0020,6,0,CQI k-means,0.29378827744884545,1120.8333333333333,1.0,1.4166666666666667,24.90740740740741,0.7825179513798771,0.20000000000000004,1.0,1.0,0.4311594202898551,2,,,,,,,,
high,medium,seed_0020,7,0,CQI k-means,0.03955653322709591,375.0,1.0,0.5,8.333333333333334,0.8211678832116789,0.20000000000000004,0.75,1.0,0.4311594202898551,2,,,,,,,,
high,medium,seed_0020,8,0,CQI k-means,-0.05000000000000001,200.0,1.0,0.0,4.444444444444445,1.0,0.10000000000000002,0.5,0.5,0.5217391304347826,1,,,,,,,,
high,medium,seed_0020,9,0,CQI k-means,0.23729092779499175,1066.6666666666667,1.0,1.3333333333333333,23.703703703703702,0.7518355359765051,0.26666666666666666,0.6666666666666666,1.3333333333333333,0.463768115942029,2,,,,,,,,
high,medium,seed_0020,10,0,CQI k-means,0.14830682987186986,741.6666666666666,1.0,0.8333333333333334,16.48148148148148,0.5724920497253542,0.16666666666666666,0.4166666666666667,0.8333333333333334,0.5072463768115942,2,,,,,,,,
high,medium,seed_0020,11,0,CQI k-means,0.21914619715115116,764.5833333333334,1.0,1.0416666666666667,16.99074074074074,0.6680206721422053,0.1416666666666667,0.5416666666666666,0.7083333333333334,0.48188405797101447,3,,,,,,,,
high,medium,seed_0020,12,0,CQI k-means,0.2534628951539511,958.3333333333334,1.0,1.1666666666666667,21.296296296296298,0.6909613375130617,0.1416666666666667,0.5416666666666666,0.7083333333333334,0.4746376811594203,2,,,,,,,,
high,medium,seed_0020,13,0,CQI k-means,0.2582019971245918,808.3333333333334,1.0,1.1666666666666667,17.962962962962962,0.7196726327061344,0.13333333333333333,0.5833333333333334,0.6666666666666666,0.463768115942029,3,,,,,,,,
high,medium,seed_0020,14,0,CQI k-means,0.12687175540505252,447.9166666666667,1.0,0.7083333333333334,9.953703703703704,0.8879860150607038,0.1416666666666667,0.625,0.7083333333333334,0.4384057971014493,3,,,,,,,,
high,medium,seed_0020,0,1,CQI+cost 2-way union,0.16313751285905684,795.8333333333334,1.0,0.9166666666666666,17.685185185185187,0.601520247988392,0.18333333333333335,0.4583333333333333,0.9166666666666666,0.0,2,,,,,,,,
high,medium,seed_0020,1,0,CQI+cost 2-way union,0.2511322121667641,904.1666666666666,1.0,1.0833333333333333,20.09259259259259,0.6608425957112384,0.10000000000000002,0.25,0.5,0.391304347826087,2,,,,,,,,
high,medium,seed_0020,2,0,CQI+cost 2-way union,0.2381375128590568,795.8333333333334,1.0,0.9166666666666666,17.685185185185187,0.601520247988392,0.03333333333333333,0.08333333333333333,0.16666666666666666,0.15942028985507245,2,,,,,,,,
high,medium,seed_0020,3,0,CQI+cost 2-way union,0.08035291099602059,389.5833333333333,1.0,0.5416666666666666,8.657407407407407,0.8330712788259959,0.1416666666666667,0.625,0.7083333333333334,0.391304347826087,2,,,,,,,,
high,medium,seed_0020,4,0,CQI+cost 2-way union,0.2108905998140845,506.25,1.0,0.875,11.25,0.9503186558516802,0.06666666666666667,0.3333333333333333,0.3333333333333333,0.4782608695652174,3,,,,,,,,
high,medium,seed_0020,5,0,CQI+cost 2-way union,0.26661306645419186,550.0,1.0,1.0,12.222222222222221,1.0,0.025000000000000005,0.125,0.125,0.5181159420289855,1,,,,,,,,
high,medium,seed_0020,6,0,CQI+cost 2-way union,0.29378827744884545,1120.8333333333333,1.0,1.4166666666666667,24.90740740740741,0.7825179513798771,0.20000000000000004,1.0,1.0,0.4311594202898551,2,,,,,,,,
high,medium,seed_0020,7,0,CQI+cost 2-way union,0.07114928876494524,404.1666666666667,1.0,0.5833333333333334,8.981481481481481,0.8458288385472852,0.18333333333333335,0.75,0.9166666666666666,0.3442028985507246,2,,,,,,,,
high,medium,seed_0020,8,0,CQI+cost 2-way union,0.1843347998406439,462.5,1.0,0.75,10.277777777777779,0.9030343007915568,0.05000000000000001,0.25,0.25,0.391304347826087,3,,,,,,,,
high,medium,seed_0020,9,0,CQI+cost 2-way union,0.2706242611283251,1066.6666666666667,1.0,1.3333333333333333,23.703703703703702,0.7518355359765051,0.20000000000000004,0.875,1.0,0.4492753623188406,2,,,,,,,,
high,medium,seed_0020,10,0,CQI+cost 2-way union,0.22613221216676413,904.1666666666666,1.0,1.0833333333333333,20.09259259259259,0.6608425957112384,0.15000000000000002,0.375,0.75,0.4891304347826087,3,,,,,,,,
high,medium,seed_0020,11,0,CQI+cost 2-way union,0.21914619715115116,764.5833333333334,1.0,1.0416666666666667,16.99074074074074,0.6680206721422053,0.1416666666666667,0.5416666666666666,0.7083333333333334,0.38405797101449274,3,,,,,,,,
high,medium,seed_0020,12,0,CQI+cost 2-way union,0.2534628951539511,958.3333333333334,1.0,1.1666666666666667,21.296296296296298,0.6909613375130617,0.1416666666666667,0.5416666666666666,0.7083333333333334,0.4746376811594203,2,,,,,,,,
high,medium,seed_0020,13,0,CQI+cost 2-way union,0.2582019971245918,808.3333333333334,1.0,1.1666666666666667,17.962962962962962,0.7196726327061344,0.13333333333333333,0.5833333333333334,0.6666666666666666,0.463768115942029,3,,,,,,,,
high,medium,seed_0020,14,0,CQI+cost 2-way union,0.12687175540505255,447.9166666666667,1.0,0.7083333333333334,9.953703703703704,0.8879860150607038,0.1416666666666667,0.625,0.7083333333333334,0.5471014492753623,2,,,,,,,,
high,medium,seed_0020,0,1,CQI+cost+switching 3-way union,0.16313751285905684,795.8333333333334,1.0,0.9166666666666666,17.685185185185187,0.601520247988392,0.18333333333333335,0.4583333333333333,0.9166666666666666,0.0,2,,,,,,,,
high,medium,seed_0020,1,0,CQI+cost+switching 3-way union,0.2511322121667641,904.1666666666666,1.0,1.0833333333333333,20.09259259259259,0.6608425957112384,0.10000000000000002,0.25,0.5,0.391304347826087,2,,,,,,,,
high,medium,seed_0020,2,0,CQI+cost+switching 3-way union,0.2381375128590568,795.8333333333334,1.0,0.9166666666666666,17.685185185185187,0.601520247988392,0.03333333333333333,0.08333333333333333,0.16666666666666666,0.15942028985507245,2,,,,,,,,
high,medium,seed_0020,3,0,CQI+cost+switching 3-way union,0.08035291099602059,389.5833333333333,1.0,0.5416666666666666,8.657407407407407,0.8330712788259959,0.1416666666666667,0.625,0.7083333333333334,0.391304347826087,2,,,,,,,,
high,medium,seed_0020,4,0,CQI+cost+switching 3-way union,0.2108905998140845,506.25,1.0,0.875,11.25,0.9503186558516802,0.06666666666666667,0.3333333333333333,0.3333333333333333,0.4782608695652174,3,,,,,,,,
high,medium,seed_0020,5,0,CQI+cost+switching 3-way union,0.26661306645419186,550.0,1.0,1.0,12.222222222222221,1.0,0.025000000000000005,0.125,0.125,0.5181159420289855,1,,,,,,,,
high,medium,seed_0020,6,0,CQI+cost+switching 3-way union,0.29378827744884545,1120.8333333333333,1.0,1.4166666666666667,24.90740740740741,0.7825179513798771,0.20000000000000004,1.0,1.0,0.4311594202898551,2,,,,,,,,
high,medium,seed_0020,7,0,CQI+cost+switching 3-way union,0.07114928876494524,404.1666666666667,1.0,0.5833333333333334,8.981481481481481,0.8458288385472852,0.18333333333333335,0.75,0.9166666666666666,0.3442028985507246,2,,,,,,,,
high,medium,seed_0020,8,0,CQI+cost+switching 3-way union,0.1843347998406439,462.5,1.0,0.75,10.277777777777779,0.9030343007915568,0.05000000000000001,0.25,0.25,0.391304347826087,3,,,,,,,,
high,medium,seed_0020,9,0,CQI+cost+switching 3-way union,0.2706242611283251,1066.6666666666667,1.0,1.3333333333333333,23.703703703703702,0.7518355359765051,0.20000000000000004,0.875,1.0,0.4492753623188406,2,,,,,,,,
high,medium,seed_0020,10,0,CQI+cost+switching 3-way union,0.22613221216676413,904.1666666666666,1.0,1.0833333333333333,20.09259259259259,0.6608425957112384,0.15000000000000002,0.375,0.75,0.4891304347826087,3,,,,,,,,
high,medium,seed_0020,11,0,CQI+cost+switching 3-way union,0.21914619715115116,764.5833333333334,1.0,1.0416666666666667,16.99074074074074,0.6680206721422053,0.1416666666666667,0.5416666666666666,0.7083333333333334,0.38405797101449274,3,,,,,,,,
high,medium,seed_0020,12,0,CQI+cost+switching 3-way union,0.2534628951539511,958.3333333333334,1.0,1.1666666666666667,21.296296296296298,0.6909613375130617,0.1416666666666667,0.5416666666666666,0.7083333333333334,0.4746376811594203,2,,,,,,,,
high,medium,seed_0020,13,0,CQI+cost+switching 3-way union,0.2582019971245918,808.3333333333334,1.0,1.1666666666666667,17.962962962962962,0.7196726327061344,0.13333333333333333,0.5833333333333334,0.6666666666666666,0.463768115942029,3,,,,,,,,
high,medium,seed_0020,14,0,CQI+cost+switching 3-way union,0.12687175540505255,447.9166666666667,1.0,0.7083333333333334,9.953703703703704,0.8879860150607038,0.1416666666666667,0.625,0.7083333333333334,0.5471014492753623,2,,,,,,,,
high,medium,seed_0020,0,1,"Conditional switching gate (fixed eta=.020, confirmatory)",0.16313751285905684,795.8333333333334,1.0,0.9166666666666666,17.685185185185187,0.601520247988392,0.18333333333333335,0.4583333333333333,0.9166666666666666,0.0,2,0.02,eta_0.020,0.16313751285905684,0.16313751285905684,0.0,0,two_way,5
high,medium,seed_0020,1,0,"Conditional switching gate (fixed eta=.020, confirmatory)",0.2511322121667641,904.1666666666666,1.0,1.0833333333333333,20.09259259259259,0.6608425957112384,0.10000000000000002,0.25,0.5,0.391304347826087,2,0.02,eta_0.020,0.2511322121667641,0.12687175540505255,-0.12426045676171157,0,two_way,7
high,medium,seed_0020,2,0,"Conditional switching gate (fixed eta=.020, confirmatory)",0.2381375128590568,795.8333333333334,1.0,0.9166666666666666,17.685185185185187,0.601520247988392,0.03333333333333333,0.08333333333333333,0.16666666666666666,0.15942028985507245,2,0.02,eta_0.020,0.2381375128590568,0.2381375128590568,0.0,0,two_way,7
high,medium,seed_0020,3,0,"Conditional switching gate (fixed eta=.020, confirmatory)",0.08035291099602059,389.5833333333333,1.0,0.5416666666666666,8.657407407407407,0.8330712788259959,0.1416666666666667,0.625,0.7083333333333334,0.391304347826087,2,0.02,eta_0.020,0.08035291099602059,-0.09166666666666667,-0.17201957766268727,0,two_way,7
high,medium,seed_0020,4,0,"Conditional switching gate (fixed eta=.020, confirmatory)",0.2108905998140845,506.25,1.0,0.875,11.25,0.9503186558516802,0.06666666666666667,0.3333333333333333,0.3333333333333333,0.4782608695652174,3,0.02,eta_0.020,0.2108905998140845,0.20342755537849314,-0.0074630444355913705,0,two_way,6
high,medium,seed_0020,5,0,"Conditional switching gate (fixed eta=.020, confirmatory)",0.26661306645419186,550.0,1.0,1.0,12.222222222222221,1.0,0.025000000000000005,0.125,0.125,0.5181159420289855,1,0.02,eta_0.020,0.26661306645419186,0.26661306645419186,0.0,0,two_way,7
high,medium,seed_0020,6,0,"Conditional switching gate (fixed eta=.020, confirmatory)",0.29378827744884545,1120.8333333333333,1.0,1.4166666666666667,24.90740740740741,0.7825179513798771,0.20000000000000004,1.0,1.0,0.4311594202898551,2,0.02,eta_0.020,0.29378827744884545,0.29378827744884545,0.0,0,two_way,5
high,medium,seed_0020,7,0,"Conditional switching gate (fixed eta=.020, confirmatory)",0.07114928876494524,404.1666666666667,1.0,0.5833333333333334,8.981481481481481,0.8458288385472852,0.18333333333333335,0.75,0.9166666666666666,0.3442028985507246,2,0.02,eta_0.020,0.07114928876494524,0.0005007332536552574,-0.07064855551128998,0,two_way,7
high,medium,seed_0020,8,0,"Conditional switching gate (fixed eta=.020, confirmatory)",0.1843347998406439,462.5,1.0,0.75,10.277777777777779,0.9030343007915568,0.05000000000000001,0.25,0.25,0.391304347826087,3,0.02,eta_0.020,0.1843347998406439,-0.05833333333333334,-0.24266813317397726,0,two_way,6
high,medium,seed_0020,9,0,"Conditional switching gate (fixed eta=.020, confirmatory)",0.2706242611283251,1066.6666666666667,1.0,1.3333333333333333,23.703703703703702,0.7518355359765051,0.20000000000000004,0.875,1.0,0.4492753623188406,2,0.02,eta_0.020,0.2706242611283251,0.25411306645419185,-0.016511194674133256,0,two_way,7
high,medium,seed_0020,10,0,"Conditional switching gate (fixed eta=.020, confirmatory)",0.22613221216676413,904.1666666666666,1.0,1.0833333333333333,20.09259259259259,0.6608425957112384,0.15000000000000002,0.375,0.75,0.4891304347826087,3,0.02,eta_0.020,0.22613221216676413,0.11940871096946121,-0.10672350119730292,0,two_way,7
high,medium,seed_0020,11,0,"Conditional switching gate (fixed eta=.020, confirmatory)",0.21914619715115116,764.5833333333334,1.0,1.0416666666666667,16.99074074074074,0.6680206721422053,0.1416666666666667,0.5416666666666666,0.7083333333333334,0.38405797101449274,3,0.02,eta_0.020,0.21914619715115116,0.1791130664541918,-0.04003313069695935,0,two_way,7
high,medium,seed_0020,12,0,"Conditional switching gate (fixed eta=.020, confirmatory)",0.2534628951539511,958.3333333333334,1.0,1.1666666666666667,21.296296296296298,0.6909613375130617,0.1416666666666667,0.5416666666666666,0.7083333333333334,0.4746376811594203,2,0.02,eta_0.020,0.2534628951539511,0.2166130664541918,-0.03684982869975931,0,two_way,7
high,medium,seed_0020,13,0,"Conditional switching gate (fixed eta=.020, confirmatory)",0.2582019971245918,808.3333333333334,1.0,1.1666666666666667,17.962962962962962,0.7196726327061344,0.13333333333333333,0.5833333333333334,0.6666666666666666,0.463768115942029,3,0.02,eta_0.020,0.2582019971245918,0.1791130664541918,-0.07908893067039999,0,two_way,7
high,medium,seed_0020,14,0,"Conditional switching gate (fixed eta=.020, confirmatory)",0.12687175540505255,447.9166666666667,1.0,0.7083333333333334,9.953703703703704,0.8879860150607038,0.1416666666666667,0.625,0.7083333333333334,0.5471014492753623,2,0.02,eta_0.020,0.12687175540505255,0.12687175540505255,0.0,0,two_way,7
high,heavy,seed_0020,0,1,CQI k-means,0.0,200.0,1.0,0.0,13.333333333333334,1.0,0.0,0.0,0.0,0.0,1,,,,,,,,
high,heavy,seed_0020,1,0,CQI k-means,0.0,200.0,1.0,0.0,13.333333333333334,1.0,0.0,0.0,0.0,0.0,1,,,,,,,,
high,heavy,seed_0020,2,0,CQI k-means,-0.4253695556440868,295.8333333333333,0.75,0.5555555555555556,19.72222222222222,0.627927254608869,0.08333333333333333,0.4166666666666667,0.4166666666666667,0.6811594202898551,3,,,,,,,,
high,heavy,seed_0020,3,0,CQI k-means,-0.3253695556440867,304.1666666666667,0.7916666666666666,0.5263157894736842,20.27777777777778,0.6559576563269326,0.05000000000000001,0.25,0.25,0.35144927536231885,3,,,,,,,,
high,heavy,seed_0020,4,0,CQI k-means,-0.041666666666666664,200.0,1.0,0.0,13.333333333333334,1.0,0.08333333333333333,0.4166666666666667,0.4166666666666667,0.6702898550724637,1,,,,,,,,
high,heavy,seed_0020,5,0,CQI k-means,0.0,200.0,1.0,0.0,13.333333333333334,1.0,0.0,0.0,0.0,0.0,1,,,,,,,,
high,heavy,seed_0020,6,0,CQI k-means,0.0,200.0,1.0,0.0,13.333333333333334,1.0,0.0,0.0,0.0,0.0,1,,,,,,,,
high,heavy,seed_0020,7,0,CQI k-means,-0.5087028889774201,287.5,0.7083333333333334,0.5882352941176471,19.166666666666668,0.6002269288956127,0.08333333333333333,0.4166666666666667,0.4166666666666667,0.6847826086956522,3,,,,,,,,
high,heavy,seed_0020,8,0,CQI k-means,-0.3239985334926894,412.5,0.75,1.0,27.5,0.75,0.06666666666666667,0.3333333333333333,0.3333333333333333,0.4528985507246377,2,,,,,,,,
high,heavy,seed_0020,9,0,CQI k-means,-0.075,200.0,1.0,0.0,13.333333333333334,1.0,0.15,0.75,0.75,0.391304347826087,1,,,,,,,,
high,heavy,seed_0020,10,0,CQI k-means,0.0,200.0,1.0,0.0,13.333333333333334,1.0,0.0,0.0,0.0,0.0,1,,,,,,,,
high,heavy,seed_0020,11,0,CQI k-means,0.0,200.0,1.0,0.0,13.333333333333334,1.0,0.0,0.0,0.0,0.0,1,,,,,,,,
high,heavy,seed_0020,12,0,CQI k-means,0.0,200.0,1.0,0.0,13.333333333333334,1.0,0.0,0.0,0.0,0.0,1,,,,,,,,
high,heavy,seed_0020,13,0,CQI k-means,0.0,200.0,1.0,0.0,13.333333333333334,1.0,0.0,0.0,0.0,0.0,1,,,,,,,,
high,heavy,seed_0020,14,0,CQI k-means,-0.5460181111553767,214.58333333333334,0.7083333333333334,0.29411764705882354,14.305555555555555,0.5546319531576747,0.041666666666666664,0.20833333333333334,0.20833333333333334,0.6485507246376812,3,,,,,,,,
high,heavy,seed_0020,0,1,CQI+cost 2-way union,0.0,200.0,1.0,0.0,13.333333333333334,1.0,0.0,0.0,0.0,0.0,1,,,,,,,,
high,heavy,seed_0020,1,0,CQI+cost 2-way union,0.0,200.0,1.0,0.0,13.333333333333334,1.0,0.0,0.0,0.0,0.0,1,,,,,,,,
high,heavy,seed_0020,2,0,CQI+cost 2-way union,-0.16666666666666666,183.33333333333334,0.9166666666666666,0.0,12.222222222222221,0.9166666666666666,0.0,0.0,0.0,0.5072463768115942,3,,,,,,,,
high,heavy,seed_0020,3,0,CQI+cost 2-way union,-0.23631375567064608,356.25,0.8333333333333334,0.65,23.75,0.7230712166172106,0.10833333333333335,0.5416666666666666,0.5416666666666666,0.322463768115942,3,,,,,,,,
high,heavy,seed_0020,4,0,CQI+cost 2-way union,-0.054166666666666675,200.0,1.0,0.0,13.333333333333334,1.0,0.10833333333333335,0.5416666666666666,0.5416666666666666,0.6195652173913043,1,,,,,,,,
high,heavy,seed_0020,5,0,CQI+cost 2-way union,0.0,200.0,1.0,0.0,13.333333333333334,1.0,0.0,0.0,0.0,0.0,1,,,,,,,,
high,heavy,seed_0020,6,0,CQI+cost 2-way union,0.0,200.0,1.0,0.0,13.333333333333334,1.0,0.0,0.0,0.0,0.0,1,,,,,,,,
high,heavy,seed_0020,7,0,CQI+cost 2-way union,-0.5087028889774201,287.5,0.7083333333333334,0.5882352941176471,19.166666666666668,0.6002269288956127,0.08333333333333333,0.4166666666666667,0.4166666666666667,0.6847826086956522,3,,,,,,,,
high,heavy,seed_0020,8,0,CQI+cost 2-way union,-0.3239985334926894,412.5,0.75,1.0,27.5,0.75,0.06666666666666667,0.3333333333333333,0.3333333333333333,0.4528985507246377,2,,,,,,,,
high,heavy,seed_0020,9,0,CQI+cost 2-way union,-0.075,200.0,1.0,0.0,13.333333333333334,1.0,0.15,0.75,0.75,0.391304347826087,1,,,,,,,,
high,heavy,seed_0020,10,0,CQI+cost 2-way union,0.0,200.0,1.0,0.0,13.333333333333334,1.0,0.0,0.0,0.0,0.0,1,,,,,,,,
high,heavy,seed_0020,11,0,CQI+cost 2-way union,0.0,200.0,1.0,0.0,13.333333333333334,1.0,0.0,0.0,0.0,0.0,1,,,,,,,,
high,heavy,seed_0020,12,0,CQI+cost 2-way union,0.0,200.0,1.0,0.0,13.333333333333334,1.0,0.0,0.0,0.0,0.0,1,,,,,,,,
high,heavy,seed_0020,13,0,CQI+cost 2-way union,0.0,200.0,1.0,0.0,13.333333333333334,1.0,0.0,0.0,0.0,0.0,1,,,,,,,,
