dispersion,seed,load,scenario_index,method,utility,adr_kbps,served_ratio,average_quality,system_spectral_efficiency,fairness
low,seed_0010,heavy,3,Trend-volatility k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,3,Trend-downside-deviation k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,3,Trend-only union (CQI+slope+volatility+downside),0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,3,"CQI+cost+regret-graph 3-way union (ablation, no switching)",0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,3,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated base),0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,3,"CQI+cost+regret-graph+trend union (ablation, no switching)",0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,3,CQI+cost+switching+regret-graph+trend union,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,4,CQI k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,4,Trend-slope k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,4,Trend-volatility k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,4,Trend-downside-deviation k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,4,Trend-only union (CQI+slope+volatility+downside),0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,4,"CQI+cost+regret-graph 3-way union (ablation, no switching)",0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,4,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated base),0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,4,"CQI+cost+regret-graph+trend union (ablation, no switching)",0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,4,CQI+cost+switching+regret-graph+trend union,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,5,CQI k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,5,Trend-slope k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,5,Trend-volatility k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,5,Trend-downside-deviation k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,5,Trend-only union (CQI+slope+volatility+downside),0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,5,"CQI+cost+regret-graph 3-way union (ablation, no switching)",0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated base),0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,5,"CQI+cost+regret-graph+trend union (ablation, no switching)",0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,5,CQI+cost+switching+regret-graph+trend union,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,6,CQI k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,6,Trend-slope k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,6,Trend-volatility k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,6,Trend-downside-deviation k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,6,Trend-only union (CQI+slope+volatility+downside),0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,6,"CQI+cost+regret-graph 3-way union (ablation, no switching)",0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,6,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated base),0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,6,"CQI+cost+regret-graph+trend union (ablation, no switching)",0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,6,CQI+cost+switching+regret-graph+trend union,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,7,CQI k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,7,Trend-slope k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,7,Trend-volatility k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,7,Trend-downside-deviation k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,7,Trend-only union (CQI+slope+volatility+downside),0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,7,"CQI+cost+regret-graph 3-way union (ablation, no switching)",0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,7,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated base),0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,7,"CQI+cost+regret-graph+trend union (ablation, no switching)",0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,7,CQI+cost+switching+regret-graph+trend union,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,8,CQI k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,8,Trend-slope k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,8,Trend-volatility k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,8,Trend-downside-deviation k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,8,Trend-only union (CQI+slope+volatility+downside),0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,8,"CQI+cost+regret-graph 3-way union (ablation, no switching)",0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,8,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated base),0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,8,"CQI+cost+regret-graph+trend union (ablation, no switching)",0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,8,CQI+cost+switching+regret-graph+trend union,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,9,CQI k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,9,Trend-slope k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,9,Trend-volatility k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,9,Trend-downside-deviation k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,9,Trend-only union (CQI+slope+volatility+downside),0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,9,"CQI+cost+regret-graph 3-way union (ablation, no switching)",0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,9,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated base),0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,9,"CQI+cost+regret-graph+trend union (ablation, no switching)",0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,9,CQI+cost+switching+regret-graph+trend union,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,10,CQI k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,10,Trend-slope k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,10,Trend-volatility k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,10,Trend-downside-deviation k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,10,Trend-only union (CQI+slope+volatility+downside),0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,10,"CQI+cost+regret-graph 3-way union (ablation, no switching)",0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,10,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated base),0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,10,"CQI+cost+regret-graph+trend union (ablation, no switching)",0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,10,CQI+cost+switching+regret-graph+trend union,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,11,CQI k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,11,Trend-slope k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,11,Trend-volatility k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,11,Trend-downside-deviation k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,11,Trend-only union (CQI+slope+volatility+downside),0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,11,"CQI+cost+regret-graph 3-way union (ablation, no switching)",0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,11,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated base),0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,11,"CQI+cost+regret-graph+trend union (ablation, no switching)",0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,11,CQI+cost+switching+regret-graph+trend union,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,12,CQI k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,12,Trend-slope k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,12,Trend-volatility k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,12,Trend-downside-deviation k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,12,Trend-only union (CQI+slope+volatility+downside),0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,12,"CQI+cost+regret-graph 3-way union (ablation, no switching)",0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,12,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated base),0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,12,"CQI+cost+regret-graph+trend union (ablation, no switching)",0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,12,CQI+cost+switching+regret-graph+trend union,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,13,CQI k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,13,Trend-slope k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,13,Trend-volatility k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,13,Trend-downside-deviation k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,13,Trend-only union (CQI+slope+volatility+downside),0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,13,"CQI+cost+regret-graph 3-way union (ablation, no switching)",0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,13,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated base),0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,13,"CQI+cost+regret-graph+trend union (ablation, no switching)",0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,13,CQI+cost+switching+regret-graph+trend union,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,14,CQI k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,14,Trend-slope k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,14,Trend-volatility k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,14,Trend-downside-deviation k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,14,Trend-only union (CQI+slope+volatility+downside),0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,14,"CQI+cost+regret-graph 3-way union (ablation, no switching)",0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,14,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated base),0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,14,"CQI+cost+regret-graph+trend union (ablation, no switching)",0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0010,heavy,14,CQI+cost+switching+regret-graph+trend union,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
mid,seed_0001,light,0,CQI k-means,0.42777197456818944,3570.8333333333335,1.0,2.9166666666666665,39.675925925925924,0.717036485974593
mid,seed_0001,light,0,Trend-slope k-means,0.39015431158931174,2062.5,1.0,2.375,22.916666666666668,0.8897058823529411
mid,seed_0001,light,0,Trend-volatility k-means,0.40156028488825307,2250.0,1.0,2.5,25.0,0.9
mid,seed_0001,light,0,Trend-downside-deviation k-means,0.4091642670875473,2375.0,1.0,2.5833333333333335,26.38888888888889,0.9116161616161617
mid,seed_0001,light,0,Trend-only union (CQI+slope+volatility+downside),0.42777197456818944,3570.8333333333335,1.0,2.9166666666666665,39.675925925925924,0.717036485974593
mid,seed_0001,light,0,"CQI+cost+regret-graph 3-way union (ablation, no switching)",0.43958019588472413,2875.0,1.0,2.9166666666666665,31.944444444444443,0.9796296296296296
mid,seed_0001,light,0,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated base),0.43958019588472413,2875.0,1.0,2.9166666666666665,31.944444444444443,0.9796296296296296
mid,seed_0001,light,0,"CQI+cost+regret-graph+trend union (ablation, no switching)",0.43958019588472413,2875.0,1.0,2.9166666666666665,31.944444444444443,0.9796296296296296
mid,seed_0001,light,0,CQI+cost+switching+regret-graph+trend union,0.43958019588472413,2875.0,1.0,2.9166666666666665,31.944444444444443,0.9796296296296296
mid,seed_0001,light,1,CQI k-means,0.4091642670875473,2375.0,1.0,2.5833333333333335,26.38888888888889,0.9116161616161617
mid,seed_0001,light,1,Trend-slope k-means,0.38635232048966456,2000.0,1.0,2.3333333333333335,22.22222222222222,0.8888888888888888
mid,seed_0001,light,1,Trend-volatility k-means,0.4129662581871944,2437.5,1.0,2.625,27.083333333333332,0.9184782608695652
mid,seed_0001,light,1,Trend-downside-deviation k-means,0.40536227598790003,2312.5,1.0,2.5416666666666665,25.694444444444443,0.9054232804232805
mid,seed_0001,light,1,Trend-only union (CQI+slope+volatility+downside),0.4129662581871944,2437.5,1.0,2.625,27.083333333333332,0.9184782608695652
mid,seed_0001,light,1,"CQI+cost+regret-graph 3-way union (ablation, no switching)",0.43958019588472413,2875.0,1.0,2.9166666666666665,31.944444444444443,0.9796296296296296
mid,seed_0001,light,1,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated base),0.43958019588472413,2875.0,1.0,2.9166666666666665,31.944444444444443,0.9796296296296296
mid,seed_0001,light,1,"CQI+cost+regret-graph+trend union (ablation, no switching)",0.43958019588472413,2875.0,1.0,2.9166666666666665,31.944444444444443,0.9796296296296296
mid,seed_0001,light,1,CQI+cost+switching+regret-graph+trend union,0.43958019588472413,2875.0,1.0,2.9166666666666665,31.944444444444443,0.9796296296296296
mid,seed_0001,light,2,CQI k-means,0.42817422258578275,2687.5,1.0,2.7916666666666665,29.86111111111111,0.9511316872427984
mid,seed_0001,light,2,Trend-slope k-means,0.38635232048966456,2000.0,1.0,2.3333333333333335,22.22222222222222,0.8888888888888888
mid,seed_0001,light,2,Trend-volatility k-means,0.3939563026889588,2125.0,1.0,2.4166666666666665,23.61111111111111,0.8919753086419753
mid,seed_0001,light,2,Trend-downside-deviation k-means,0.3939563026889588,2125.0,1.0,2.4166666666666665,23.61111111111111,0.8919753086419753
mid,seed_0001,light,2,Trend-only union (CQI+slope+volatility+downside),0.42817422258578275,2687.5,1.0,2.7916666666666665,29.86111111111111,0.9511316872427984
mid,seed_0001,light,2,"CQI+cost+regret-graph 3-way union (ablation, no switching)",0.4285515039971843,2883.3333333333335,1.0,2.875,32.03703703703704,0.9637107161257084
mid,seed_0001,light,2,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated base),0.4285515039971843,2883.3333333333335,1.0,2.875,32.03703703703704,0.9637107161257084
mid,seed_0001,light,2,"CQI+cost+regret-graph+trend union (ablation, no switching)",0.4285515039971843,2883.3333333333335,1.0,2.875,32.03703703703704,0.9637107161257084
mid,seed_0001,light,2,CQI+cost+switching+regret-graph+trend union,0.4285515039971843,2883.3333333333335,1.0,2.875,32.03703703703704,0.9637107161257084
mid,seed_0001,light,3,CQI k-means,0.45613131568645326,4616.666666666667,1.0,3.3333333333333335,51.2962962962963,0.832292005640525
mid,seed_0001,light,3,Trend-slope k-means,0.39015431158931174,2062.5,1.0,2.375,22.916666666666668,0.8897058823529411
mid,seed_0001,light,3,Trend-volatility k-means,0.40156028488825307,2250.0,1.0,2.5,25.0,0.9
mid,seed_0001,light,3,Trend-downside-deviation k-means,0.40156028488825307,2250.0,1.0,2.5,25.0,0.9
mid,seed_0001,light,3,Trend-only union (CQI+slope+volatility+downside),0.45613131568645326,4616.666666666667,1.0,3.3333333333333335,51.2962962962963,0.832292005640525
mid,seed_0001,light,3,"CQI+cost+regret-graph 3-way union (ablation, no switching)",0.45613131568645326,4616.666666666667,1.0,3.3333333333333335,51.2962962962963,0.832292005640525
mid,seed_0001,light,3,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated base),0.45613131568645326,4616.666666666667,1.0,3.3333333333333335,51.2962962962963,0.832292005640525
mid,seed_0001,light,3,"CQI+cost+regret-graph+trend union (ablation, no switching)",0.45613131568645326,4616.666666666667,1.0,3.3333333333333335,51.2962962962963,0.832292005640525
mid,seed_0001,light,3,CQI+cost+switching+regret-graph+trend union,0.45613131568645326,4616.666666666667,1.0,3.3333333333333335,51.2962962962963,0.832292005640525
mid,seed_0001,light,4,CQI k-means,0.3913360298278044,2489.5833333333335,1.0,2.5833333333333335,27.662037037037038,0.8622714537593894
mid,seed_0001,light,4,Trend-slope k-means,0.40250565947904726,2591.6666666666665,1.0,2.6666666666666665,28.796296296296298,0.8895848279160459
mid,seed_0001,light,4,Trend-volatility k-means,0.38672960190106603,2195.8333333333335,1.0,2.4166666666666665,24.39814814814815,0.8714543012777066
mid,seed_0001,light,4,Trend-downside-deviation k-means,0.3686774659354029,3393.75,1.0,2.625,37.708333333333336,0.6273062652119892
mid,seed_0001,light,4,Trend-only union (CQI+slope+volatility+downside),0.40250565947904726,2591.6666666666665,1.0,2.6666666666666665,28.796296296296298,0.8895848279160459
mid,seed_0001,light,4,"CQI+cost+regret-graph 3-way union (ablation, no switching)",0.4173818743459415,2781.25,1.0,2.7916666666666665,30.90277777777778,0.9359992815458109
mid,seed_0001,light,4,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated base),0.4173818743459415,2781.25,1.0,2.7916666666666665,30.90277777777778,0.9359992815458109
mid,seed_0001,light,4,"CQI+cost+regret-graph+trend union (ablation, no switching)",0.4173818743459415,2781.25,1.0,2.7916666666666665,30.90277777777778,0.9359992815458109
mid,seed_0001,light,4,CQI+cost+switching+regret-graph+trend union,0.4173818743459415,2781.25,1.0,2.7916666666666665,30.90277777777778,0.9359992815458109
mid,seed_0001,light,5,CQI k-means,0.4471841780840183,3000.0,1.0,3.0,33.333333333333336,1.0
mid,seed_0001,light,5,Trend-slope k-means,0.4471841780840183,3000.0,1.0,3.0,33.333333333333336,1.0
mid,seed_0001,light,5,Trend-volatility k-means,0.4471841780840183,3000.0,1.0,3.0,33.333333333333336,1.0
mid,seed_0001,light,5,Trend-downside-deviation k-means,0.4471841780840183,3000.0,1.0,3.0,33.333333333333336,1.0
mid,seed_0001,light,5,Trend-only union (CQI+slope+volatility+downside),0.4471841780840183,3000.0,1.0,3.0,33.333333333333336,1.0
mid,seed_0001,light,5,"CQI+cost+regret-graph 3-way union (ablation, no switching)",0.4471841780840183,3000.0,1.0,3.0,33.333333333333336,1.0
mid,seed_0001,light,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated base),0.4471841780840183,3000.0,1.0,3.0,33.333333333333336,1.0
mid,seed_0001,light,5,"CQI+cost+regret-graph+trend union (ablation, no switching)",0.4471841780840183,3000.0,1.0,3.0,33.333333333333336,1.0
mid,seed_0001,light,5,CQI+cost+switching+regret-graph+trend union,0.4471841780840183,3000.0,1.0,3.0,33.333333333333336,1.0
mid,seed_0001,light,6,CQI k-means,0.4471841780840183,3000.0,1.0,3.0,33.333333333333336,1.0
mid,seed_0001,light,6,Trend-slope k-means,0.4471841780840183,3000.0,1.0,3.0,33.333333333333336,1.0
mid,seed_0001,light,6,Trend-volatility k-means,0.4471841780840183,3000.0,1.0,3.0,33.333333333333336,1.0
mid,seed_0001,light,6,Trend-downside-deviation k-means,0.4471841780840183,3000.0,1.0,3.0,33.333333333333336,1.0
mid,seed_0001,light,6,Trend-only union (CQI+slope+volatility+downside),0.4471841780840183,3000.0,1.0,3.0,33.333333333333336,1.0
mid,seed_0001,light,6,"CQI+cost+regret-graph 3-way union (ablation, no switching)",0.4471841780840183,3000.0,1.0,3.0,33.333333333333336,1.0
mid,seed_0001,light,6,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated base),0.4471841780840183,3000.0,1.0,3.0,33.333333333333336,1.0
mid,seed_0001,light,6,"CQI+cost+regret-graph+trend union (ablation, no switching)",0.4471841780840183,3000.0,1.0,3.0,33.333333333333336,1.0
mid,seed_0001,light,6,CQI+cost+switching+regret-graph+trend union,0.4471841780840183,3000.0,1.0,3.0,33.333333333333336,1.0
mid,seed_0001,light,7,CQI k-means,0.39841740903385797,3183.3333333333335,1.0,2.6666666666666665,35.370370370370374,0.6691060489343751
mid,seed_0001,light,7,Trend-slope k-means,0.35593639169248775,1500.0,1.0,2.0,16.666666666666668,1.0
mid,seed_0001,light,7,Trend-volatility k-means,0.35593639169248775,1500.0,1.0,2.0,16.666666666666668,1.0
mid,seed_0001,light,7,Trend-downside-deviation k-means,0.37265348173668195,2533.3333333333335,1.0,2.5,28.14814814814815,0.8549437537004144
mid,seed_0001,light,7,Trend-only union (CQI+slope+volatility+downside),0.39841740903385797,3183.3333333333335,1.0,2.6666666666666665,35.370370370370374,0.6691060489343751
mid,seed_0001,light,7,"CQI+cost+regret-graph 3-way union (ablation, no switching)",0.4248449187815328,2795.8333333333335,1.0,2.8333333333333335,31.064814814814813,0.9445906027877781
mid,seed_0001,light,7,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated base),0.4248449187815328,2795.8333333333335,1.0,2.8333333333333335,31.064814814814813,0.9445906027877781
mid,seed_0001,light,7,"CQI+cost+regret-graph+trend union (ablation, no switching)",0.4248449187815328,2795.8333333333335,1.0,2.8333333333333335,31.064814814814813,0.9445906027877781
mid,seed_0001,light,7,CQI+cost+switching+regret-graph+trend union,0.4248449187815328,2795.8333333333335,1.0,2.8333333333333335,31.064814814814813,0.9445906027877781
mid,seed_0001,light,8,CQI k-means,0.413248092021045,3237.5,1.0,2.75,35.97222222222222,0.6878879652164401
mid,seed_0001,light,8,Trend-slope k-means,0.39015431158931174,2062.5,1.0,2.375,22.916666666666668,0.8897058823529411
mid,seed_0001,light,8,Trend-volatility k-means,0.38255032939001743,1937.5,1.0,2.2916666666666665,21.52777777777778,0.8898148148148148
mid,seed_0001,light,8,Trend-downside-deviation k-means,0.40156028488825307,2250.0,1.0,2.5,25.0,0.9
mid,seed_0001,light,8,Trend-only union (CQI+slope+volatility+downside),0.413248092021045,3237.5,1.0,2.75,35.97222222222222,0.6878879652164401
mid,seed_0001,light,8,"CQI+cost+regret-graph 3-way union (ablation, no switching)",0.44338218698437126,2937.5,1.0,2.9583333333333335,32.638888888888886,0.9896953405017921
mid,seed_0001,light,8,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated base),0.44338218698437126,2937.5,1.0,2.9583333333333335,32.638888888888886,0.9896953405017921
mid,seed_0001,light,8,"CQI+cost+regret-graph+trend union (ablation, no switching)",0.44338218698437126,2937.5,1.0,2.9583333333333335,32.638888888888886,0.9896953405017921
mid,seed_0001,light,8,CQI+cost+switching+regret-graph+trend union,0.44338218698437126,2937.5,1.0,2.9583333333333335,32.638888888888886,0.9896953405017921
mid,seed_0001,light,9,CQI k-means,0.4270049734680832,4268.75,1.0,3.125,47.43055555555556,0.7619082617955654
mid,seed_0001,light,9,Trend-slope k-means,0.39015431158931163,2062.5,1.0,2.375,22.916666666666668,0.8897058823529411
mid,seed_0001,light,9,Trend-volatility k-means,0.40536227598790014,2312.5,1.0,2.5416666666666665,25.694444444444443,0.9054232804232805
mid,seed_0001,light,9,Trend-downside-deviation k-means,0.40536227598790014,2312.5,1.0,2.5416666666666665,25.694444444444443,0.9054232804232805
mid,seed_0001,light,9,Trend-only union (CQI+slope+volatility+downside),0.4270049734680832,4268.75,1.0,3.125,47.43055555555556,0.7619082617955654
mid,seed_0001,light,9,"CQI+cost+regret-graph 3-way union (ablation, no switching)",0.4270049734680832,4268.75,1.0,3.125,47.43055555555556,0.7619082617955654
mid,seed_0001,light,9,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated base),0.4270049734680832,4268.75,1.0,3.125,47.43055555555556,0.7619082617955654
mid,seed_0001,light,9,"CQI+cost+regret-graph+trend union (ablation, no switching)",0.4270049734680832,4268.75,1.0,3.125,47.43055555555556,0.7619082617955654
mid,seed_0001,light,9,CQI+cost+switching+regret-graph+trend union,0.4270049734680832,4268.75,1.0,3.125,47.43055555555556,0.7619082617955654
mid,seed_0001,light,10,CQI k-means,0.4471841780840183,3000.0,1.0,3.0,33.333333333333336,1.0
mid,seed_0001,light,10,Trend-slope k-means,0.4471841780840183,3000.0,1.0,3.0,33.333333333333336,1.0
mid,seed_0001,light,10,Trend-volatility k-means,0.4471841780840183,3000.0,1.0,3.0,33.333333333333336,1.0
mid,seed_0001,light,10,Trend-downside-deviation k-means,0.4471841780840183,3000.0,1.0,3.0,33.333333333333336,1.0
mid,seed_0001,light,10,Trend-only union (CQI+slope+volatility+downside),0.4471841780840183,3000.0,1.0,3.0,33.333333333333336,1.0
mid,seed_0001,light,10,"CQI+cost+regret-graph 3-way union (ablation, no switching)",0.4471841780840183,3000.0,1.0,3.0,33.333333333333336,1.0
mid,seed_0001,light,10,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated base),0.4471841780840183,3000.0,1.0,3.0,33.333333333333336,1.0
mid,seed_0001,light,10,"CQI+cost+regret-graph+trend union (ablation, no switching)",0.4471841780840183,3000.0,1.0,3.0,33.333333333333336,1.0
mid,seed_0001,light,10,CQI+cost+switching+regret-graph+trend union,0.4471841780840183,3000.0,1.0,3.0,33.333333333333336,1.0
mid,seed_0001,light,11,CQI k-means,0.4408984263752281,4866.666666666667,1.0,3.3333333333333335,54.074074074074076,0.8446663496592169
mid,seed_0001,light,11,Trend-slope k-means,0.38729769508045875,2341.6666666666665,1.0,2.5,26.01851851851852,0.853392559929101
