timestamp_s,ue_id,serving_gnb,rb_index,rate_kbps,sinr_db,cqi
16.3,1,gnb_2,14,1160.000000,,15
16.3,1,gnb_2,15,1160.000000,,15
16.3,1,gnb_2,16,1160.000000,,15
16.3,1,gnb_2,17,1160.000000,,15
16.3,1,gnb_2,18,1160.000000,,15
16.3,1,gnb_2,19,1160.000000,,15
16.3,1,gnb_2,20,1160.000000,,15
16.3,1,gnb_2,21,1160.000000,,15
16.3,1,gnb_2,22,1160.000000,,15
16.3,1,gnb_2,23,1160.000000,,15
16.3,1,gnb_2,24,1160.000000,,15
16.3,2,gnb_2,0,1160.000000,,15
16.3,2,gnb_2,1,1128.000000,,14
16.3,2,gnb_2,2,1128.000000,,14
16.3,2,gnb_2,3,1160.000000,,15
16.3,2,gnb_2,4,1160.000000,,15
16.3,2,gnb_2,5,1128.000000,,14
16.3,2,gnb_2,6,888.000000,,12
16.3,2,gnb_2,7,1128.000000,,14
16.3,2,gnb_2,8,1160.000000,,15
16.3,2,gnb_2,9,1128.000000,,14
16.3,2,gnb_2,10,984.000000,,13
16.3,2,gnb_2,11,1160.000000,,15
16.3,2,gnb_2,12,1160.000000,,15
16.3,2,gnb_2,13,1160.000000,,15
16.3,2,gnb_2,14,1128.000000,,14
16.3,2,gnb_2,15,1160.000000,,15
16.3,2,gnb_2,16,1160.000000,,15
16.3,2,gnb_2,17,1128.000000,,14
16.3,2,gnb_2,18,984.000000,,13
16.3,2,gnb_2,19,1128.000000,,14
16.3,2,gnb_2,20,1160.000000,,15
16.3,2,gnb_2,21,888.000000,,12
16.3,2,gnb_2,22,1160.000000,,15
16.3,2,gnb_2,23,1160.000000,,15
16.3,2,gnb_2,24,1128.000000,,14
16.3,3,gnb_2,0,608.000000,,9
16.3,3,gnb_2,1,368.000000,,6
16.3,3,gnb_2,2,808.000000,,11
16.3,3,gnb_2,3,528.000000,,8
16.3,3,gnb_2,4,528.000000,,8
16.3,3,gnb_2,5,368.000000,,6
16.3,3,gnb_2,6,608.000000,,9
16.3,3,gnb_2,7,224.000000,,4
16.3,3,gnb_2,8,704.000000,,10
16.3,3,gnb_2,9,528.000000,,8
16.3,3,gnb_2,10,608.000000,,9
16.3,3,gnb_2,11,224.000000,,4
16.3,3,gnb_2,12,608.000000,,9
16.3,3,gnb_2,13,528.000000,,8
16.3,3,gnb_2,14,808.000000,,11
16.3,3,gnb_2,15,608.000000,,9
16.3,3,gnb_2,16,432.000000,,7
16.3,3,gnb_2,17,368.000000,,6
16.3,3,gnb_2,18,608.000000,,9
16.3,3,gnb_2,19,368.000000,,6
16.3,3,gnb_2,20,432.000000,,7
16.3,3,gnb_2,21,608.000000,,9
16.3,3,gnb_2,22,368.000000,,6
16.3,3,gnb_2,23,808.000000,,11
16.3,3,gnb_2,24,608.000000,,9
16.4,0,gnb_2,0,1160.000000,,15
16.4,0,gnb_2,1,608.000000,,9
16.4,0,gnb_2,2,1160.000000,,15
16.4,0,gnb_2,3,984.000000,,13
16.4,0,gnb_2,4,1160.000000,,15
16.4,0,gnb_2,5,984.000000,,13
16.4,0,gnb_2,6,1128.000000,,14
16.4,0,gnb_2,7,1160.000000,,15
16.4,0,gnb_2,8,888.000000,,12
16.4,0,gnb_2,9,1128.000000,,14
16.4,0,gnb_2,10,1160.000000,,15
16.4,0,gnb_2,11,1160.000000,,15
16.4,0,gnb_2,12,1160.000000,,15
16.4,0,gnb_2,13,1128.000000,,14
16.4,0,gnb_2,14,1160.000000,,15
16.4,0,gnb_2,15,1160.000000,,15
16.4,0,gnb_2,16,1128.000000,,14
16.4,0,gnb_2,17,1160.000000,,15
16.4,0,gnb_2,18,1160.000000,,15
16.4,0,gnb_2,19,1128.000000,,14
16.4,0,gnb_2,20,1160.000000,,15
16.4,0,gnb_2,21,984.000000,,13
16.4,0,gnb_2,22,1160.000000,,15
16.4,0,gnb_2,23,1160.000000,,15
16.4,0,gnb_2,24,1128.000000,,14
16.4,1,gnb_2,0,1160.000000,,15
16.4,1,gnb_2,1,1160.000000,,15
16.4,1,gnb_2,2,1160.000000,,15
16.4,1,gnb_2,3,1160.000000,,15
16.4,1,gnb_2,4,1160.000000,,15
16.4,1,gnb_2,5,1160.000000,,15
16.4,1,gnb_2,6,1160.000000,,15
16.4,1,gnb_2,7,1160.000000,,15
16.4,1,gnb_2,8,1160.000000,,15
16.4,1,gnb_2,9,1160.000000,,15
16.4,1,gnb_2,10,1160.000000,,15
16.4,1,gnb_2,11,1160.000000,,15
16.4,1,gnb_2,12,1160.000000,,15
16.4,1,gnb_2,13,1160.000000,,15
16.4,1,gnb_2,14,1160.000000,,15
16.4,1,gnb_2,15,1160.000000,,15
16.4,1,gnb_2,16,1160.000000,,15
16.4,1,gnb_2,17,1160.000000,,15
16.4,1,gnb_2,18,1160.000000,,15
16.4,1,gnb_2,19,1160.000000,,15
16.4,1,gnb_2,20,1160.000000,,15
16.4,1,gnb_2,21,1160.000000,,15
16.4,1,gnb_2,22,1160.000000,,15
16.4,1,gnb_2,23,1160.000000,,15
16.4,1,gnb_2,24,1160.000000,,15
16.4,2,gnb_2,0,1160.000000,,15
16.4,2,gnb_2,1,1128.000000,,14
16.4,2,gnb_2,2,1128.000000,,14
16.4,2,gnb_2,3,1160.000000,,15
16.4,2,gnb_2,4,1160.000000,,15
16.4,2,gnb_2,5,1128.000000,,14
16.4,2,gnb_2,6,888.000000,,12
16.4,2,gnb_2,7,1128.000000,,14
16.4,2,gnb_2,8,1160.000000,,15
16.4,2,gnb_2,9,1128.000000,,14
16.4,2,gnb_2,10,984.000000,,13
16.4,2,gnb_2,11,1160.000000,,15
16.4,2,gnb_2,12,1160.000000,,15
16.4,2,gnb_2,13,1160.000000,,15
16.4,2,gnb_2,14,1128.000000,,14
16.4,2,gnb_2,15,1160.000000,,15
16.4,2,gnb_2,16,1160.000000,,15
16.4,2,gnb_2,17,1128.000000,,14
16.4,2,gnb_2,18,984.000000,,13
16.4,2,gnb_2,19,1128.000000,,14
16.4,2,gnb_2,20,1160.000000,,15
16.4,2,gnb_2,21,888.000000,,12
16.4,2,gnb_2,22,1160.000000,,15
16.4,2,gnb_2,23,1160.000000,,15
16.4,2,gnb_2,24,1128.000000,,14
16.4,3,gnb_2,0,608.000000,,9
16.4,3,gnb_2,1,368.000000,,6
16.4,3,gnb_2,2,808.000000,,11
16.4,3,gnb_2,3,528.000000,,8
16.4,3,gnb_2,4,528.000000,,8
16.4,3,gnb_2,5,368.000000,,6
16.4,3,gnb_2,6,608.000000,,9
16.4,3,gnb_2,7,224.000000,,4
16.4,3,gnb_2,8,704.000000,,10
16.4,3,gnb_2,9,528.000000,,8
16.4,3,gnb_2,10,608.000000,,9
16.4,3,gnb_2,11,224.000000,,4
16.4,3,gnb_2,12,608.000000,,9
16.4,3,gnb_2,13,528.000000,,8
16.4,3,gnb_2,14,808.000000,,11
16.4,3,gnb_2,15,608.000000,,9
16.4,3,gnb_2,16,432.000000,,7
16.4,3,gnb_2,17,368.000000,,6
16.4,3,gnb_2,18,608.000000,,9
16.4,3,gnb_2,19,368.000000,,6
16.4,3,gnb_2,20,432.000000,,7
16.4,3,gnb_2,21,608.000000,,9
16.4,3,gnb_2,22,368.000000,,6
16.4,3,gnb_2,23,808.000000,,11
16.4,3,gnb_2,24,608.000000,,9
27.3,1,gnb_2,0,1160.000000,,15
27.3,1,gnb_2,1,1160.000000,,15
27.3,1,gnb_2,2,1160.000000,,15
27.3,1,gnb_2,3,1160.000000,,15
27.3,1,gnb_2,4,1160.000000,,15
27.3,1,gnb_2,5,1160.000000,,15
27.3,1,gnb_2,6,1160.000000,,15
27.3,1,gnb_2,7,1160.000000,,15
27.3,1,gnb_2,8,1160.000000,,15
27.3,1,gnb_2,9,1160.000000,,15
27.3,1,gnb_2,10,1160.000000,,15
27.3,1,gnb_2,11,1160.000000,,15
27.3,1,gnb_2,12,1160.000000,,15
27.3,1,gnb_2,13,1160.000000,,15
27.3,1,gnb_2,14,1160.000000,,15
27.3,1,gnb_2,15,1160.000000,,15
27.3,1,gnb_2,16,1160.000000,,15
27.3,1,gnb_2,17,1160.000000,,15
27.3,1,gnb_2,18,1160.000000,,15
27.3,1,gnb_2,19,1160.000000,,15
27.3,1,gnb_2,20,1160.000000,,15
27.3,1,gnb_2,21,1160.000000,,15
27.3,1,gnb_2,22,1160.000000,,15
27.3,1,gnb_2,23,1128.000000,,14
27.3,1,gnb_2,24,1160.000000,,15
27.3,2,gnb_2,0,704.000000,,10
27.3,2,gnb_2,1,608.000000,,9
27.3,2,gnb_2,2,528.000000,,8
27.3,2,gnb_2,3,984.000000,,13
27.3,2,gnb_2,4,608.000000,,9
27.3,2,gnb_2,5,608.000000,,9
27.3,2,gnb_2,6,304.000000,,5
27.3,2,gnb_2,7,528.000000,,8
27.3,2,gnb_2,8,888.000000,,12
27.3,2,gnb_2,9,528.000000,,8
27.3,2,gnb_2,10,368.000000,,6
27.3,2,gnb_2,11,704.000000,,10
27.3,2,gnb_2,12,608.000000,,9
27.3,2,gnb_2,13,608.000000,,9
27.3,2,gnb_2,14,432.000000,,7
27.3,2,gnb_2,15,888.000000,,12
27.3,2,gnb_2,16,888.000000,,12
27.3,2,gnb_2,17,528.000000,,8
27.3,2,gnb_2,18,368.000000,,6
27.3,2,gnb_2,19,608.000000,,9
27.3,2,gnb_2,20,704.000000,,10
27.3,2,gnb_2,21,304.000000,,5
27.3,2,gnb_2,22,704.000000,,10
27.3,2,gnb_2,23,608.000000,,9
27.3,2,gnb_2,24,432.000000,,7
27.3,3,gnb_2,0,1160.000000,,15
27.3,3,gnb_2,1,1160.000000,,15
27.3,3,gnb_2,2,1160.000000,,15
27.3,3,gnb_2,3,1160.000000,,15
27.3,3,gnb_2,4,1160.000000,,15
27.3,3,gnb_2,5,1160.000000,,15
27.3,3,gnb_2,6,1160.000000,,15
27.3,3,gnb_2,7,1128.000000,,14
27.3,3,gnb_2,8,1160.000000,,15
27.3,3,gnb_2,9,1160.000000,,15
27.3,3,gnb_2,10,1160.000000,,15
27.3,3,gnb_2,11,1128.000000,,14
27.3,3,gnb_2,12,1160.000000,,15
27.3,3,gnb_2,13,1160.000000,,15
27.3,3,gnb_2,14,1160.000000,,15
27.3,3,gnb_2,15,1160.000000,,15
27.3,3,gnb_2,16,1160.000000,,15
27.3,3,gnb_2,17,1160.000000,,15
27.3,3,gnb_2,18,1160.000000,,15
27.3,3,gnb_2,19,1160.000000,,15
27.3,3,gnb_2,20,1160.000000,,15
27.3,3,gnb_2,21,1160.000000,,15
27.3,3,gnb_2,22,1160.000000,,15
27.3,3,gnb_2,23,1160.000000,,15
27.3,3,gnb_2,24,1160.000000,,15
27.3,4,gnb_2,0,1160.000000,,15
27.3,4,gnb_2,1,984.000000,,13
27.3,4,gnb_2,2,1128.000000,,14
27.3,4,gnb_2,3,1160.000000,,15
27.3,4,gnb_2,4,1128.000000,,14
27.3,4,gnb_2,5,1160.000000,,15
27.3,4,gnb_2,6,1160.000000,,15
27.3,4,gnb_2,7,1128.000000,,14
27.3,4,gnb_2,8,1160.000000,,15
27.3,4,gnb_2,9,608.000000,,9
27.3,4,gnb_2,10,1128.000000,,14
27.3,4,gnb_2,11,1160.000000,,15
27.3,4,gnb_2,12,888.000000,,12
27.3,4,gnb_2,13,1160.000000,,15
27.3,4,gnb_2,14,1160.000000,,15
27.3,4,gnb_2,15,984.000000,,13
27.3,4,gnb_2,16,1128.000000,,14
27.3,4,gnb_2,17,1160.000000,,15
27.3,4,gnb_2,18,888.000000,,12
27.3,4,gnb_2,19,1128.000000,,14
27.3,4,gnb_2,20,1160.000000,,15
27.3,4,gnb_2,21,136.000000,,3
27.3,4,gnb_2,22,1160.000000,,15
27.3,4,gnb_2,23,808.000000,,11
27.3,4,gnb_2,24,984.000000,,13
27.3,5,gnb_2,0,1160.000000,,15
27.3,5,gnb_2,1,1160.000000,,15
27.3,5,gnb_2,2,1160.000000,,15
27.3,5,gnb_2,3,1160.000000,,15
27.3,5,gnb_2,4,1160.000000,,15
27.3,5,gnb_2,5,1128.000000,,14
27.3,5,gnb_2,6,1160.000000,,15
27.3,5,gnb_2,7,1160.000000,,15
27.3,5,gnb_2,8,1160.000000,,15
27.3,5,gnb_2,9,1160.000000,,15
27.3,5,gnb_2,10,1160.000000,,15
27.3,5,gnb_2,11,1160.000000,,15
27.3,5,gnb_2,12,1160.000000,,15
27.3,5,gnb_2,13,1160.000000,,15
27.3,5,gnb_2,14,1160.000000,,15
27.3,5,gnb_2,15,1160.000000,,15
27.3,5,gnb_2,16,1160.000000,,15
27.3,5,gnb_2,17,1160.000000,,15
27.3,5,gnb_2,18,984.000000,,13
27.3,5,gnb_2,19,1160.000000,,15
27.3,5,gnb_2,20,1160.000000,,15
27.3,5,gnb_2,21,1128.000000,,14
27.3,5,gnb_2,22,1160.000000,,15
27.3,5,gnb_2,23,1160.000000,,15
27.3,5,gnb_2,24,1160.000000,,15
27.3,6,gnb_2,0,1128.000000,,14
27.3,6,gnb_2,1,1160.000000,,15
27.3,6,gnb_2,2,1128.000000,,14
27.3,6,gnb_2,3,1160.000000,,15
27.3,6,gnb_2,4,1128.000000,,14
27.3,6,gnb_2,5,1160.000000,,15
27.3,6,gnb_2,6,984.000000,,13
27.3,6,gnb_2,7,984.000000,,13
27.3,6,gnb_2,8,1160.000000,,15
27.3,6,gnb_2,9,1160.000000,,15
27.3,6,gnb_2,10,1160.000000,,15
27.3,6,gnb_2,11,984.000000,,13
27.3,6,gnb_2,12,608.000000,,9
27.3,6,gnb_2,13,1160.000000,,15
27.3,6,gnb_2,14,1128.000000,,14
27.3,6,gnb_2,15,1160.000000,,15
27.3,6,gnb_2,16,1128.000000,,14
27.3,6,gnb_2,17,888.000000,,12
27.3,6,gnb_2,18,1128.000000,,14
27.3,6,gnb_2,19,1160.000000,,15
27.3,6,gnb_2,20,1160.000000,,15
27.3,6,gnb_2,21,1128.000000,,14
27.3,6,gnb_2,22,1160.000000,,15
27.3,6,gnb_2,23,1160.000000,,15
27.3,6,gnb_2,24,1128.000000,,14
27.4,1,gnb_2,0,1160.000000,,15
27.4,1,gnb_2,1,1160.000000,,15
27.4,1,gnb_2,2,1160.000000,,15
27.4,1,gnb_2,3,1160.000000,,15
