scenario_mode,load_level,rb_budget_ratio,seed,test_index,kmax,feature_mode,method,pairwise_accuracy,ari,nmi,teacher_groups,predicted_groups
ambiguous,medium,0.25,23,12,3,history_cost,LE-GRA MVP,1.0,1.0,1.0,1,1
ambiguous,medium,0.25,23,13,3,history_cost,Multi-feature k-means,0.5,0.01545778834720574,0.19378545580176082,3,3
ambiguous,medium,0.25,23,13,3,history_cost,LE-GRA MVP,0.6594202898550725,0.32115756973154014,0.21939951943555805,3,3
ambiguous,medium,0.25,23,14,3,history_cost,Multi-feature k-means,0.8405797101449275,0.0,0.0,2,1
ambiguous,medium,0.25,23,14,3,history_cost,LE-GRA MVP,0.8405797101449275,0.0,0.0,2,1
ambiguous,medium,0.25,23,15,3,history_cost,Multi-feature k-means,0.4782608695652174,-0.04397163120567373,0.030053313905398157,3,2
ambiguous,medium,0.25,23,15,3,history_cost,LE-GRA MVP,0.5108695652173914,0.0,0.0,3,1
ambiguous,medium,0.25,23,16,3,history_cost,Multi-feature k-means,0.8405797101449275,0.0,0.0,2,1
ambiguous,medium,0.25,23,16,3,history_cost,LE-GRA MVP,0.6557971014492754,0.24035230038243133,0.2699804025732092,2,2
ambiguous,medium,0.25,23,17,3,history_cost,Multi-feature k-means,0.855072463768116,0.6908602150537635,0.7050265190062881,3,3
ambiguous,medium,0.25,23,17,3,history_cost,LE-GRA MVP,0.7536231884057971,0.5154894671623297,0.6429276789735282,3,3
ambiguous,medium,0.25,23,18,3,history_cost,Multi-feature k-means,0.927536231884058,0.8544994464652854,0.8474635911703812,3,3
ambiguous,medium,0.25,23,18,3,history_cost,LE-GRA MVP,0.6231884057971014,0.2547899683264967,0.39344464013966307,3,2
ambiguous,medium,0.25,23,19,3,history_cost,Multi-feature k-means,0.9782608695652174,0.9559504176198329,0.9135712858791615,3,2
ambiguous,medium,0.25,23,19,3,history_cost,LE-GRA MVP,0.9782608695652174,0.9559504176198329,0.9135712858791615,3,2
