mobility_schema_version,scenario_id,timestamp_s,serving_gnb,user_count
1.0,sumo_coupled_00000440,31.7,gnb_2,5
1.0,sumo_coupled_00000441,31.8,gnb_1,2
1.0,sumo_coupled_00000442,31.8,gnb_2,5
1.0,sumo_coupled_00000443,31.9,gnb_1,2
1.0,sumo_coupled_00000444,31.9,gnb_2,5
1.0,sumo_coupled_00000445,32,gnb_1,2
1.0,sumo_coupled_00000446,32,gnb_2,5
1.0,sumo_coupled_00000447,32.1,gnb_1,2
1.0,sumo_coupled_00000448,32.1,gnb_2,5
1.0,sumo_coupled_00000449,32.2,gnb_1,2
1.0,sumo_coupled_00000450,32.2,gnb_2,5
1.0,sumo_coupled_00000451,32.3,gnb_1,2
1.0,sumo_coupled_00000452,32.3,gnb_2,5
1.0,sumo_coupled_00000453,32.4,gnb_1,2
1.0,sumo_coupled_00000454,32.4,gnb_2,5
1.0,sumo_coupled_00000455,32.5,gnb_1,2
1.0,sumo_coupled_00000456,32.5,gnb_2,5
1.0,sumo_coupled_00000457,32.6,gnb_1,2
1.0,sumo_coupled_00000458,32.6,gnb_2,5
1.0,sumo_coupled_00000459,32.7,gnb_1,2
1.0,sumo_coupled_00000460,32.7,gnb_2,5
1.0,sumo_coupled_00000461,32.8,gnb_1,2
1.0,sumo_coupled_00000462,32.8,gnb_2,5
1.0,sumo_coupled_00000463,32.9,gnb_1,2
1.0,sumo_coupled_00000464,32.9,gnb_2,5
1.0,sumo_coupled_00000465,33,gnb_1,2
1.0,sumo_coupled_00000466,33,gnb_2,5
1.0,sumo_coupled_00000467,33.1,gnb_1,2
1.0,sumo_coupled_00000468,33.1,gnb_2,5
1.0,sumo_coupled_00000469,33.2,gnb_1,2
1.0,sumo_coupled_00000470,33.2,gnb_2,5
1.0,sumo_coupled_00000471,33.3,gnb_1,2
1.0,sumo_coupled_00000472,33.3,gnb_2,5
1.0,sumo_coupled_00000473,33.4,gnb_1,2
1.0,sumo_coupled_00000474,33.4,gnb_2,5
1.0,sumo_coupled_00000475,33.5,gnb_1,2
1.0,sumo_coupled_00000476,33.5,gnb_2,5
1.0,sumo_coupled_00000477,33.6,gnb_1,2
1.0,sumo_coupled_00000478,33.6,gnb_2,5
1.0,sumo_coupled_00000479,33.7,gnb_1,2
1.0,sumo_coupled_00000480,33.7,gnb_2,5
1.0,sumo_coupled_00000481,33.8,gnb_1,2
1.0,sumo_coupled_00000482,33.8,gnb_2,5
1.0,sumo_coupled_00000483,33.9,gnb_1,2
1.0,sumo_coupled_00000484,33.9,gnb_2,5
1.0,sumo_coupled_00000485,34,gnb_1,2
1.0,sumo_coupled_00000486,34,gnb_2,5
1.0,sumo_coupled_00000487,34.1,gnb_1,2
1.0,sumo_coupled_00000488,34.1,gnb_2,5
1.0,sumo_coupled_00000489,34.2,gnb_1,2
1.0,sumo_coupled_00000490,34.2,gnb_2,5
1.0,sumo_coupled_00000491,34.3,gnb_1,2
1.0,sumo_coupled_00000492,34.3,gnb_2,5
1.0,sumo_coupled_00000493,34.4,gnb_1,2
1.0,sumo_coupled_00000494,34.4,gnb_2,5
1.0,sumo_coupled_00000495,34.5,gnb_1,2
1.0,sumo_coupled_00000496,34.5,gnb_2,5
