dispersion,load,seed,method,mean_utility
mid,medium,seed_0006,CQI+cost 2-way union,0.5495228580542881
mid,medium,seed_0006,CQI+cost+switching 3-way union,0.5672255906995113
mid,medium,seed_0006,CQI+cost+regret-graph 3-way union,0.5495228580542881
mid,medium,seed_0006,CQI+cost+switching+regret-graph 4-way union,0.5672255906995113
mid,medium,seed_0007,CQI k-means,0.5218503239228962
mid,medium,seed_0007,CQI+cost 2-way union,0.5459957577106901
mid,medium,seed_0007,CQI+cost+switching 3-way union,0.5459957577106901
mid,medium,seed_0007,CQI+cost+regret-graph 3-way union,0.5502531088288891
mid,medium,seed_0007,CQI+cost+switching+regret-graph 4-way union,0.5502531088288891
mid,medium,seed_0008,CQI k-means,0.5187186912798026
mid,medium,seed_0008,CQI+cost 2-way union,0.5442116826845483
mid,medium,seed_0008,CQI+cost+switching 3-way union,0.5442116826845483
mid,medium,seed_0008,CQI+cost+regret-graph 3-way union,0.5478669810015095
mid,medium,seed_0008,CQI+cost+switching+regret-graph 4-way union,0.5478669810015095
mid,medium,seed_0009,CQI k-means,0.5219441159735744
mid,medium,seed_0009,CQI+cost 2-way union,0.5443548145283665
mid,medium,seed_0009,CQI+cost+switching 3-way union,0.5443548145283665
mid,medium,seed_0009,CQI+cost+regret-graph 3-way union,0.5494360445907273
mid,medium,seed_0009,CQI+cost+switching+regret-graph 4-way union,0.5494360445907273
mid,medium,seed_0010,CQI k-means,0.5335388631472802
mid,medium,seed_0010,CQI+cost 2-way union,0.5423423280173875
mid,medium,seed_0010,CQI+cost+switching 3-way union,0.538831101163772
mid,medium,seed_0010,CQI+cost+regret-graph 3-way union,0.5437614450567871
mid,medium,seed_0010,CQI+cost+switching+regret-graph 4-way union,0.538831101163772
mid,heavy,seed_0001,CQI k-means,0.24561026964523647
mid,heavy,seed_0001,CQI+cost 2-way union,0.24561026964523647
mid,heavy,seed_0001,CQI+cost+switching 3-way union,0.24680074583571265
mid,heavy,seed_0001,CQI+cost+regret-graph 3-way union,0.24561026964523647
mid,heavy,seed_0001,CQI+cost+switching+regret-graph 4-way union,0.24680074583571265
mid,heavy,seed_0002,CQI k-means,0.25314867598938384
mid,heavy,seed_0002,CQI+cost 2-way union,0.25314867598938384
mid,heavy,seed_0002,CQI+cost+switching 3-way union,0.25314867598938384
mid,heavy,seed_0002,CQI+cost+regret-graph 3-way union,0.25314867598938384
mid,heavy,seed_0002,CQI+cost+switching+regret-graph 4-way union,0.25314867598938384
mid,heavy,seed_0003,CQI k-means,0.2537928791614576
mid,heavy,seed_0003,CQI+cost 2-way union,0.2612691220129092
mid,heavy,seed_0003,CQI+cost+switching 3-way union,0.2612691220129092
mid,heavy,seed_0003,CQI+cost+regret-graph 3-way union,0.26805219661545143
mid,heavy,seed_0003,CQI+cost+switching+regret-graph 4-way union,0.26805219661545143
mid,heavy,seed_0004,CQI k-means,0.25949660614305514
mid,heavy,seed_0004,CQI+cost 2-way union,0.26544898709543613
mid,heavy,seed_0004,CQI+cost+switching 3-way union,0.26544898709543613
mid,heavy,seed_0004,CQI+cost+regret-graph 3-way union,0.2654489870954362
mid,heavy,seed_0004,CQI+cost+switching+regret-graph 4-way union,0.2654489870954362
mid,heavy,seed_0005,CQI k-means,0.2544634791652518
mid,heavy,seed_0005,CQI+cost 2-way union,0.2663908093151289
mid,heavy,seed_0005,CQI+cost+switching 3-way union,0.2663908093151289
mid,heavy,seed_0005,CQI+cost+regret-graph 3-way union,0.2648664742378271
