scenario_id,ue_id,user_index,rb_index,rate_kbps,sinr_db,cqi
simu5g_00000352,4,4,20,984.0,18.500790127403,13.0
simu5g_00000352,4,4,21,888.0,14.535441334084,12.0
simu5g_00000352,4,4,22,1160.0,22.5545578069473,15.0
simu5g_00000352,4,4,23,1128.0,-5.01342604887181,14.0
simu5g_00000352,4,4,24,984.0,17.280985296448,13.0
simu5g_00000354,0,0,0,1128.0,40.1828327839823,14.0
simu5g_00000354,0,0,1,368.0,46.4558712959966,6.0
simu5g_00000354,0,0,2,1128.0,41.0550033891904,14.0
simu5g_00000354,0,0,3,808.0,32.8591049902115,11.0
simu5g_00000354,0,0,4,984.0,42.2562793023365,13.0
simu5g_00000354,0,0,5,808.0,40.653305766301,11.0
simu5g_00000354,0,0,6,888.0,38.5602719987959,12.0
simu5g_00000354,0,0,7,1128.0,35.2125017705128,14.0
simu5g_00000354,0,0,8,608.0,39.4021610192642,9.0
simu5g_00000354,0,0,9,984.0,40.0683491778735,13.0
simu5g_00000354,0,0,10,1128.0,42.8395175978241,14.0
simu5g_00000354,0,0,11,1160.0,28.9309187725218,15.0
simu5g_00000354,0,0,12,984.0,45.3234082858154,13.0
simu5g_00000354,0,0,13,984.0,37.1442889809572,13.0
simu5g_00000354,0,0,14,984.0,41.7529905468065,13.0
simu5g_00000354,0,0,15,1128.0,42.3665640798395,14.0
simu5g_00000354,0,0,16,888.0,35.3467662887246,12.0
simu5g_00000354,0,0,17,1128.0,43.7658600399042,14.0
simu5g_00000354,0,0,18,1128.0,43.4618409974991,14.0
simu5g_00000354,0,0,19,888.0,36.0383818702563,12.0
simu5g_00000354,0,0,20,1128.0,40.0232003328054,14.0
simu5g_00000354,0,0,21,608.0,41.4405977839698,9.0
simu5g_00000354,0,0,22,1128.0,46.3380429630927,14.0
simu5g_00000354,0,0,23,1160.0,46.7540928545483,15.0
simu5g_00000354,0,0,24,888.0,35.0501747518599,12.0
simu5g_00000354,1,1,0,1160.0,24.7271286352076,15.0
simu5g_00000354,1,1,1,1128.0,30.7425625752978,14.0
simu5g_00000354,1,1,2,1128.0,27.5607413840487,14.0
simu5g_00000354,1,1,3,1160.0,29.582268174052,15.0
simu5g_00000354,1,1,4,1128.0,31.3543345814688,14.0
simu5g_00000354,1,1,5,1160.0,29.4070765274985,15.0
simu5g_00000354,1,1,6,1128.0,24.7401738310476,14.0
simu5g_00000354,1,1,7,888.0,30.0826535576008,12.0
simu5g_00000354,1,1,8,808.0,24.0953432960577,11.0
simu5g_00000354,1,1,9,1128.0,22.4907985893445,14.0
simu5g_00000354,1,1,10,1128.0,26.3744035919841,14.0
simu5g_00000354,1,1,11,1128.0,28.34472929185,14.0
simu5g_00000354,1,1,12,1128.0,24.7948262042914,14.0
simu5g_00000354,1,1,13,1160.0,31.2205233534855,15.0
simu5g_00000354,1,1,14,1160.0,12.5626030685916,15.0
simu5g_00000354,1,1,15,1160.0,23.3437432635382,15.0
simu5g_00000354,1,1,16,1128.0,25.2566019762839,14.0
simu5g_00000354,1,1,17,1128.0,23.4087053538333,14.0
simu5g_00000354,1,1,18,1128.0,20.7064042612106,14.0
simu5g_00000354,1,1,19,1128.0,25.8895737641017,14.0
simu5g_00000354,1,1,20,1160.0,28.6130884373136,15.0
simu5g_00000354,1,1,21,608.0,24.6141303769577,9.0
simu5g_00000354,1,1,22,1160.0,25.8031310544349,15.0
simu5g_00000354,1,1,23,984.0,19.5570534475611,13.0
simu5g_00000354,1,1,24,1128.0,22.7422192000587,14.0
simu5g_00000354,2,2,0,1128.0,30.3345137007528,14.0
simu5g_00000354,2,2,1,1160.0,28.3585818754119,15.0
simu5g_00000354,2,2,2,1128.0,37.9030405364803,14.0
simu5g_00000354,2,2,3,1160.0,34.1070335430283,15.0
simu5g_00000354,2,2,4,1128.0,35.5071260155041,14.0
simu5g_00000354,2,2,5,1128.0,36.2613583352645,14.0
simu5g_00000354,2,2,6,1128.0,35.8034830886411,14.0
simu5g_00000354,2,2,7,808.0,34.2553708464657,11.0
simu5g_00000354,2,2,8,1160.0,35.5915851045262,15.0
simu5g_00000354,2,2,9,1160.0,35.0750795383743,15.0
simu5g_00000354,2,2,10,1160.0,34.924102179319,15.0
simu5g_00000354,2,2,11,888.0,34.6322610976822,12.0
simu5g_00000354,2,2,12,1128.0,8.49098851947141,14.0
simu5g_00000354,2,2,13,1160.0,36.4046992917159,15.0
simu5g_00000354,2,2,14,1160.0,32.9430021071846,15.0
