scenario_id,ue_id,user_index,cqi_t_minus_4,cqi_t_minus_3,cqi_t_minus_2,cqi_t_minus_1,cqi_now_raw,cqi_now,previous_quality,distance_m,speed_mps,direction_to_gnb,x_m,y_m,rsrp_dbm,rsrq_db,wideband_sinr_db,mcs
simu5g_00000058,0,0,14.44,14.44,14.16,14.16,14.16,14,2,142.32768454103908,8.88272096420195,0.7548644485130371,226.65,387.438109099209,,,,
simu5g_00000058,1,1,14.64,14.64,14.64,14.68,14.68,15,2,158.72003150593864,4.23481864755878,0.8087573004386287,226.65,408.365984206277,,,,
simu5g_00000059,0,0,14.44,14.16,14.16,14.16,14.16,14,2,141.64794570590595,9.02115075108152,0.7521181722274637,226.65,386.535994024101,,,,
simu5g_00000059,1,1,14.64,14.64,14.68,14.68,14.68,15,2,158.36731654886208,4.36376800925026,0.8078030883719688,226.65,407.929607405352,,,,
simu5g_00000059,2,2,13.48,13.48,13.48,13.48,13.48,13,1,164.9366843939819,0.568404373555431,0.8244225697713885,226.65,415.977525197659,,,,
simu5g_00000060,0,0,14.16,14.16,14.16,14.16,14.6,15,2,140.95884958054415,9.17933186617237,0.7492829371960336,226.65,385.618060837484,,,,
simu5g_00000060,1,1,14.64,14.68,14.68,14.68,14.68,15,2,158.00626721140998,4.47224394664771,0.806818522205309,226.65,407.482383010687,,,,
simu5g_00000060,2,2,13.48,13.48,13.48,13.48,13.52,14,2,164.88059703002884,0.680377548061603,0.824290364609121,226.65,415.909487442852,,,,
simu5g_00000061,0,0,14.16,14.16,14.16,14.6,14.6,15,2,140.26155114068737,9.32435136571083,0.7463601026050936,226.65,384.685625700913,,,,
simu5g_00000061,1,1,14.68,14.68,14.68,14.68,14.68,15,2,157.63523167785198,4.60165402387988,0.805798400879604,226.65,407.022217608299,,,,
simu5g_00000061,2,2,13.48,13.48,13.48,13.52,13.52,14,2,164.81567332473125,0.787704695380688,0.8241371359487815,226.65,415.830716973314,,,,
simu5g_00000062,0,0,14.16,14.16,14.6,14.6,14.6,15,2,139.55660606905582,9.46415189585205,0.7433486198424419,226.65,383.739210511328,,,,
simu5g_00000062,1,1,14.68,14.68,14.68,14.68,14.68,15,2,157.2553567626568,4.71734675397768,0.8047451326182916,226.65,406.550482932901,,,,
simu5g_00000062,2,2,13.48,13.48,13.52,13.52,13.52,14,2,164.7420915566221,0.892928226498244,0.8239632195273511,226.65,415.741424150664,,,,
simu5g_00000063,0,0,14.16,14.6,14.6,14.6,14.6,15,2,138.84394861803,9.6071291651905,0.7402447036245005,226.65,382.778497594809,,,,
simu5g_00000063,1,1,14.68,14.68,14.68,14.68,14.68,15,2,156.8656801373896,4.84551353564856,0.8036552767241509,226.65,406.065931579336,,,,
simu5g_00000063,2,2,13.48,13.52,13.52,13.52,13.52,14,2,164.66023851857804,0.99352325603516,0.8237694360545761,226.65,415.642071825061,,,,
simu5g_00000064,0,0,14.6,14.6,14.6,14.6,14.88,15,2,138.12270364421272,9.76440827830251,0.7370407187308448,226.65,381.802056766978,,,,
simu5g_00000064,1,1,14.68,14.68,14.68,14.68,14.12,14,2,156.46696736257724,4.96471217185512,0.8025301600635734,226.65,405.569460362151,,,,
simu5g_00000064,2,2,13.52,13.52,13.52,13.52,12.96,13,2,164.57089468857168,1.08471273032055,0.8235575361518701,226.65,415.533600552029,,,,
simu5g_00000065,0,0,14.6,14.6,14.6,14.88,14.88,15,2,137.39420488588593,9.90623703933809,0.733738611077337,226.65,380.811433063045,,,,
simu5g_00000065,1,1,14.68,14.68,14.68,14.12,14.12,14,2,156.06005875216613,5.07398018170402,0.8013713652548791,226.65,405.06206234398,,,,
simu5g_00000065,2,2,13.52,13.52,13.52,12.96,12.96,13,2,164.47440819376087,1.17174477907774,0.8233282463895063,226.65,415.416426074121,,,,
simu5g_00000066,0,0,14.6,14.6,14.88,14.88,14.88,15,2,136.6573323182666,10.066036390872,0.7303291212469862,226.65,379.804829423957,,,,
simu5g_00000066,1,1,14.68,14.68,14.12,14.12,14.12,14,2,155.64462163543337,5.18793782258194,0.8001771423457208,226.65,404.543268561722,,,,
simu5g_00000066,2,2,13.52,13.52,12.96,12.96,12.96,13,2,164.36896379267586,1.28090441377499,0.8230771339739524,226.65,415.288335632744,,,,
simu5g_00000067,0,0,14.6,14.88,14.88,14.88,14.96,15,2,135.9149924704644,10.1888569588263,0.7268215369952076,226.65,378.785943728075,,,,
simu5g_00000067,1,1,14.68,14.12,14.12,14.12,14.12,14,2,155.22010662186776,5.30934498920592,0.7989450385117237,226.65,404.012334062802,,,,
simu5g_00000067,2,2,13.52,12.96,12.96,12.96,12.96,13,2,164.25631757960667,1.36882200631072,0.8228082512967085,226.65,415.151453432113,,,,
simu5g_00000068,0,0,14.88,14.88,14.88,14.96,14.96,15,2,135.16746591445116,10.3103928980932,0.7232132656843255,226.65,377.754904438265,,,,
simu5g_00000068,1,1,14.12,14.12,14.12,14.12,14.16,14,2,154.78597517630791,5.43813332695185,0.7976725319556245,226.65,403.468520730106,,,,
simu5g_00000068,2,2,12.96,12.96,12.96,12.96,12.96,13,2,164.13424610602416,1.48385893657004,0.8225161460287171,226.65,415.003067538456,,,,
simu5g_00000069,0,0,14.88,14.88,14.96,14.96,14.96,15,2,134.41416419778193,10.442791844276,0.7194972779173363,226.65,376.710625253838,,,,
simu5g_00000069,1,1,14.12,14.12,14.12,14.16,14.16,14,2,154.3435260249024,5.55130386337076,0.7963624617720451,226.65,402.913390343769,,,,
