scenario_id,ue_id,user_index,cqi_t_minus_4,cqi_t_minus_3,cqi_t_minus_2,cqi_t_minus_1,cqi_now_raw,cqi_now,previous_quality,distance_m,speed_mps,direction_to_gnb,x_m,y_m,rsrp_dbm,rsrq_db,wideband_sinr_db,mcs
simu5g_00000076,1,1,13.72,13.72,13.72,13.72,13.72,14,3,99.60429012841526,0.413464451127256,0.9635415465186645,226.65,415.972871750227,,,,
simu5g_00000076,16,2,15.0,15.0,15.0,15.0,15.0,15,3,235.00804479442453,1.26987073829426,0.9115169456305998,414.213815189633,223.35,,,,
simu5g_00000077,11,0,14.08,14.08,14.64,14.64,14.64,15,3,49.9494375302066,1.26219369235082,0.8840074916468327,223.35,35.8443230197519,,,,
simu5g_00000077,23,1,15.0,15.0,15.0,15.0,15.0,15,3,189.71941686234675,0.899373414407454,0.8705712274570948,34.8357343897025,226.65,,,,
simu5g_00000078,0,0,14.56,14.56,14.56,14.56,14.56,15,3,91.65834599032132,2.51166570923615,0.956797944419121,226.65,407.698517032396,,,,
simu5g_00000078,1,1,13.72,13.72,13.72,13.72,13.72,14,3,99.55902898456542,0.469745568741655,0.9635077618949393,226.65,415.925897193352,,,,
simu5g_00000078,16,2,15.0,15.0,15.0,15.0,15.0,15,3,234.8899819023741,1.2953015661615,0.9114236516140332,414.084285033016,223.35,,,,
simu5g_00000079,11,0,14.08,14.64,14.64,14.64,14.64,15,3,49.834615147138905,1.29930344177975,0.8834370749344054,223.35,35.9742533639298,,,,
simu5g_00000079,23,1,15.0,15.0,15.0,15.0,15.0,15,3,189.63664875081386,0.950799654911242,0.8704498140636856,34.9308143551936,226.65,,,,
simu5g_00000080,0,0,14.56,14.56,14.56,14.56,14.56,15,3,91.41100963124997,2.58536578347299,0.9565585240419071,226.65,407.439980454049,,,,
simu5g_00000080,1,1,13.72,13.72,13.72,13.72,13.72,14,3,99.50978706813949,0.511078984263108,0.9634709521514261,226.65,415.874789294926,,,,
simu5g_00000080,16,2,15.0,15.0,15.0,15.0,15.0,15,3,234.7685219677152,1.33270997313811,0.9113275163231851,413.951014035703,223.35,,,,
simu5g_00000081,11,0,14.64,14.64,14.64,14.64,14.64,15,3,49.7144564879231,1.36058964709385,0.8828355124836316,223.35,36.1103123286392,,,,
simu5g_00000081,23,1,15.0,15.0,15.0,15.0,15.0,15,3,189.55146439041943,0.978694939299456,0.8703246724123683,35.0286838491235,226.65,,,,
simu5g_00000082,0,0,14.56,14.56,14.56,14.56,14.6,15,3,91.159815641733,2.62635416276146,0.9563133100267283,226.65,407.177345037772,,,,
simu5g_00000082,1,1,13.72,13.72,13.72,13.72,13.72,14,3,99.45626190091004,0.555556760825944,0.9634308769246658,226.65,415.819233618843,,,,
simu5g_00000082,16,2,15.0,15.0,15.0,15.0,15.0,15,3,234.64606988642328,1.3437386673878,0.911230434298169,413.816640168964,223.35,,,,
simu5g_00000083,11,0,14.64,14.64,14.64,14.64,14.64,15,3,49.58833963877123,1.42905753942771,0.8821989652425074,223.35,36.253218082582,,,,
simu5g_00000083,23,1,15.0,15.0,15.0,15.0,15.0,15,3,189.46011259406941,1.04970997726821,0.8701902627197654,35.1336548468504,226.65,,,,
simu5g_00000084,0,0,14.56,14.56,14.56,14.6,14.6,15,3,90.90436023597482,2.67160307144139,0.956061783010424,226.65,406.910184730628,,,,
simu5g_00000084,1,1,13.72,13.72,13.72,13.72,13.72,14,3,99.40105584856099,0.573027495848216,0.963389473600298,226.65,415.761930869259,,,,
simu5g_00000084,16,2,15.0,15.0,15.0,15.0,15.0,15,3,234.52314858814174,1.34903177484898,0.9111328168578214,413.681736991479,223.35,,,,
simu5g_00000085,11,0,14.64,14.64,14.64,14.64,14.64,15,3,49.456209120253696,1.49831100345223,0.8815263359766617,223.35,36.4030491829272,,,,
simu5g_00000085,23,1,15.0,15.0,15.0,15.0,15.0,15,3,189.36790686541747,1.0596869512675,0.8700543781957575,35.2396235419771,226.65,,,,
simu5g_00000086,0,0,14.56,14.56,14.6,14.6,14.6,15,3,90.64320733794419,2.73191843585435,0.9558023753951593,226.65,406.636992887043,,,,
simu5g_00000086,1,1,13.72,13.72,13.72,13.72,13.72,14,3,99.34081631213922,0.625302151152326,0.9633442144611082,226.65,415.699400654143,,,,
