dispersion,load,seed,method,mean_utility
low,heavy,seed_0048,CQI_kmeans_published,0.5559363916924875
low,heavy,seed_0048,Candidate_union_final,0.5559363916924875
low,heavy,seed_0048,OptimalCutpoint_upperbound,0.5559363916924875
low,heavy,seed_0049,NoGrouping_single_group,0.5559363916924875
low,heavy,seed_0049,MethodA_proxy_kmeans,0.2315176301080823
low,heavy,seed_0049,MethodB_cutpoint_stddev,0.4798668562254492
low,heavy,seed_0049,CQI_kmeans_published,0.5559363916924875
low,heavy,seed_0049,Candidate_union_final,0.5559363916924875
low,heavy,seed_0049,OptimalCutpoint_upperbound,0.5559363916924875
low,heavy,seed_0050,NoGrouping_single_group,0.5559363916924875
low,heavy,seed_0050,MethodA_proxy_kmeans,0.18209942704475623
low,heavy,seed_0050,MethodB_cutpoint_stddev,0.4570459955853377
low,heavy,seed_0050,CQI_kmeans_published,0.5559363916924875
low,heavy,seed_0050,Candidate_union_final,0.5559363916924875
low,heavy,seed_0050,OptimalCutpoint_upperbound,0.5559363916924875
mid,light,seed_0031,NoGrouping_single_group,0.5687517921724417
mid,light,seed_0031,MethodA_proxy_kmeans,0.6464967684004069
mid,light,seed_0031,MethodB_cutpoint_stddev,0.6981474629708726
mid,light,seed_0031,CQI_kmeans_published,0.687184603241836
mid,light,seed_0031,Candidate_union_final,0.7125888230038087
mid,light,seed_0031,OptimalCutpoint_upperbound,0.7226877168944041
mid,light,seed_0032,NoGrouping_single_group,0.6015602848882529
mid,light,seed_0032,MethodA_proxy_kmeans,0.6341168183360598
mid,light,seed_0032,MethodB_cutpoint_stddev,0.6908995670484138
mid,light,seed_0032,CQI_kmeans_published,0.7074287645846384
mid,light,seed_0032,Candidate_union_final,0.7140851948778849
mid,light,seed_0032,OptimalCutpoint_upperbound,0.7321575721037819
mid,light,seed_0033,NoGrouping_single_group,0.6152208410590765
mid,light,seed_0033,MethodA_proxy_kmeans,0.6339431061463321
mid,light,seed_0033,MethodB_cutpoint_stddev,0.6752328799782416
mid,light,seed_0033,CQI_kmeans_published,0.6911396224888522
mid,light,seed_0033,Candidate_union_final,0.7239907897108215
mid,light,seed_0033,OptimalCutpoint_upperbound,0.729748975303664
mid,light,seed_0034,NoGrouping_single_group,0.6360242543727572
mid,light,seed_0034,MethodA_proxy_kmeans,0.6466434333219248
mid,light,seed_0034,MethodB_cutpoint_stddev,0.6671896546341284
mid,light,seed_0034,CQI_kmeans_published,0.7013912411508503
mid,light,seed_0034,Candidate_union_final,0.7161632281000656
mid,light,seed_0034,OptimalCutpoint_upperbound,0.7174126068175491
mid,light,seed_0035,NoGrouping_single_group,0.6152208410590765
mid,light,seed_0035,MethodA_proxy_kmeans,0.6177220887522895
mid,light,seed_0035,MethodB_cutpoint_stddev,0.6815926784259798
mid,light,seed_0035,CQI_kmeans_published,0.6856643053057827
mid,light,seed_0035,Candidate_union_final,0.7315034733343962
mid,light,seed_0035,OptimalCutpoint_upperbound,0.7124591872186975
mid,light,seed_0036,NoGrouping_single_group,0.6015602848882529
mid,light,seed_0036,MethodA_proxy_kmeans,0.6278079333715832
mid,light,seed_0036,MethodB_cutpoint_stddev,0.6660699757018993
mid,light,seed_0036,CQI_kmeans_published,0.6772361033483555
mid,light,seed_0036,Candidate_union_final,0.7111187414519239
mid,light,seed_0036,OptimalCutpoint_upperbound,0.714806902729672
mid,light,seed_0037,NoGrouping_single_group,0.6431671115156143
mid,light,seed_0037,MethodA_proxy_kmeans,0.5997224811375543
mid,light,seed_0037,MethodB_cutpoint_stddev,0.6654744104816741
mid,light,seed_0037,CQI_kmeans_published,0.695534514597995
mid,light,seed_0037,Candidate_union_final,0.7167771173511898
mid,light,seed_0037,OptimalCutpoint_upperbound,0.6893733288596199
mid,light,seed_0038,NoGrouping_single_group,0.7192379076274803
mid,light,seed_0038,MethodA_proxy_kmeans,0.6466835406930483
mid,light,seed_0038,MethodB_cutpoint_stddev,0.679548883823281
mid,light,seed_0038,CQI_kmeans_published,0.733447137716887
mid,light,seed_0038,Candidate_union_final,0.7343758935184119
mid,light,seed_0038,OptimalCutpoint_upperbound,0.7224802942525654
mid,light,seed_0039,NoGrouping_single_group,0.6080779839162194
