timestamp_s,ue_id,serving_gnb,wideband_cqi,previous_quality,total_rbs,rb_available,wideband_sinr_db,rsrp_dbm,rsrq_db,mcs
5.8,0,gnb_2,14.560000,3,25,12,,,,
5.8,1,gnb_2,13.720000,3,25,12,,,,
5.8,11,gnb_1,14.080000,4,25,12,,,,
5.8,16,gnb_2,15.000000,3,25,12,,,,
5.8,23,gnb_1,15.000000,4,25,12,,,,
5.9,0,gnb_2,14.560000,3,25,12,,,,
5.9,1,gnb_2,13.720000,3,25,12,,,,
5.9,11,gnb_1,14.640000,4,25,12,,,,
5.9,16,gnb_2,15.000000,3,25,12,,,,
5.9,23,gnb_1,15.000000,4,25,12,,,,
6.0,0,gnb_2,14.560000,3,25,12,,,,
6.0,1,gnb_2,13.720000,3,25,12,,,,
6.0,11,gnb_1,14.640000,4,25,12,,,,
6.0,16,gnb_2,15.000000,3,25,12,,,,
6.0,23,gnb_1,15.000000,4,25,12,,,,
6.1,0,gnb_2,14.560000,3,25,12,,,,
6.1,1,gnb_2,13.720000,3,25,12,,,,
6.1,11,gnb_1,14.640000,4,25,12,,,,
6.1,16,gnb_2,15.000000,3,25,12,,,,
6.1,23,gnb_1,15.000000,4,25,12,,,,
6.2,0,gnb_2,14.560000,3,25,12,,,,
6.2,1,gnb_2,13.720000,3,25,12,,,,
6.2,11,gnb_1,14.640000,4,25,12,,,,
6.2,16,gnb_2,15.000000,3,25,12,,,,
6.2,23,gnb_1,15.000000,4,25,12,,,,
6.3,0,gnb_2,14.600000,3,25,12,,,,
6.3,1,gnb_2,13.720000,3,25,12,,,,
6.3,11,gnb_1,14.640000,4,25,12,,,,
6.3,16,gnb_2,15.000000,3,25,12,,,,
6.3,23,gnb_1,15.000000,4,25,12,,,,
6.4,0,gnb_2,14.600000,3,25,12,,,,
6.4,1,gnb_2,13.720000,3,25,12,,,,
6.4,11,gnb_1,14.640000,4,25,12,,,,
6.4,16,gnb_2,15.000000,3,25,12,,,,
6.4,23,gnb_1,15.000000,4,25,12,,,,
6.5,0,gnb_2,14.600000,3,25,12,,,,
6.5,1,gnb_2,13.720000,3,25,12,,,,
6.5,11,gnb_1,14.640000,4,25,12,,,,
6.5,16,gnb_2,15.000000,3,25,12,,,,
6.5,23,gnb_1,15.000000,4,25,12,,,,
6.6,0,gnb_2,14.600000,3,25,12,,,,
6.6,1,gnb_2,13.720000,3,25,12,,,,
6.6,11,gnb_1,14.640000,4,25,12,,,,
6.6,16,gnb_2,15.000000,3,25,12,,,,
6.6,23,gnb_1,15.000000,4,25,12,,,,
6.7,0,gnb_2,14.000000,3,25,12,,,,
6.7,1,gnb_2,13.720000,3,25,12,,,,
6.7,11,gnb_1,14.640000,4,25,12,,,,
6.7,16,gnb_2,15.000000,3,25,12,,,,
6.7,23,gnb_1,15.000000,4,25,12,,,,
6.8,0,gnb_2,14.000000,3,25,12,,,,
6.8,1,gnb_2,13.720000,3,25,12,,,,
6.8,11,gnb_1,14.640000,4,25,12,,,,
6.8,16,gnb_2,15.000000,3,25,12,,,,
6.8,23,gnb_1,15.000000,4,25,12,,,,
6.9,0,gnb_2,14.000000,3,25,12,,,,
6.9,1,gnb_2,13.720000,3,25,12,,,,
6.9,11,gnb_1,14.640000,4,25,12,,,,
6.9,16,gnb_2,15.000000,3,25,12,,,,
6.9,23,gnb_1,14.960000,4,25,12,,,,
7.0,0,gnb_2,14.000000,3,25,12,,,,
7.0,1,gnb_2,13.720000,3,25,12,,,,
7.0,11,gnb_1,14.640000,4,25,12,,,,
7.0,16,gnb_2,15.000000,3,25,12,,,,
7.0,23,gnb_1,14.960000,4,25,12,,,,
7.1,0,gnb_2,14.000000,3,25,12,,,,
7.1,1,gnb_2,13.720000,3,25,12,,,,
7.1,11,gnb_1,14.640000,4,25,12,,,,
7.1,16,gnb_2,15.000000,3,25,12,,,,
7.1,23,gnb_1,14.960000,4,25,12,,,,
7.2,0,gnb_2,14.000000,3,25,12,,,,
7.2,1,gnb_2,13.720000,3,25,12,,,,
7.2,11,gnb_1,14.640000,4,25,12,,,,
7.2,16,gnb_2,15.000000,3,25,12,,,,
7.2,23,gnb_1,14.960000,4,25,12,,,,
7.3,0,gnb_2,14.000000,3,25,12,,,,
7.3,1,gnb_2,13.720000,3,25,12,,,,
7.3,11,gnb_1,14.640000,4,25,12,,,,
7.3,16,gnb_2,15.000000,3,25,12,,,,
7.3,23,gnb_1,14.960000,4,25,12,,,,
7.4,0,gnb_2,14.000000,3,25,12,,,,
7.4,1,gnb_2,13.720000,3,25,12,,,,
7.4,11,gnb_1,14.640000,4,25,12,,,,
7.4,16,gnb_2,15.000000,3,25,12,,,,
7.4,23,gnb_1,14.960000,4,25,12,,,,
7.5,0,gnb_2,14.040000,3,25,12,,,,
7.5,1,gnb_2,13.720000,3,25,12,,,,
7.5,11,gnb_1,14.800000,4,25,12,,,,
7.5,16,gnb_2,15.000000,3,25,12,,,,
7.5,23,gnb_1,14.960000,4,25,12,,,,
7.6,0,gnb_2,14.080000,3,25,12,,,,
7.6,1,gnb_2,13.720000,3,25,12,,,,
7.6,11,gnb_1,14.800000,4,25,12,,,,
7.6,16,gnb_2,15.000000,3,25,12,,,,
7.6,23,gnb_1,14.960000,4,25,12,,,,
7.7,0,gnb_2,14.240000,3,25,12,,,,
7.7,1,gnb_2,13.720000,3,25,12,,,,
7.7,11,gnb_1,14.800000,4,25,12,,,,
7.7,16,gnb_2,15.000000,3,25,12,,,,
7.7,23,gnb_1,14.960000,4,25,12,,,,
7.8,0,gnb_2,14.240000,3,25,12,,,,
7.8,1,gnb_2,13.720000,3,25,12,,,,
7.8,11,gnb_1,14.800000,4,25,12,,,,
7.8,16,gnb_2,15.000000,3,25,12,,,,
7.8,23,gnb_1,14.960000,4,25,12,,,,
7.9,0,gnb_2,14.240000,3,25,12,,,,
7.9,1,gnb_2,13.720000,3,25,12,,,,
7.9,11,gnb_1,14.800000,4,25,12,,,,
7.9,16,gnb_2,15.000000,3,25,12,,,,
7.9,23,gnb_1,14.960000,4,25,12,,,,
8.0,0,gnb_2,14.240000,3,25,12,,,,
8.0,1,gnb_2,14.240000,3,25,12,,,,
8.0,11,gnb_1,14.800000,4,25,12,,,,
8.0,16,gnb_2,15.000000,3,25,12,,,,
8.0,23,gnb_1,14.960000,4,25,12,,,,
8.1,0,gnb_2,14.240000,3,25,12,,,,
8.1,1,gnb_2,14.240000,3,25,12,,,,
8.1,11,gnb_1,14.800000,4,25,12,,,,
8.1,16,gnb_2,15.000000,3,25,12,,,,
8.1,23,gnb_1,14.960000,4,25,12,,,,
8.2,0,gnb_2,14.240000,3,25,12,,,,
8.2,1,gnb_2,14.240000,3,25,12,,,,
8.2,11,gnb_1,14.800000,4,25,12,,,,
8.2,16,gnb_2,15.000000,3,25,12,,,,
8.2,23,gnb_1,14.960000,4,25,12,,,,
8.3,0,gnb_2,14.240000,3,25,12,,,,
8.3,1,gnb_2,14.240000,3,25,12,,,,
8.3,11,gnb_1,14.840000,4,25,12,,,,
8.3,16,gnb_2,15.000000,3,25,12,,,,
8.3,23,gnb_1,14.960000,4,25,12,,,,
8.4,0,gnb_2,14.240000,3,25,12,,,,
8.4,1,gnb_2,14.240000,3,25,12,,,,
