dispersion,seed,scenario_index,method,utility,adr_kbps,served_ratio,average_quality,system_spectral_efficiency
low,3,11,Offline teacher,0.9379148955663389,7466.0,1.0,4.98,248.86666666666667
low,3,12,No grouping,0.9326666666666669,7500.0,1.0,5.0,250.0
low,3,12,CQI k-means,0.9394515593850641,7103.333333333333,1.0,4.766666666666667,236.77777777777777
low,3,12,Resource-cost k-means,0.9344113533656833,7398.0,1.0,4.94,246.6
low,3,12,Multi-feature k-means,0.9444917654044448,6808.666666666667,1.0,4.593333333333334,226.95555555555555
low,3,12,Offline teacher,0.9347990615210201,7375.333333333333,1.0,4.926666666666667,245.84444444444443
low,3,13,No grouping,0.9313333333333335,7500.0,1.0,5.0,250.0
low,3,13,CQI k-means,0.9406383290614212,6956.0,1.0,4.68,231.86666666666667
low,3,13,Resource-cost k-means,0.9313333333333335,7500.0,1.0,5.0,250.0
low,3,13,Multi-feature k-means,0.9439338483817854,6763.333333333333,1.0,4.566666666666666,225.44444444444446
low,3,13,Offline teacher,0.9328841659546815,7409.333333333333,1.0,4.946666666666666,246.9777777777778
low,3,14,No grouping,0.9286666666666668,7500.0,1.0,5.0,250.0
low,3,14,CQI k-means,0.9356454134627327,7092.0,1.0,4.76,236.4
low,3,14,Resource-cost k-means,0.9286666666666668,7500.0,1.0,5.0,250.0
low,3,14,Multi-feature k-means,0.9387470787054284,6910.666666666667,1.0,4.653333333333333,230.35555555555555
low,3,14,Offline teacher,0.9302174992880149,7409.333333333333,1.0,4.946666666666666,246.9777777777778
low,3,15,No grouping,0.9360000000000003,7500.0,1.0,5.0,250.0
low,3,15,CQI k-means,0.9439480171844084,7035.333333333333,1.0,4.726666666666667,234.51111111111112
low,3,15,Resource-cost k-means,0.9360000000000003,7500.0,1.0,5.0,250.0
low,3,15,Multi-feature k-means,0.9474373905824413,6831.333333333333,1.0,4.6066666666666665,227.7111111111111
low,3,15,Offline teacher,0.9367754163106742,7454.666666666667,1.0,4.973333333333334,248.48888888888888
low,3,16,No grouping,0.9233333333333337,7500.0,1.0,5.0,250.0
low,3,16,CQI k-means,0.9322506209060842,6978.666666666667,1.0,4.693333333333333,232.62222222222223
low,3,16,Resource-cost k-means,0.9241087496440075,7454.666666666667,1.0,4.973333333333334,248.48888888888888
low,3,16,Multi-feature k-means,0.9341891616827691,6865.333333333333,1.0,4.626666666666667,228.84444444444443
low,3,16,Offline teacher,0.92655322462776,6922.0,1.0,4.66,230.73333333333332
low,3,17,No grouping,0.9340000000000004,7500.0,1.0,5.0,250.0
low,3,17,CQI k-means,0.9409787467960659,7092.0,1.0,4.76,236.4
low,3,17,Resource-cost k-means,0.9340000000000004,7500.0,1.0,5.0,250.0
low,3,17,Multi-feature k-means,0.9481513476698001,6672.666666666667,1.0,4.513333333333334,222.42222222222222
low,3,17,Offline teacher,0.935938540776685,7386.666666666667,1.0,4.933333333333334,246.22222222222223
low,3,18,No grouping,0.9366666666666669,7500.0,1.0,5.0,250.0
low,3,18,CQI k-means,0.94267614307439,7148.666666666667,1.0,4.793333333333333,238.2888888888889
low,3,18,Resource-cost k-means,0.9380236452103463,7420.666666666667,1.0,4.953333333333333,247.35555555555555
low,3,18,Multi-feature k-means,0.9436454134627326,7092.0,1.0,4.76,236.4
low,3,18,Offline teacher,0.9382174992880149,7409.333333333333,1.0,4.946666666666666,246.9777777777778
low,3,19,No grouping,0.9300000000000004,7500.0,1.0,5.0,250.0
low,3,19,CQI k-means,0.9393049957280878,6956.0,1.0,4.68,231.86666666666667
low,3,19,Resource-cost k-means,0.9317446866990167,7398.0,1.0,4.94,246.6
low,3,19,Multi-feature k-means,0.9416312446601097,6820.0,1.0,4.6,227.33333333333334
