scenario_id,ue_id,user_index,rb_index,rate_kbps,sinr_db,cqi
simu5g_00000002,0,0,0,1160.0,27.7871729827232,15.0
simu5g_00000002,0,0,1,528.0,34.0602114947375,8.0
simu5g_00000002,0,0,2,1160.0,28.6593435879313,15.0
simu5g_00000002,0,0,3,984.0,20.4634451889523,13.0
simu5g_00000002,0,0,4,1128.0,29.8606195010774,14.0
simu5g_00000002,0,0,5,984.0,28.2576459650419,13.0
simu5g_00000002,0,0,6,984.0,26.1646121975367,13.0
simu5g_00000002,0,0,7,1160.0,22.8168419692536,15.0
simu5g_00000002,0,0,8,808.0,27.006501218005,11.0
simu5g_00000002,0,0,9,1128.0,27.6726893766143,14.0
simu5g_00000002,0,0,10,1128.0,30.4438577965649,14.0
simu5g_00000002,0,0,11,1160.0,16.5352589712626,15.0
simu5g_00000002,0,0,12,1128.0,32.9277484845562,14.0
simu5g_00000002,0,0,13,1128.0,24.7486291796981,14.0
simu5g_00000002,0,0,14,1128.0,29.3573307455474,14.0
simu5g_00000002,0,0,15,1160.0,29.9709042785804,15.0
simu5g_00000002,0,0,16,1128.0,22.9511064874655,14.0
simu5g_00000002,0,0,17,1160.0,31.370200238645,15.0
simu5g_00000002,0,0,18,1160.0,31.06618119624,15.0
simu5g_00000002,0,0,19,1128.0,23.6427220689971,14.0
simu5g_00000002,0,0,20,1160.0,27.6275405315463,15.0
simu5g_00000002,0,0,21,888.0,29.0449379827106,12.0
simu5g_00000002,0,0,22,1160.0,33.9423831618335,15.0
simu5g_00000002,0,0,23,1160.0,34.3584330532891,15.0
simu5g_00000002,0,0,24,984.0,22.6545149506007,13.0
simu5g_00000003,0,0,0,1160.0,27.7897336511384,15.0
simu5g_00000003,0,0,1,528.0,34.0627721631527,8.0
simu5g_00000003,0,0,2,1160.0,28.6619042563465,15.0
simu5g_00000003,0,0,3,984.0,20.4660058573675,13.0
simu5g_00000003,0,0,4,1128.0,29.8631801694926,14.0
simu5g_00000003,0,0,5,984.0,28.2602066334571,13.0
simu5g_00000003,0,0,6,984.0,26.167172865952,13.0
simu5g_00000003,0,0,7,1160.0,22.8194026376688,15.0
simu5g_00000003,0,0,8,808.0,27.0090618864202,11.0
simu5g_00000003,0,0,9,1128.0,27.6752500450296,14.0
simu5g_00000003,0,0,10,1128.0,30.4464184649802,14.0
simu5g_00000003,0,0,11,1160.0,16.5378196396779,15.0
simu5g_00000003,0,0,12,1128.0,32.9303091529715,14.0
simu5g_00000003,0,0,13,1128.0,24.7511898481133,14.0
simu5g_00000003,0,0,14,1128.0,29.3598914139626,14.0
simu5g_00000003,0,0,15,1160.0,29.9734649469956,15.0
simu5g_00000003,0,0,16,1128.0,22.9536671558807,14.0
simu5g_00000003,0,0,17,1160.0,31.3727609070602,15.0
simu5g_00000003,0,0,18,1160.0,31.0687418646552,15.0
simu5g_00000003,0,0,19,1128.0,23.6452827374124,14.0
simu5g_00000003,0,0,20,1160.0,27.6301011999615,15.0
simu5g_00000003,0,0,21,888.0,29.0474986511258,12.0
simu5g_00000003,0,0,22,1160.0,33.9449438302488,15.0
simu5g_00000003,0,0,23,1160.0,34.3609937217044,15.0
simu5g_00000003,0,0,24,984.0,22.6570756190159,13.0
simu5g_00000004,0,0,0,1160.0,27.792644861545,15.0
simu5g_00000004,0,0,1,528.0,34.0656833735593,8.0
simu5g_00000004,0,0,2,1160.0,28.6648154667531,15.0
simu5g_00000004,0,0,3,984.0,20.4689170677741,13.0
simu5g_00000004,0,0,4,1128.0,29.8660913798992,14.0
simu5g_00000004,0,0,5,984.0,28.2631178438637,13.0
simu5g_00000004,0,0,6,984.0,26.1700840763585,13.0
simu5g_00000004,0,0,7,1160.0,22.8223138480754,15.0
simu5g_00000004,0,0,8,808.0,27.0119730968268,11.0
simu5g_00000004,0,0,9,1128.0,27.6781612554362,14.0
simu5g_00000004,0,0,10,1128.0,30.4493296753867,14.0
simu5g_00000004,0,0,11,1160.0,16.5407308500845,15.0
simu5g_00000004,0,0,12,1128.0,32.9332203633781,14.0
simu5g_00000004,0,0,13,1128.0,24.7541010585199,14.0
simu5g_00000004,0,0,14,1128.0,29.3628026243692,14.0
simu5g_00000004,0,0,15,1160.0,29.9763761574022,15.0
simu5g_00000004,0,0,16,1128.0,22.9565783662873,14.0
simu5g_00000004,0,0,17,1160.0,31.3756721174668,15.0
simu5g_00000004,0,0,18,1160.0,31.0716530750618,15.0
simu5g_00000004,0,0,19,1128.0,23.6481939478189,14.0
simu5g_00000004,0,0,20,1160.0,27.6330124103681,15.0
simu5g_00000004,0,0,21,888.0,29.0504098615324,12.0
simu5g_00000004,0,0,22,1160.0,33.9478550406554,15.0
simu5g_00000004,0,0,23,1160.0,34.363904932111,15.0
simu5g_00000004,0,0,24,984.0,22.6599868294225,13.0
simu5g_00000005,0,0,0,1160.0,27.7957896180126,15.0
simu5g_00000005,0,0,1,528.0,34.0688281300269,8.0
simu5g_00000005,0,0,2,1160.0,28.6679602232207,15.0
simu5g_00000005,0,0,3,984.0,20.4720618242417,13.0
simu5g_00000005,0,0,4,1128.0,29.8692361363668,14.0
simu5g_00000005,0,0,5,984.0,28.2662626003313,13.0
