scenario_id,ue_id,user_index,cqi_t_minus_4,cqi_t_minus_3,cqi_t_minus_2,cqi_t_minus_1,cqi_now_raw,cqi_now,previous_quality,distance_m,speed_mps,direction_to_gnb,x_m,y_m,rsrp_dbm,rsrq_db,wideband_sinr_db,mcs
simu5g_00000038,0,0,14.0,14.0,14.0,14.0,14.0,14,4,161.7502189206449,1.79157937055101,0.8166562391666489,226.65,412.094325468116,-71.633496,,27.866504,
simu5g_00000039,15,0,14.44,14.44,14.44,14.44,14.44,14,3,118.5823766951991,0.836827736222769,0.7113016207846329,223.35,35.652163260211,-67.407183,,32.092817,
simu5g_00000039,31,1,13.4,13.4,13.4,13.4,13.4,13,3,149.60586636021623,1.24554216506571,0.7012930355186772,35.0824478488424,226.65,-72.058065,,27.441935,
simu5g_00000040,0,0,14.0,14.0,14.0,14.0,14.0,14,4,161.59921921505156,1.84943122073656,0.8162748742647128,226.65,411.909382346042,-71.625054,,27.874946,
simu5g_00000041,15,0,14.44,14.44,14.44,14.44,14.44,14,3,118.52166425849326,0.853753551190372,0.7109456478850595,223.35,35.73753861533,-67.397226,,32.102774,
simu5g_00000041,31,1,13.4,13.4,13.4,13.4,13.4,13,3,149.51375247069384,1.31390479551774,0.7008463097208727,35.2138383283942,226.65,-72.046256,,27.453744,
simu5g_00000042,0,0,14.0,14.0,14.0,14.0,14.0,14,4,161.44569213489052,1.88127383474374,0.8158858450835144,226.65,411.721254962568,-76.272826,,23.227174,
simu5g_00000043,15,0,14.44,14.44,14.44,14.44,14.44,14,3,118.45891181850719,0.882890440709775,0.7105769506777473,223.35,35.825827659401,-67.386926,,32.113074,
simu5g_00000043,31,1,13.4,13.4,13.4,13.4,13.4,13,3,149.4164445790026,1.38890275595855,0.7003731864378462,35.3527286039901,226.65,-72.03377,,27.46623,
simu5g_00000044,0,0,14.0,14.0,14.0,14.0,14.0,14,4,161.28682976956304,1.94759695963395,0.8154819302637493,226.65,411.526495266604,-76.263952,,23.236048,
simu5g_00000045,15,0,14.44,14.44,14.44,14.44,14.44,14,3,118.39146006107393,0.949518673282933,0.7101797750437172,223.35,35.9207795267293,-67.375845,,32.124155,
simu5g_00000045,31,1,13.4,13.4,13.4,13.4,13.4,13,3,149.31539447692109,1.44331112979824,0.6998805491498238,35.4970597169699,226.65,-72.02079,,27.47921,
simu5g_00000046,0,0,14.0,14.0,14.0,14.0,14.4,14,4,161.12441586982507,1.99213678229713,0.8150675419327904,226.65,411.327281588375,-76.254884,,23.245116,
simu5g_00000047,15,0,14.44,14.44,14.44,14.44,14.44,14,3,118.32188466774116,0.979970282277211,0.7097691494761942,223.35,36.018776554957,-67.364404,,32.135596,
simu5g_00000047,31,1,13.4,13.4,13.4,13.4,14.64,15,3,149.2079716730744,1.5354492880209,0.6993553640878193,35.650604645772,226.65,-72.006977,,27.493023,
simu5g_00000048,0,0,14.0,14.0,14.0,14.4,14.4,14,4,160.95752712443735,2.04808159851024,0.8146402083274574,226.65,411.122473428524,-76.24557,,23.25443,
