timestamp_s,ue_id,serving_gnb,wideband_cqi,previous_quality,total_rbs,rb_available,wideband_sinr_db,rsrp_dbm,rsrq_db,mcs
9.5,15,gnb_1,14.920000,3,25,7,36.520347,-62.979653,,
9.5,2,gnb_2,13.560000,2,25,7,19.044695,-80.455305,,
9.5,31,gnb_1,14.840000,3,25,7,19.723976,-79.776024,,
9.6,0,gnb_2,13.680000,2,25,7,21.695735,-77.804265,,
9.6,1,gnb_2,13.240000,2,25,7,32.773984,-66.726016,,
9.6,15,gnb_1,14.960000,3,25,7,35.470407,-64.029593,,
9.6,2,gnb_2,13.560000,2,25,7,19.051491,-80.448509,,
9.6,31,gnb_1,14.880000,3,25,7,19.775582,-79.724418,,
9.7,0,gnb_2,13.680000,2,25,7,24.578731,-74.921269,,
9.7,1,gnb_2,13.240000,2,25,7,32.795075,-66.704925,,
9.7,15,gnb_1,14.960000,3,25,7,35.510757,-63.989243,,
9.7,2,gnb_2,13.560000,2,25,7,19.058623,-80.441377,,
9.7,31,gnb_1,14.880000,3,25,7,19.827959,-79.672041,,
9.8,0,gnb_2,13.720000,2,25,7,24.599210,-74.900790,,
9.8,1,gnb_2,13.240000,2,25,7,32.816397,-66.683603,,
9.8,15,gnb_1,14.960000,3,25,7,35.551543,-63.948457,,
9.8,2,gnb_2,13.560000,2,25,7,19.066206,-80.433794,,
9.8,31,gnb_1,14.920000,3,25,7,19.881220,-79.618780,,
9.9,0,gnb_2,13.760000,2,25,7,24.619816,-74.880184,,
9.9,1,gnb_2,13.280000,2,25,7,24.350685,-75.149315,,
9.9,15,gnb_1,14.960000,3,25,7,35.592504,-63.907496,,
9.9,2,gnb_2,13.480000,2,25,7,19.074204,-80.425796,,
9.9,31,gnb_1,14.920000,3,25,7,19.935014,-79.564986,,
10.0,0,gnb_2,14.480000,2,25,7,24.640588,-74.859412,,
10.0,1,gnb_2,13.280000,2,25,7,24.372646,-75.127354,,
10.0,15,gnb_1,14.960000,3,25,7,35.634014,-63.865986,,
10.0,2,gnb_2,13.480000,2,25,7,19.082530,-80.417470,,
10.0,31,gnb_1,14.920000,3,25,7,19.989136,-79.510864,,
10.1,0,gnb_2,14.520000,2,25,7,24.661410,-74.838590,,
10.1,1,gnb_2,13.840000,2,25,7,24.395048,-75.104952,,
10.1,15,gnb_1,14.960000,3,25,7,35.675929,-63.824071,,
10.1,2,gnb_2,13.480000,2,25,7,19.091367,-80.408633,,
10.1,31,gnb_1,14.920000,3,25,7,15.890721,-83.609279,,
10.2,0,gnb_2,14.520000,2,25,7,24.682387,-74.817613,,
10.2,1,gnb_2,13.840000,2,25,7,24.417812,-75.082188,,
10.2,15,gnb_1,14.960000,3,25,7,35.718609,-63.781391,,
10.2,2,gnb_2,13.480000,2,25,7,19.100629,-80.399371,,
10.2,31,gnb_1,14.680000,3,25,7,15.946017,-83.553983,,
10.3,0,gnb_2,14.520000,2,25,7,24.703432,-74.796568,,
10.3,1,gnb_2,13.840000,2,25,7,24.440795,-75.059205,,
10.3,15,gnb_1,14.960000,3,25,7,35.761453,-63.738547,,
10.3,2,gnb_2,13.480000,2,25,7,19.110387,-80.389613,,
10.3,31,gnb_1,14.680000,3,25,7,16.001665,-83.498335,,
10.4,0,gnb_2,14.520000,2,25,7,24.724595,-74.775405,,
10.4,1,gnb_2,13.840000,2,25,7,24.464106,-75.035894,,
10.4,15,gnb_1,14.960000,3,25,7,35.804610,-63.695390,,
10.4,2,gnb_2,13.480000,2,25,7,19.120593,-80.379407,,
10.4,31,gnb_1,14.720000,3,25,7,16.057958,-83.442042,,
