scenario_mode,load_level,seed,method,test_index,utility
anti_cqi_hard,heavy,42,LE-GRA[full_none],22,0.3351030583591543
anti_cqi_hard,heavy,42,LE-GRA[full_none],23,0.3476030583591543
anti_cqi_hard,heavy,42,LE-GRA[full_none],24,0.376769725025821
anti_cqi_hard,heavy,42,LE-GRA[full_none],25,0.3601030583591543
anti_cqi_hard,heavy,42,LE-GRA[full_none],26,0.4581874743165146
anti_cqi_hard,heavy,42,LE-GRA[full_none],27,0.37260305835915436
anti_cqi_hard,heavy,42,LE-GRA[full_none],28,0.4000887928095129
anti_cqi_hard,heavy,42,LE-GRA[full_none],29,0.4456874743165145
anti_cqi_hard,heavy,42,LE-GRA[history_cost_utility],0,0.351769725025821
anti_cqi_hard,heavy,42,LE-GRA[history_cost_utility],1,0.36426972502582106
anti_cqi_hard,heavy,42,LE-GRA[history_cost_utility],2,0.35593639169248764
anti_cqi_hard,heavy,42,LE-GRA[history_cost_utility],3,0.418721466896347
anti_cqi_hard,heavy,42,LE-GRA[history_cost_utility],4,0.4871194891568494
anti_cqi_hard,heavy,42,LE-GRA[history_cost_utility],5,0.3601030583591543
anti_cqi_hard,heavy,42,LE-GRA[history_cost_utility],6,0.37260305835915436
anti_cqi_hard,heavy,42,LE-GRA[history_cost_utility],7,0.36426972502582106
anti_cqi_hard,heavy,42,LE-GRA[history_cost_utility],8,0.47045282249018266
anti_cqi_hard,heavy,42,LE-GRA[history_cost_utility],9,0.4248541409831812
anti_cqi_hard,heavy,42,LE-GRA[history_cost_utility],10,0.44152080764984786
anti_cqi_hard,heavy,42,LE-GRA[history_cost_utility],11,0.4270548002296804
anti_cqi_hard,heavy,42,LE-GRA[history_cost_utility],12,0.4103881335630137
anti_cqi_hard,heavy,42,LE-GRA[history_cost_utility],13,0.44152080764984786
anti_cqi_hard,heavy,42,LE-GRA[history_cost_utility],14,0.4955026964944711
anti_cqi_hard,heavy,42,LE-GRA[history_cost_utility],15,0.5596841780840184
anti_cqi_hard,heavy,42,LE-GRA[history_cost_utility],16,0.3814561187226788
anti_cqi_hard,heavy,42,LE-GRA[history_cost_utility],17,0.37260305835915436
anti_cqi_hard,heavy,42,LE-GRA[history_cost_utility],18,0.3684363916924877
anti_cqi_hard,heavy,42,LE-GRA[history_cost_utility],19,0.49128615582351604
anti_cqi_hard,heavy,42,LE-GRA[history_cost_utility],20,0.4373541409831811
anti_cqi_hard,heavy,42,LE-GRA[history_cost_utility],21,0.38145611872267887
anti_cqi_hard,heavy,42,LE-GRA[history_cost_utility],22,0.3351030583591543
anti_cqi_hard,heavy,42,LE-GRA[history_cost_utility],23,0.3476030583591543
anti_cqi_hard,heavy,42,LE-GRA[history_cost_utility],24,0.41258879280951294
anti_cqi_hard,heavy,42,LE-GRA[history_cost_utility],25,0.3601030583591543
anti_cqi_hard,heavy,42,LE-GRA[history_cost_utility],26,0.376769725025821
anti_cqi_hard,heavy,42,LE-GRA[history_cost_utility],27,0.37260305835915436
anti_cqi_hard,heavy,42,LE-GRA[history_cost_utility],28,0.4000887928095129
anti_cqi_hard,heavy,42,LE-GRA[history_cost_utility],29,0.4456874743165145
anti_cqi_hard,heavy,42,LE-GRA[full_utility],0,0.42485414098318114
anti_cqi_hard,heavy,42,LE-GRA[full_utility],1,0.36426972502582106
anti_cqi_hard,heavy,42,LE-GRA[full_utility],2,0.35593639169248775
anti_cqi_hard,heavy,42,LE-GRA[full_utility],3,0.36426972502582106
anti_cqi_hard,heavy,42,LE-GRA[full_utility],4,0.4871194891568494
anti_cqi_hard,heavy,42,LE-GRA[full_utility],5,0.3601030583591543
anti_cqi_hard,heavy,42,LE-GRA[full_utility],6,0.3834221261428463
anti_cqi_hard,heavy,42,LE-GRA[full_utility],7,0.36426972502582106
anti_cqi_hard,heavy,42,LE-GRA[full_utility],8,0.4890854965770168
anti_cqi_hard,heavy,42,LE-GRA[full_utility],9,0.4248541409831812
anti_cqi_hard,heavy,42,LE-GRA[full_utility],10,0.44152080764984786
anti_cqi_hard,heavy,42,LE-GRA[full_utility],11,0.35593639169248764
anti_cqi_hard,heavy,42,LE-GRA[full_utility],12,0.4103881335630137
anti_cqi_hard,heavy,42,LE-GRA[full_utility],13,0.44152080764984786
anti_cqi_hard,heavy,42,LE-GRA[full_utility],14,0.4955026964944711
anti_cqi_hard,heavy,42,LE-GRA[full_utility],15,0.5596841780840184
anti_cqi_hard,heavy,42,LE-GRA[full_utility],16,0.3814561187226788
anti_cqi_hard,heavy,42,LE-GRA[full_utility],17,0.38145611872267887
anti_cqi_hard,heavy,42,LE-GRA[full_utility],18,0.3684363916924877
anti_cqi_hard,heavy,42,LE-GRA[full_utility],19,0.49128615582351604
anti_cqi_hard,heavy,42,LE-GRA[full_utility],20,0.36426972502582106
anti_cqi_hard,heavy,42,LE-GRA[full_utility],21,0.38145611872267887
anti_cqi_hard,heavy,42,LE-GRA[full_utility],22,0.3351030583591543
anti_cqi_hard,heavy,42,LE-GRA[full_utility],23,0.3476030583591543
anti_cqi_hard,heavy,42,LE-GRA[full_utility],24,0.376769725025821
anti_cqi_hard,heavy,42,LE-GRA[full_utility],25,0.3601030583591543
anti_cqi_hard,heavy,42,LE-GRA[full_utility],26,0.376769725025821
anti_cqi_hard,heavy,42,LE-GRA[full_utility],27,0.37260305835915436
anti_cqi_hard,heavy,42,LE-GRA[full_utility],28,0.4187214668963471
anti_cqi_hard,heavy,42,LE-GRA[full_utility],29,0.47265348173668204
anti_cqi_hard,heavy,58,No grouping,0,0.36426972502582106
anti_cqi_hard,heavy,58,No grouping,1,0.35593639169248764
anti_cqi_hard,heavy,58,No grouping,2,0.37260305835915436
anti_cqi_hard,heavy,58,No grouping,3,0.3601030583591543
anti_cqi_hard,heavy,58,No grouping,4,0.3559363916924876
anti_cqi_hard,heavy,58,No grouping,5,0.3559363916924876
anti_cqi_hard,heavy,58,No grouping,6,0.563850844750685
anti_cqi_hard,heavy,58,No grouping,7,0.3559363916924876
anti_cqi_hard,heavy,58,No grouping,8,0.351769725025821
anti_cqi_hard,heavy,58,No grouping,9,0.35593639169248764
anti_cqi_hard,heavy,58,No grouping,10,0.351769725025821
anti_cqi_hard,heavy,58,No grouping,11,0.37260305835915425
anti_cqi_hard,heavy,58,No grouping,12,0.34760305835915434
anti_cqi_hard,heavy,58,No grouping,13,0.3601030583591543
anti_cqi_hard,heavy,58,No grouping,14,0.5680175114173517
anti_cqi_hard,heavy,58,No grouping,15,0.5471841780840183
anti_cqi_hard,heavy,58,No grouping,16,0.5513508447506849
anti_cqi_hard,heavy,58,No grouping,17,0.5555175114173516
anti_cqi_hard,heavy,58,No grouping,18,0.5680175114173517
anti_cqi_hard,heavy,58,No grouping,19,0.36426972502582095
anti_cqi_hard,heavy,58,No grouping,20,0.35593639169248764
anti_cqi_hard,heavy,58,No grouping,21,0.376769725025821
anti_cqi_hard,heavy,58,No grouping,22,0.3684363916924876
anti_cqi_hard,heavy,58,No grouping,23,0.5680175114173517
anti_cqi_hard,heavy,58,No grouping,24,0.376769725025821
anti_cqi_hard,heavy,58,No grouping,25,0.35593639169248764
anti_cqi_hard,heavy,58,No grouping,26,0.36426972502582095
anti_cqi_hard,heavy,58,No grouping,27,0.339269725025821
anti_cqi_hard,heavy,58,No grouping,28,0.38093639169248766
anti_cqi_hard,heavy,58,No grouping,29,0.36426972502582106
anti_cqi_hard,heavy,58,CQI k-means,0,0.36426972502582106
anti_cqi_hard,heavy,58,CQI k-means,1,0.3574760296332862
anti_cqi_hard,heavy,58,CQI k-means,2,0.40197899261786224
anti_cqi_hard,heavy,58,CQI k-means,3,0.3601030583591543
anti_cqi_hard,heavy,58,CQI k-means,4,0.36282344463584476
anti_cqi_hard,heavy,58,CQI k-means,5,0.4354878815715905
anti_cqi_hard,heavy,58,CQI k-means,6,0.563850844750685
anti_cqi_hard,heavy,58,CQI k-means,7,0.42431825192034783
anti_cqi_hard,heavy,58,CQI k-means,8,0.42015158525368107
anti_cqi_hard,heavy,58,CQI k-means,9,0.4354878815715906
anti_cqi_hard,heavy,58,CQI k-means,10,0.381145659284529
anti_cqi_hard,heavy,58,CQI k-means,11,0.4856634371919856
anti_cqi_hard,heavy,58,CQI k-means,12,0.4271545482382572
anti_cqi_hard,heavy,58,CQI k-means,13,0.4508241778895001
anti_cqi_hard,heavy,58,CQI k-means,14,0.5680175114173517
anti_cqi_hard,heavy,58,CQI k-means,15,0.5471841780840183
anti_cqi_hard,heavy,58,CQI k-means,16,0.5513508447506849
anti_cqi_hard,heavy,58,CQI k-means,17,0.5555175114173516
anti_cqi_hard,heavy,58,CQI k-means,18,0.5680175114173517
anti_cqi_hard,heavy,58,CQI k-means,19,0.36426972502582106
anti_cqi_hard,heavy,58,CQI k-means,20,0.4466575112228333
anti_cqi_hard,heavy,58,CQI k-means,21,0.376769725025821
anti_cqi_hard,heavy,58,CQI k-means,22,0.36997602963328613
anti_cqi_hard,heavy,58,CQI k-means,23,0.5680175114173517
anti_cqi_hard,heavy,58,CQI k-means,24,0.4674908445561667
anti_cqi_hard,heavy,58,CQI k-means,25,0.41314862226910504
anti_cqi_hard,heavy,58,CQI k-means,26,0.4549908445561666
anti_cqi_hard,heavy,58,CQI k-means,27,0.34615677796917815
anti_cqi_hard,heavy,58,CQI k-means,28,0.4103123259511956
anti_cqi_hard,heavy,58,CQI k-means,29,0.45499084455616673
anti_cqi_hard,heavy,58,Resource-cost k-means,0,0.36426972502582106
anti_cqi_hard,heavy,58,Resource-cost k-means,1,0.41314862226910504
anti_cqi_hard,heavy,58,Resource-cost k-means,2,0.46332417788950003
anti_cqi_hard,heavy,58,Resource-cost k-means,3,0.3839819556024384
anti_cqi_hard,heavy,58,Resource-cost k-means,4,0.3559363916924876
anti_cqi_hard,heavy,58,Resource-cost k-means,5,0.3964819556024383
anti_cqi_hard,heavy,58,Resource-cost k-means,6,0.563850844750685
anti_cqi_hard,heavy,58,Resource-cost k-means,7,0.35593639169248764
anti_cqi_hard,heavy,58,Resource-cost k-means,8,0.351769725025821
anti_cqi_hard,heavy,58,Resource-cost k-means,9,0.3897894520560122
anti_cqi_hard,heavy,58,Resource-cost k-means,10,0.3923152889357717
anti_cqi_hard,heavy,58,Resource-cost k-means,11,0.46332417788950003
anti_cqi_hard,heavy,58,Resource-cost k-means,12,0.34760305835915434
anti_cqi_hard,heavy,58,Resource-cost k-means,13,0.4118182519203479
anti_cqi_hard,heavy,58,Resource-cost k-means,14,0.5680175114173517
anti_cqi_hard,heavy,58,Resource-cost k-means,15,0.5471841780840183
anti_cqi_hard,heavy,58,Resource-cost k-means,16,0.5513508447506849
anti_cqi_hard,heavy,58,Resource-cost k-means,17,0.5555175114173516
anti_cqi_hard,heavy,58,Resource-cost k-means,18,0.5680175114173517
anti_cqi_hard,heavy,58,Resource-cost k-means,19,0.3658093629666195
anti_cqi_hard,heavy,58,Resource-cost k-means,20,0.35593639169248764
anti_cqi_hard,heavy,58,Resource-cost k-means,21,0.37676972502582107
anti_cqi_hard,heavy,58,Resource-cost k-means,22,0.3684363916924876
anti_cqi_hard,heavy,58,Resource-cost k-means,23,0.5680175114173517
anti_cqi_hard,heavy,58,Resource-cost k-means,24,0.37676972502582107
anti_cqi_hard,heavy,58,Resource-cost k-means,25,0.35593639169248764
anti_cqi_hard,heavy,58,Resource-cost k-means,26,0.4438212149049239
anti_cqi_hard,heavy,58,Resource-cost k-means,27,0.339269725025821
anti_cqi_hard,heavy,58,Resource-cost k-means,28,0.4438212149049239
anti_cqi_hard,heavy,58,Resource-cost k-means,29,0.42148195560243834
anti_cqi_hard,heavy,58,Multi-feature k-means,0,0.42148195560243834
anti_cqi_hard,heavy,58,Multi-feature k-means,1,0.41314862226910504
anti_cqi_hard,heavy,58,Multi-feature k-means,2,0.44098491858701444
anti_cqi_hard,heavy,58,Multi-feature k-means,3,0.3728123259511957
anti_cqi_hard,heavy,58,Multi-feature k-means,4,0.42431825192034783
anti_cqi_hard,heavy,58,Multi-feature k-means,5,0.41314862226910504
anti_cqi_hard,heavy,58,Multi-feature k-means,6,0.563850844750685
anti_cqi_hard,heavy,58,Multi-feature k-means,7,0.41314862226910504
anti_cqi_hard,heavy,58,Multi-feature k-means,8,0.40898195560243833
anti_cqi_hard,heavy,58,Multi-feature k-means,9,0.4354878815715906
anti_cqi_hard,heavy,58,Multi-feature k-means,10,0.40898195560243833
anti_cqi_hard,heavy,58,Multi-feature k-means,11,0.42981528893577164
anti_cqi_hard,heavy,58,Multi-feature k-means,12,0.4048152889357717
anti_cqi_hard,heavy,58,Multi-feature k-means,13,0.4173152889357717
anti_cqi_hard,heavy,58,Multi-feature k-means,14,0.5680175114173517
anti_cqi_hard,heavy,58,Multi-feature k-means,15,0.5471841780840183
anti_cqi_hard,heavy,58,Multi-feature k-means,16,0.5513508447506849
anti_cqi_hard,heavy,58,Multi-feature k-means,17,0.5555175114173516
anti_cqi_hard,heavy,58,Multi-feature k-means,18,0.5680175114173517
anti_cqi_hard,heavy,58,Multi-feature k-means,19,0.3658093629666195
anti_cqi_hard,heavy,58,Multi-feature k-means,20,0.41314862226910504
anti_cqi_hard,heavy,58,Multi-feature k-means,21,0.4339819556024383
anti_cqi_hard,heavy,58,Multi-feature k-means,22,0.43681825192034784
anti_cqi_hard,heavy,58,Multi-feature k-means,23,0.5680175114173517
anti_cqi_hard,heavy,58,Multi-feature k-means,24,0.4339819556024384
anti_cqi_hard,heavy,58,Multi-feature k-means,25,0.41314862226910504
anti_cqi_hard,heavy,58,Multi-feature k-means,26,0.42148195560243834
anti_cqi_hard,heavy,58,Multi-feature k-means,27,0.39648195560243843
anti_cqi_hard,heavy,58,Multi-feature k-means,28,0.4103123259511956
anti_cqi_hard,heavy,58,Multi-feature k-means,29,0.42148195560243834
anti_cqi_hard,heavy,58,Offline teacher,0,0.4643201484033486
anti_cqi_hard,heavy,58,Offline teacher,1,0.41314862226910504
anti_cqi_hard,heavy,58,Offline teacher,2,0.4856634371919856
anti_cqi_hard,heavy,58,Offline teacher,3,0.46015348173668197
anti_cqi_hard,heavy,58,Offline teacher,4,0.46432014840334873
anti_cqi_hard,heavy,58,Offline teacher,5,0.5015854965770169
anti_cqi_hard,heavy,58,Offline teacher,6,0.563850844750685
anti_cqi_hard,heavy,58,Offline teacher,7,0.4000887928095131
anti_cqi_hard,heavy,58,Offline teacher,8,0.43318747431651455
anti_cqi_hard,heavy,58,Offline teacher,9,0.4466575112228333
anti_cqi_hard,heavy,58,Offline teacher,10,0.4684868150700154
anti_cqi_hard,heavy,58,Offline teacher,11,0.5099188299103502
anti_cqi_hard,heavy,58,Offline teacher,12,0.41872146689634704
anti_cqi_hard,heavy,58,Offline teacher,13,0.48711948915684933
anti_cqi_hard,heavy,58,Offline teacher,14,0.5680175114173517
anti_cqi_hard,heavy,58,Offline teacher,15,0.5471841780840183
anti_cqi_hard,heavy,58,Offline teacher,16,0.551350844750685
anti_cqi_hard,heavy,58,Offline teacher,17,0.5555175114173516
anti_cqi_hard,heavy,58,Offline teacher,18,0.5680175114173517
anti_cqi_hard,heavy,58,Offline teacher,19,0.45598681507001526
anti_cqi_hard,heavy,58,Offline teacher,20,0.4123541409831812
anti_cqi_hard,heavy,58,Offline teacher,21,0.5140854965770169
anti_cqi_hard,heavy,58,Offline teacher,22,0.46015348173668197
anti_cqi_hard,heavy,58,Offline teacher,23,0.5680175114173517
anti_cqi_hard,heavy,58,Offline teacher,24,0.4498541409831811
anti_cqi_hard,heavy,58,Offline teacher,25,0.41314862226910504
anti_cqi_hard,heavy,58,Offline teacher,26,0.49128615582351604
anti_cqi_hard,heavy,58,Offline teacher,27,0.47461948915684943
anti_cqi_hard,heavy,58,Offline teacher,28,0.49399677052531893
anti_cqi_hard,heavy,58,Offline teacher,29,0.44382121490492393
anti_cqi_hard,heavy,58,LE-GRA[history_cost_none],0,0.4643201484033486
anti_cqi_hard,heavy,58,LE-GRA[history_cost_none],1,0.39175545947617957
anti_cqi_hard,heavy,58,LE-GRA[history_cost_none],2,0.41872146689634704
anti_cqi_hard,heavy,58,LE-GRA[history_cost_none],3,0.46015348173668197
anti_cqi_hard,heavy,58,LE-GRA[history_cost_none],4,0.4270548002296804
anti_cqi_hard,heavy,58,LE-GRA[history_cost_none],5,0.4290208076498478
anti_cqi_hard,heavy,58,LE-GRA[history_cost_none],6,0.563850844750685
anti_cqi_hard,heavy,58,LE-GRA[history_cost_none],7,0.36282344463584476
anti_cqi_hard,heavy,58,LE-GRA[history_cost_none],8,0.43318747431651455
anti_cqi_hard,heavy,58,LE-GRA[history_cost_none],9,0.4270548002296804
anti_cqi_hard,heavy,58,LE-GRA[history_cost_none],10,0.46848681507001527
anti_cqi_hard,heavy,58,LE-GRA[history_cost_none],11,0.4829528224901826
anti_cqi_hard,heavy,58,LE-GRA[history_cost_none],12,0.34760305835915434
anti_cqi_hard,heavy,58,LE-GRA[history_cost_none],13,0.4684868150700152
anti_cqi_hard,heavy,58,LE-GRA[history_cost_none],14,0.5680175114173517
anti_cqi_hard,heavy,58,LE-GRA[history_cost_none],15,0.5471841780840183
anti_cqi_hard,heavy,58,LE-GRA[history_cost_none],16,0.5513508447506849
anti_cqi_hard,heavy,58,LE-GRA[history_cost_none],17,0.5555175114173516
anti_cqi_hard,heavy,58,LE-GRA[history_cost_none],18,0.5680175114173517
anti_cqi_hard,heavy,58,LE-GRA[history_cost_none],19,0.36426972502582106
anti_cqi_hard,heavy,58,LE-GRA[history_cost_none],20,0.35593639169248764
anti_cqi_hard,heavy,58,LE-GRA[history_cost_none],21,0.4871194891568493
anti_cqi_hard,heavy,58,LE-GRA[history_cost_none],22,0.4415208076498478
anti_cqi_hard,heavy,58,LE-GRA[history_cost_none],23,0.5680175114173517
anti_cqi_hard,heavy,58,LE-GRA[history_cost_none],24,0.44985414098318116
anti_cqi_hard,heavy,58,LE-GRA[history_cost_none],25,0.35593639169248764
anti_cqi_hard,heavy,58,LE-GRA[history_cost_none],26,0.44568747431651445
anti_cqi_hard,heavy,58,LE-GRA[history_cost_none],27,0.43735414098318115
anti_cqi_hard,heavy,58,LE-GRA[history_cost_none],28,0.42705480022968034
anti_cqi_hard,heavy,58,LE-GRA[history_cost_none],29,0.4290208076498478
anti_cqi_hard,heavy,58,LE-GRA[full_none],0,0.4643201484033486
anti_cqi_hard,heavy,58,LE-GRA[full_none],1,0.39175545947617957
anti_cqi_hard,heavy,58,LE-GRA[full_none],2,0.41872146689634704
anti_cqi_hard,heavy,58,LE-GRA[full_none],3,0.46015348173668197
anti_cqi_hard,heavy,58,LE-GRA[full_none],4,0.4456874743165145
anti_cqi_hard,heavy,58,LE-GRA[full_none],5,0.4290208076498478
anti_cqi_hard,heavy,58,LE-GRA[full_none],6,0.563850844750685
anti_cqi_hard,heavy,58,LE-GRA[full_none],7,0.36282344463584476
anti_cqi_hard,heavy,58,LE-GRA[full_none],8,0.41455480022968044
anti_cqi_hard,heavy,58,LE-GRA[full_none],9,0.4270548002296804
anti_cqi_hard,heavy,58,LE-GRA[full_none],10,0.46848681507001527
anti_cqi_hard,heavy,58,LE-GRA[full_none],11,0.4829528224901826
anti_cqi_hard,heavy,58,LE-GRA[full_none],12,0.34760305835915434
anti_cqi_hard,heavy,58,LE-GRA[full_none],13,0.4684868150700152
anti_cqi_hard,heavy,58,LE-GRA[full_none],14,0.5680175114173517
anti_cqi_hard,heavy,58,LE-GRA[full_none],15,0.5471841780840183
anti_cqi_hard,heavy,58,LE-GRA[full_none],16,0.5513508447506849
anti_cqi_hard,heavy,58,LE-GRA[full_none],17,0.5555175114173516
anti_cqi_hard,heavy,58,LE-GRA[full_none],18,0.5680175114173517
anti_cqi_hard,heavy,58,LE-GRA[full_none],19,0.36426972502582106
anti_cqi_hard,heavy,58,LE-GRA[full_none],20,0.4020548002296804
anti_cqi_hard,heavy,58,LE-GRA[full_none],21,0.4871194891568493
anti_cqi_hard,heavy,58,LE-GRA[full_none],22,0.4415208076498478
anti_cqi_hard,heavy,58,LE-GRA[full_none],23,0.5680175114173517
anti_cqi_hard,heavy,58,LE-GRA[full_none],24,0.37676972502582107
anti_cqi_hard,heavy,58,LE-GRA[full_none],25,0.35593639169248764
anti_cqi_hard,heavy,58,LE-GRA[full_none],26,0.418721466896347
anti_cqi_hard,heavy,58,LE-GRA[full_none],27,0.4746194891568494
anti_cqi_hard,heavy,58,LE-GRA[full_none],28,0.45402080764984776
anti_cqi_hard,heavy,58,LE-GRA[full_none],29,0.4290208076498478
anti_cqi_hard,heavy,58,LE-GRA[history_cost_utility],0,0.4643201484033486
anti_cqi_hard,heavy,58,LE-GRA[history_cost_utility],1,0.39175545947617957
anti_cqi_hard,heavy,58,LE-GRA[history_cost_utility],2,0.41872146689634704
anti_cqi_hard,heavy,58,LE-GRA[history_cost_utility],3,0.46015348173668197
anti_cqi_hard,heavy,58,LE-GRA[history_cost_utility],4,0.4270548002296804
anti_cqi_hard,heavy,58,LE-GRA[history_cost_utility],5,0.4290208076498478
anti_cqi_hard,heavy,58,LE-GRA[history_cost_utility],6,0.563850844750685
anti_cqi_hard,heavy,58,LE-GRA[history_cost_utility],7,0.36282344463584476
anti_cqi_hard,heavy,58,LE-GRA[history_cost_utility],8,0.43318747431651455
anti_cqi_hard,heavy,58,LE-GRA[history_cost_utility],9,0.4270548002296804
anti_cqi_hard,heavy,58,LE-GRA[history_cost_utility],10,0.46848681507001527
anti_cqi_hard,heavy,58,LE-GRA[history_cost_utility],11,0.4829528224901826
anti_cqi_hard,heavy,58,LE-GRA[history_cost_utility],12,0.34760305835915434
anti_cqi_hard,heavy,58,LE-GRA[history_cost_utility],13,0.4684868150700152
anti_cqi_hard,heavy,58,LE-GRA[history_cost_utility],14,0.5680175114173517
anti_cqi_hard,heavy,58,LE-GRA[history_cost_utility],15,0.5471841780840183
anti_cqi_hard,heavy,58,LE-GRA[history_cost_utility],16,0.5513508447506849
anti_cqi_hard,heavy,58,LE-GRA[history_cost_utility],17,0.5555175114173516
anti_cqi_hard,heavy,58,LE-GRA[history_cost_utility],18,0.5680175114173517
anti_cqi_hard,heavy,58,LE-GRA[history_cost_utility],19,0.36426972502582106
anti_cqi_hard,heavy,58,LE-GRA[history_cost_utility],20,0.35593639169248764
anti_cqi_hard,heavy,58,LE-GRA[history_cost_utility],21,0.4871194891568493
anti_cqi_hard,heavy,58,LE-GRA[history_cost_utility],22,0.4415208076498478
anti_cqi_hard,heavy,58,LE-GRA[history_cost_utility],23,0.5680175114173517
anti_cqi_hard,heavy,58,LE-GRA[history_cost_utility],24,0.44985414098318116
anti_cqi_hard,heavy,58,LE-GRA[history_cost_utility],25,0.35593639169248764
anti_cqi_hard,heavy,58,LE-GRA[history_cost_utility],26,0.4643201484033486
anti_cqi_hard,heavy,58,LE-GRA[history_cost_utility],27,0.4746194891568494
anti_cqi_hard,heavy,58,LE-GRA[history_cost_utility],28,0.45402080764984776
anti_cqi_hard,heavy,58,LE-GRA[history_cost_utility],29,0.4290208076498478
anti_cqi_hard,heavy,58,LE-GRA[full_utility],0,0.4643201484033486
anti_cqi_hard,heavy,58,LE-GRA[full_utility],1,0.35593639169248775
anti_cqi_hard,heavy,58,LE-GRA[full_utility],2,0.41872146689634704
anti_cqi_hard,heavy,58,LE-GRA[full_utility],3,0.46015348173668197
anti_cqi_hard,heavy,58,LE-GRA[full_utility],4,0.4456874743165145
anti_cqi_hard,heavy,58,LE-GRA[full_utility],5,0.5015854965770167
